date,state,statename,positive,death,totaltestresults,death_pos,pos_test,statefips,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,hospitalized,total,posneg,deathincrease,hospitalizedincrease,negativeincrease,positiveincrease,totaltestresultsincrease,lockdown,d_State_of_emergency,d_K_12_schools,d_day_cares,d_banned_visitors_to_nursing_,d_homeshelter,d_non_essential_businesses,d_Reopen_businesses,d_facemask_ind,d_facemask_employe,d_restaurants_except_take_o,d_gyms,d_movie_theaters,d_waive_oneweek_unin,d_freezing_utility_shut_offs,d_Froze_mortgage_payments,religious,open_liquor,firearms_open,waive_worksearch_unin,expand_elegib_unin_quarant,expand_elegib_unin_school,extend_time_unin,Paid_sick_leave,pop_density_per_square_mi,pop_2018_,Number_Homeless__2019_,Percent_Unemployed__2018_,percent_poverty_federal,percent_risk_illness,All_cause_deaths_2018,fips,mobility_index,google_grocery_pharmacy,google_parks,google_residential,google_retail_recreation,google_transit_stations,google_workplace,TotalHospitalBeds,TotalICUBeds,AvailableHospitalBeds,PotentiallyAvailableHospitalB,AvailableICUBeds,PotentiallyAvailableICUBeds,AdultPopulation,Population65,governorpoliticalaffiliation,statesenatemajoritypoliticalaffi,statehousemajoritypoliticalaffil,stateattorneygeneralpoliticalaff,stateinsurancecommissionerpoliti,paidfamilyleave,paidsickleave,anypaidtimeoff,governor,numberofregisteredvotersinthousa,registeredvotersasashareofthevot,numberofindividualswhovotedintho,individualswhovotedasashareofthe,unemployed,propertytaxes,salesandgrossreceiptstaxes,licensetaxes,incometaxes,othertaxes,totaltax,averagemonthlysnapparticipants,atriskadultsofseriousillnessifin,shareofadultsunderage60atriskofs,olderadultsasashareofallatriskad,white,black,hispanic,americanindianalaskanative,asian,nativehawaiianotherpacificisland,twoormoreraces,children018povertyrate,adults1964povertyrate,adults65povertyrate,povertyrate,children018,adults1925,adults2634,adults3554,adults5564,adults65,totalresidents,stategeneralfundsmedicaidexpendi,stategeneralandotherfundsmedicai,federalfundsmedicaidexpenditures,totalstatemedicaidexpenditures,irscollections,adults1964,medicarebeneficiariesasashareoft,expensesperinpatientday,employerhealthinsurancecoverage,nongrouphealthinsurancecoverage,medicaidhealthinsurancecoverage,medicarehealthinsurancecoverage,militaryhealthinsurancecoverage,uninsuredhealthinsurancecoverage,healthspendingpercapita,hospitalcare,physicianandotherprofessionalser,prescriptiondrugsandothermedical,nursinghomecare,dentalservices,homehealthcare,medicaldurables,otherhealthresidentialandpersona,totalhealthspending,individuals,peopleinfamilieswithchildren,totalpeopleexperiencinghomelessn,medianannualhouseholdincome,professionalsmanagersadultworker,otheroccupationsadultworkers,atleast1fulltimeworker,parttimeworkers,nonworkers,totalgrossstateproduct,malepopulation,femalepopulation,adultswithchildren,adultswithnochildren,percapitastatespending,totalstateexpendituresinmillions,communitysupervision,incarcerated,totalpopulationinusadultcorrecti,citizen,noncitizen,trumpelectoralvote,clintonelectoralvote,trumpshareofpopularvote2016,clintonshareofpopularvote20,othersshareofpopularvote201,trumpstate,whitedeathshare,blackafricanamericadeathshare,americanindianalaskdeathshare,asiandeathshare,hispaniclatinodeathshare,otherdeathshare,whitedeathshunw,blackafricanamericadeathshunw,americanindianalaskdeathshunw,asiandeathshunw,hispaniclatinodeathshunw,otherdeathshunw,whitedeathshw,blackafricanamericadeathshw,americanindianalaskdeathshw,asiandeathshw,hispaniclatinodeathshw,otherdeathshw,tot_pop,tot_pop_lockdown,share_pop_lockdown,weight,tmp,weighted_mobility_index
4/21/20,HI,Hawaii,584,10,24696,.017123288,.023647554,15,24112,,,55,,,,,423,A,4/21/2020 19:30,55,24696,24696,0,3,517,4,521,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,129.94,1420491,6412,3.8,8.800000000000001,39.1,11415,15,24,,,,,,,2623,219,795,1709,73,146,1114023,238126,Democrat,Democrat,Democrat,Appointed,Appointed,No,No,No,David Ige (D),523,.539,427,.44,.027,,4732032,275600,2576863,129956,7714451,163618,41.1,14.2,76.3,.21,.02,.1,,.38,.1,.2,.12,.09,.07,.09,.23,.07,.12,.25,.13,.19,1354800,.08,.06,.55,.14,9591724,.8100000000000001,.19,2644,.55,.05,.17,.15,.05,.04,7299,.379,.295,.162,.048,.047,.022,.022,.024,10338,4131,2399,6530,77765,.34,.66,.79,.09,.12,93798,.49,.51,.32,.6800000000000001,10699,15199,21900,5600,27500,.92,.08,,3,30.03867700851174,62.22149173421738,7.739831257270881,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0042537078,.10208899,26.828205
4/21/20,IA,Iowa,3641,83,27615,.022795936,.13184863,19,23974,,214,,89,,60,,1293,A,4/20/2020 12:00,,27615,27615,4,0,1313,482,1795,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,56.09,3156145,2315,3.6,11.2,36.9,30367,19,52,,,,,,,1144,79.25,495.375,819.625,35.5,57.5,294133,61139.75,Republican,Republican,Republican,Democrat,Appointed,No,No,No,Kim Reynolds  (R),1658,.74,1335,.596,.025,1671,4687073,954503,4340423,104810,10088480,345406,41.2,14.2,76.40000000000001,.86,.03,.06,.01,.03,,.02,.14,.11,.08,.11,.25,.09,.12,.24,.13,.17,3056800,.18,.13,.5,.23,25111982,.84,.2,1599,.54,.05,.19,.15,.01,.05,8200,.401,.221,.14,.081,.043,.022,.016,.075,25487,1711,1038,2749,58570,.35,.65,.84,.08,.09,189702,.49,.51,.36,.64,7426,23382,35100,13400,46700,.96,.04,6,,51.14732722404602,41.74048917294741,7.112183603006582,1,,,,,,,,,,,,,,,,,,,318498592,,,.0095975306,.4990716,26.828205
4/21/20,ID,Idaho,1736,48,17660,.02764977,.098301247,16,15924,,,157,,58,,,660,A,4/21/2020 19:00,157,17660,17660,3,6,151,64,215,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,20.99,1754208,2315,4,11.8,36.2,14261,16,43,,,,,,,1132.5,115,558.5,845.5,59.5,87.5,435511,81695,Republican,Republican,Republican,Republican,Appointed,No,No,No,Brad Little (R),743,.606,587,.479,.029,,2396117,367178,2076673,8391,4848359,157858,41.4,15.8,73.5,.82,.01,.13,.01,.02,,.02,.15,.12,.08,.12,.27,.09,.12,.24,.12,.16,1719600,.14,.15,.5,.27,10858404,.84,.19,3192,.47,.09,.17,.15,.02,.11,6927,.439,.235,.115,.053,.056,.026,.02,.055,11315,1297,715,2012,52225,.35,.65,.8,.09,.11,77052,.5,.5,.37,.63,4549,7963,37500,11300,48800,.97,.03,4,,59.26143236919689,27.49201382097921,13.2465538098239,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0053990819,.23216052,26.828205
4/21/20,IL,Illinois,33059,1468,154997,.044405457,.21328799,17,121938,,4776,,1226,,781,,,A,4/21/2020 00:00,,154997,154997,119,0,5088,1551,6639,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,220,12741080,10199,5.5,12.1,36.2,110022,17,27,,,,,,,1988.1538,238.92308,805.0769,1396.5385,96,167.46153,646116.9230769231,119004.6923076923,Democrat,Democrat,Democrat,Democrat,Appointed,No,No,No,J.B. Pritzker (D),6068,.6780000000000001,4740,.53,.039,59589,18699777,2751479,17883834,462390,39857069,1826011,39.7,15.1,72.90000000000001,.61,.14,.17,.01,.06,0,.02,.16,.11,.09,.12,.24,.09,.12,.26,.13,.15,12438400,.15,.17,.77,.31,161189282,.89,.18,2636,.54,.06,.19,.13,.01,.07,8262,.409,.268,.122,.063,.043,.026,.015,.053,106306,6752,3891,10643,62992,.38,.62,.82,.08,.1,865310,.49,.51,.34,.66,5720,72784,143400,60800,204200,.9300000000000001,.07,,20,38.76175307382528,55.8253666987933,5.412880227381429,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.039053235,1.0544374,26.828205
4/21/20,IN,Indiana,12097,630,67264,.052079029,.1798436,18,55167,,,,676,,368,,,B,4/20/2020 23:59,,67264,67264,61,0,2214,411,2625,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,183.74,6691878,5471,4.4,13.1,39.9,65693,18,46,,,,,,,1949.5555,261.22223,866.44446,1408,107.66666,184.44444,563305.8888888889,109219.3333333333,Republican,Republican,Republican,Republican,Appointed,No,No,No,Eric Holcomb (R),3131,.653,2364,.493,.032,12927,12119558,749114,6514797,1483,19397879,617032,42.8,18.9,69,.79,.09,.07,.01,.02,,.02,.18,.13,.08,.13,.25,.09,.12,.25,.13,.16,6487100,.14,.16,.6,.34,58698927,.79,.19,2591,.54,.05,.18,.15,.01,.08,8300,.421,.251,.135,.07,.04,.02,.019,.045,54741,3776,1482,5258,54181,.34,.66,.8100000000000001,.07,.12,366801,.49,.51,.35,.65,5021,33621,116700,43200,159900,.97,.03,11,,56.94003344841128,37.77483968675205,5.285126864836681,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.020367751,.93691653,26.828205
4/21/20,KS,Kansas,2025,107,19101,.052839506,.10601539,20,17076,,,419,,,,,,B,4/21/2020 12:00,419,19101,19101,7,14,301,39,340,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,35.39,2911505,2381,3.8,12,38,27537,20,34,,,,,,,2947,277,1409.5,2178,125.5,201,652204,133624,Democrat,Republican,Republican,Republican,Republican,No,No,No,Laura Kelly (D),1449,.715,1152,.569,.032,714895,4494809,433229,3851644,52213,9546790,217420,40.9,15.2,74,.76,.05,.12,.01,.03,,.03,.15,.12,.08,.12,.26,.09,.12,.24,.13,.16,2814700,.18,.13,.49,.21,25813743,.84,.18,1925,.55,.06,.14,.14,.02,.09,7651,.387,.257,.146,.074,.046,.018,.016,.055,22183,1443,773,2216,56422,.37,.63,.83,.07,.1,168318,.5,.51,.38,.62,5473,15935,21500,17200,38500,.96,.04,6,,56.65458180583958,36.05237073223449,7.293047461925934,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0088374019,.30047166,26.828205
4/21/20,KY,Kentucky,3050,154,32820,.050491802,.092931136,21,29770,,263,1059,147,582,,,1174,A,4/21/2020 17:00,1059,32820,32820,6,0,158,90,248,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,110.58,4468402,4079,5.2,16.9,43.6,48707,21,51,,,,,,,2383,266.20001,1001.4,1692,89.400002,177.60001,661577.6,131090.6,Democrat,Republican,Republican,Republican,Appointed,No,No,No,Andy Beshear (D),2389,.735,1746,.538,.044,660902,5714427,499502,5010439,174700,12059970,615305,45.5,20.7,68.8,.85,.08,.04,.01,.01,,.02,.22,.16,.1,.17,.24,.09,.12,.26,.14,.16,4320300,.17,.11,.64,.3,34754947,.85,.21,1956,.47,.04,.26,.15,.02,.06,8004,.402,.257,.15,.06,.033,.02,.017,.06,35323,2735,953,3688,48375,.34,.66,.75,.08,.17,208088,.49,.51,.34,.66,7633,34052,63800,34700,97900,.98,.02,8,,62.51963855190009,32.68218833364776,4.798173114452156,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.013564581,.69179362,26.828205
4/21/20,LA,Louisiana,24854,1405,136442,.056530137,.18215799,22,111588,,1798,,,,297,,,A,4/21/2020 13:00,,136442,136442,77,0,0,331,331,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,88.97,4659978,2941,6.4,18.6,42.1,46048,22,49,,,,,,,1448.4,157.2,633.79999,1041.1,64,110.5,366874.5,68457.10000000001,Democrat,Republican,Republican,Republican,Republican,No,No,No,John Bel Edwards (D),2263,.6800000000000001,1656,.498,.043,60172,6864723,393129,3604434,435228,11357686,867342,43.2,20,67.2,.59,.32,.05,.01,.02,,.02,.26,.17,.13,.19,.25,.09,.12,.25,.13,.15,4519300,.19,.16,.67,.36,41982123,.89,.19,2030,.42,.05,.29,.13,.02,.08,7815,.39,.25,.161,.051,.037,.036,.012,.061,36324,2540,519,3059,46145,.34,.66,.75,.08,.17,257288,.48,.52,.32,.6800000000000001,6707,31252,71000,45400,111000,.98,.02,8,,58.0886846535688,38.44956609851397,3.461749247917233,1,48.200001,45.799999,0,1.8,4.1999998,0,58.599998,32.299999,.60000002,1.8,5.1999998,1.5,48.700001,36.099998,.40000001,3.4000001,10,1.4,318498592,308512000,.9686448,.014189388,.69528002,26.828205
4/21/20,MA,Massachusetts,43168,2449,184612,.056731839,.23383096,25,141444,,3977,4009,1040,,,,,B,4/21/2020 16:00,4009,184612,184612,146,137,5398,1752,7150,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,653.98,6902149,18471,4.8,10,34.6,59152,25,5,,,,,,,4450.6665,507,1157.6666,2804,184.66667,346,1758300,342405.3333333333,Republican,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Charlie Baker (R),3345,.6800000000000001,2731,.5550000000000001,.029,7197,9022362,1154719,18689278,781247,29654803,770566,39,12.7,77.2,.71,.07,.12,.01,.07,,.03,.12,.1,.09,.1,.21,.09,.13,.26,.14,.17,6659900,.26,.22,.5600000000000001,.29,117998443,.91,.19,3038,.55,.06,.23,.13,.01,.03,10559,.372,.243,.118,.068,.046,.063,.015,.073,71274,6811,13257,20068,77385,.44,.5600000000000001,.8100000000000001,.09,.1,569488,.49,.51,.32,.6800000000000001,8300,57125,63600,19400,82900,.92,.08,,11,32.80835814000768,60.00506459158761,7.186577268404708,0,88.699997,2.0999999,0,2.0999999,5.1999998,2.0999999,71.400002,7.1999998,.2,7,12.3,1.9,67.099998,7.9000001,.1,8.8999996,14.1,1.9,318498592,308512000,.9686448,.020910297,.10455148,26.828205
4/21/20,MD,Maryland,14193,652,73635,.045938138,.19274801,24,59442,,1433,3158,526,,,,930,A,4/21/2020 10:00,3158,73635,73635,70,144,1729,509,2238,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,487.08,6042718,6561,4.9,9,37.1,50568,24,8,,,,,,,2903.3333,351,789.33331,1846.3334,125.66666,238.66667,1058718.333333333,200951.6666666667,Republican,Democrat,Democrat,Democrat,Appointed,No,Yes,Yes,Larry Hogan (R),3095,.723,2320,.542,.037,808763,9567244,850913,10540951,659166,22427037,646483,40.2,15.9,71.90000000000001,.5,.29,.1,.01,.06,,.03,.11,.08,.07,.09,.23,.08,.12,.27,.14,.15,5870800,.21,.15,.57,.26,72561209,.88,.17,2815,.5600000000000001,.05,.19,.13,.02,.06,8602,.382,.278,.133,.073,.043,.021,.014,.056,51330,4914,2230,7144,80776,.43,.57,.84,.07,.09,412584,.48,.52,.33,.67,7256,43796,82800,28400,99000,.9300000000000001,.07,,10,33.90930472854767,60.32574423519277,5.764951036259557,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.018432735,.14746188,26.828205
4/21/20,ME,Maine,888,36,14964,.040540539,.059342422,23,14076,,40,139,16,,8,,443,A,4/21/2020 11:45,139,14964,14964,1,1,0,13,13,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,37.83,1338404,2106,3.5,11.6,42.5,14715,23,26,,,,,,,1809,154.5,555,1182,60,107.5,597392.5,136206.5,Democrat,Democrat,Democrat,Appointed,Appointed,No,No,Yes,Janet Mills (D),828,.784,693,.656,.029,39308,2250293,281155,1790833,49043,4410632,167858,47.2,17.9,75.59999999999999,.9300000000000001,.01,.02,.01,.01,,.02,.12,.11,.09,.11,.19,.07,.11,.26,.16,.21,1299500,.22,.19,.65,.34,7925462,.87,.25,2636,.48,.06,.18,.17,.02,.08,9531,.415,.211,.122,.062,.04,.021,.014,.115,12684,1450,1066,2516,56277,.37,.63,.79,.09,.12,64856,.49,.51,.32,.6800000000000001,6281,8411,6800,4100,10300,.98,.02,1,3,44.86975333154171,47.8302026802081,7.300043988250191,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0040800809,.1060821,26.828205
4/21/20,MI,Michigan,32967,2700,117226,.081900083,.28122601,26,84259,,3357,,1346,,1107,,3237,B,4/21/2020 11:00,,117226,117226,232,0,2461,967,3428,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,103.36,9995915,8575,5.3,14.1,41.2,98903,26,5,,,,,,,1607.4667,181.60001,585.20001,1096.4,64.333336,123,499343.4,101479.5333333333,Democrat,Republican,Republican,Democrat,Appointed,No,No,Yes,Gretchen Whitmer (D),5453,.734,4418,.595,.042,2161275,14692735,1948194,11333887,372270,30508361,1281862,43.3,17.3,72.5,.75,.14,.05,0,.03,,.03,.19,.14,.09,.14,.23,.09,.12,.25,.14,.17,9770000,.27,.14,.59,.3,83256186,.87,.21,2400,.51,.05,.22,.15,.01,.05,8055,.404,.249,.137,.059,.047,.036,.031,.034,79874,5209,3142,8351,54909,.35,.65,.78,.09,.13,527096,.49,.51,.33,.67,5671,56614,,56500,,.97,.03,16,,47.49756421999615,47.27453095086684,5.227904829137013,1,67,26.6,0,3.2,2.2,1,74.900002,13.8,.60000002,3.3,5.1999998,2.3,63.799999,23.1,.30000001,5.6999998,4.8000002,2.2,318498592,308512000,.9686448,.030675175,.15337588,26.828205
4/21/20,MN,Minnesota,2567,160,47697,.062329568,.0538189,27,45130,,237,629,117,253,,,1254,A,4/20/2020 17:00,629,47697,47697,17,27,750,97,847,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,64.54000000000001,5611179,7977,3.4,9.6,33.9,44745,27,35,,,,,,,2522,259.39999,873.79999,1698.2,93,176.39999,844963.6,160082.2,Democrat,Republican,Democrat,Democrat,Appointed,No,No,No,Tim Walz (D),3000,.749,2523,.63,.032,818513,10614808,1476228,13239334,548586,26697469,428986,38.8,12.4,77.7,.8,.06,.05,.01,.05,,.03,.12,.09,.08,.1,.24,.08,.13,.25,.14,.16,5489000,.22,.19,.64,.32,99354057,.8,.18,2379,.57,.06,.18,.14,.01,.04,8871,.38,.229,.108,.066,.046,.059,.014,.098,48377,3993,3250,7243,68388,.39,.61,.84,.09,.08,368852,.5,.5,.35,.65,7103,39819,103900,16300,119500,.96,.04,,10,44.92478809350543,46.44491857377701,8.630293332717562,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.017233985,.60318947,26.828205
4/21/20,MO,Missouri,5941,189,57120,.031812824,.10400911,29,51179,,1001,,,,,,,A,4/21/2020 15:00,,57120,57120,12,0,973,134,1107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,87.89,6126452,6179,4.2,13.2,40.5,63117,29,36,,,,,,,3798,434,1599.5,2699,181.83333,308.16666,1058246.833333333,214342.5,Republican,Republican,Republican,Appointed,Appointed,No,No,No,Mike Parson (R),3299,.723,2509,.55,.031,33267,5539227,598601,6843948,12461,13027504,736590,43.7,18.7,70.3,.8,.11,.04,.01,.02,.01,.03,.18,.13,.08,.13,.24,.09,.12,.25,.14,.17,5934500,.23,.27,.64,.39,63139167,.87,.2,2361,.52,.06,.15,.16,.01,.09,8107,.431,.218,.157,.066,.036,.028,.012,.051,49137,3776,2107,5883,53578,.37,.63,.8,.08,.12,318921,.49,.51,.34,.66,4253,26038,61600,44300,105900,.98,.02,10,,56.77234783816165,38.13523083523671,5.092421326601641,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.018632736,.67077851,26.828205
4/21/20,MS,Mississippi,4716,183,52364,.038804073,.090061873,28,47648,,548,858,146,,89,,,A,4/20/2020 19:00,858,52364,52364,14,39,726,204,930,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,61.66,2986530,1184,7.1,19.7,42.5,32301,28,58,,,,,,,1694.3334,126.83334,727,1210.5,52.333332,89.5,294439,57081,Republican,Republican,Republican,Democrat,Republican,No,No,No,Tate Reeves (R),1599,.734,1180,.542,.054,29540,5030854,492415,2290344,47418,7890571,505308,43.6,19.7,68.3,.57,.38,.03,.01,.01,,.01,.28,.19,.12,.2,.26,.09,.11,.25,.13,.16,2879400,.13,.11,.49,.26,11460401,.9,.2,1371,.43,.05,.23,.14,.02,.12,7646,.422,.23,.148,.059,.033,.028,.02,.059,22879,1024,328,1352,43529,.33,.6800000000000001,.75,.07,.18,114834,.48,.52,.34,.66,6592,19654,37700,28700,65300,.99,.01,6,,57.94103808883564,40.11478827178409,1.944173639380266,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0090405419,.52435142,26.828205
4/21/20,MT,Montana,437,12,11241,.027459955,.038875546,30,10804,,14,59,,,,,273,A,4/21/2020 11:56,59,11241,11241,2,2,186,4,190,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,7.22,1062305,1357,3.5,13,39,9992,30,49,,,,,,,1457,92.333336,584.33331,1020.6667,43.666668,68,302177.6666666667,65857.66666666667,Democrat,Republican,Republican,Republican,Republican,No,No,No,Steve Bullock (D),579,.713,518,.638,.033,294519,631797,352066,1476941,189504,2944827,115223,43.6,14.6,77.8,.86,.01,.04,.06,.01,,.03,.14,.12,.1,.12,.23,.08,.11,.24,.15,.19,1034000,.14,.1,.5,.26,6229347,.86,.21,1594,.44,.07,.21,.17,.02,.08,8221,.453,.239,.105,.051,.047,.018,.019,.067,8409,983,422,1405,53386,.35,.65,.79,.11,.11,50327,.5,.5,.33,.67,6554,6952,10200,5700,15200,.99,.01,3,,56.16849744642932,35.745765337013,8.085737216557678,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0032464822,.15907763,26.828205
4/21/20,NC,North Carolina,6951,213,83331,.030643074,.083414339,37,76380,,427,,,,,,,A,4/21/2020 10:35,,83331,83331,34,0,3660,187,3847,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,192.94,10383620,9314,5,14,39,93885,37,50,,,,,,,2462,366,734.44446,1598.2222,107.77778,237,893768.6666666666,174921.6666666667,Democrat,Republican,Republican,Democrat,Republican,No,No,No,Roy Cooper (D),5160,.693,3899,.524,.041,,12212671,2197408,13352120,92871,27855070,1138288,41.9,17.2,71.2,.63,.21,.1,.01,.03,.01,.03,.2,.13,.09,.14,.24,.08,.12,.26,.13,.16,10044400,.16,.14,.61,.28,82539491,.89,.19,2234,.47,.06,.18,.15,.03,.11,7264,.383,.252,.17,.062,.049,.027,.019,.037,72160,6451,2817,9268,52752,.37,.63,.79,.08,.13,563691,.48,.52,.34,.66,4800,49832,95200,54100,149300,.95,.05,15,,49.82809469618042,46.17286616820947,3.999039135610107,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.031536717,1.5768359,26.828205
4/21/20,ND,North Dakota,644,13,14987,.020186335,.042970575,38,14343,,17,54,,,,,214,B,4/20/2020 13:17,54,14987,14987,0,1,223,17,240,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,10.75,760077,557,2.8,10.7,34.6,6445,38,66,,,,,,,1177.5,77.5,478.5,828,29.5,53.5,214294.75,43545.5,Republican,Republican,Republican,Republican,Republican,No,No,No,Doug Burgum (R),397,.734,335,.619,.025,4549,1395503,214463,474912,2115757,4205184,52621,38,13,75.59999999999999,.84,.03,.04,.05,.02,,.02,.09,.11,.09,.1,.24,.11,.14,.23,.13,.15,730600,.22,.11,.51,.21,6578855,.8,.17,1839,.57,.08,.12,.13,.02,.08,9851,.455,.2,.119,.076,.044,.007,.016,.082,7289,467,75,542,61843,.37,.63,.85,.06,.09,56082,.51,.49,.35,.66,7768,5889,7100,3100,10300,.97,.03,3,,62.9556278313393,27.22673945870601,9.817632709954699,1,,,,,,,,,,,,,,,,,,,318498592,,,.0022938878,.15139659,26.828205
4/21/20,NE,Nebraska,1648,33,16372,.020024272,.10065966,31,14724,,,,,,,,,A,4/21/2020 19:45,,16372,16372,5,0,518,174,692,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,24.94,1929268,2365,3.5,11,36.6,16904,31,55,,,,,,,3032,282.5,1379,2205.5,108.5,196,735000,144521.5,Republican,N/A,N/A,Republican,Appointed,No,No,No,Pete Ricketts (R),883,.663,676,.508,.031,129,2502020,196215,2674286,20443,5393093,169811,40,14.5,74.59999999999999,.79,.04,.11,.01,.02,,.03,.14,.11,.08,.11,.26,.09,.12,.25,.13,.16,1868900,.23,.11,.36,.18,25312311,.8100000000000001,.18,2073,.55,.07,.13,.14,.02,.08,8412,.415,.244,.148,.072,.039,.012,.021,.049,15823,1745,676,2421,59970,.38,.62,.85,.07,.08,123978,.5,.5,.39,.61,6305,12141,14600,8800,23300,.96,.04,5,,58.74735112712576,33.69875637713554,7.553892495738706,1,,,,,,,,,,,,,,,,,,,318498592,,,.005867844,.32273141,26.828205
4/21/20,NH,New Hampshire,1491,42,14339,.028169014,.10398214,33,12848,244,78,206,,,,,521,B,4/21/2020 09:00,206,14583,14339,1,8,122,99,221,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,145.09,1356458,1396,3.6,7.6,40.5,12774,33,26,,,,,,,1271,121,457.5,864,54.5,87.5,517589,110693,Republican,Democrat,Democrat,Appointed,Appointed,No,No,No,Chris Sununu (R),726,.708,576,.5620000000000001,.025,408769,1025902,435544,895770,154903,2920888,86502,44.5,17.6,73.3,.9,.01,.04,,.03,,.02,.1,.07,.05,.07,.2,.08,.11,.26,.16,.18,1310300,.44,.24,.55,.36,12291272,.92,.22,2623,.57,.05,.14,.17,.01,.05,9589,.393,.26,.127,.061,.056,.024,.019,.06,12742,835,615,1450,73381,.41,.59,.84,.07,.09,84464,.5,.5,.3,.7,4530,6131,6400,4500,10800,.98,.02,,4,46.45866698195341,46.82626266969056,6.715070348356031,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0041139899,.10696374,26.828205
4/21/20,NJ,New Jersey,92387,4753,184826,.051446632,.49985933,34,92439,,7594,,1930,,1501,,,A,4/21/2020 13:00,,184826,184826,376,0,3188,3581,6769,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1021.27,8908520,8862,4.9,9.5,34.6,75765,34,4,,,,,,,2857,258,913,1884.8572,116.14286,187.28572,968738.4285714285,189145.2857142857,Democrat,Democrat,Democrat,Appointed,Appointed,Yes,Yes,Yes,Phil Murphy (D),4297,.6860000000000001,3384,.54,.031,5016,15424507,1542213,17273498,1119812,35365046,760303,39.8,15,73.40000000000001,.55,.13,.21,.01,.1,,.02,.14,.08,.08,.09,.23,.08,.11,.27,.14,.16,8728300,.12,.13,.6,.24,138976784,.88,.18,2786,.57,.06,.17,.13,0,.07,8859,.329,.308,.153,.064,.047,.028,.017,.054,79066,6048,3350,9398,80088,.41,.59,.85,.07,.08,622003,.49,.51,.35,.65,6839,60775,155700,32000,186300,.9,.1,,14,41.35038665002945,55.4530844496942,3.196528900276352,0,65.900002,8.8999996,0,8.3000002,16.700001,.2,54.900002,12.9,.1,9.8000002,20.6,1.6,51.400002,12.2,.1,12.7,22.1,1.4,318498592,308512000,.9686448,.027404517,.10961807,26.828205
