date,country,iso3,confirmed,deaths,death_pos,pos_test,test_wom,test_million_wom,population,idb,population_million,deaths_million
7/25/20,Italy,ITA,245864,35102,.14276999,.037708938,6520046,107849,60421760,,60.421761,580.94965
7/25/20,Jamaica,JAM,837,10,.011947432,.024148874,34660,11701,2934855,1,2.934855,3.4073234
7/25/20,Japan,JPN,29684,996,.033553429,.04214083,704400,5571,126529100,,126.5291,7.871707
7/25/20,Mexico,MEX,385036,43374,.11264921,.42966822,896124,6946,126190788,1,126.19079,343.71765
7/25/20,Nicaragua,NIC,3439,108,.031404477,,,,6465513,1,6.4655132,16.70401
7/25/20,Panama,PAN,58864,1275,.021660097,.28911591,203600,47140,4176873,1,4.1768732,305.25226
7/25/20,Paraguay,PRY,4328,40,.0092421444,.037340604,115906,16237,6956071,1,6.9560709,5.7503729
7/25/20,Peru,PER,375961,17843,.04745971,.17041846,2206105,66849,31989256,1,31.989256,557.78101
7/25/20,Spain,ESP,272421,28432,.10436787,.043098889,6320836,135188,46796540,,46.796539,607.56628
7/25/20,United Kingdom,GBR,298681,41103,.13761505,.020501507,14568733,214529,66460344,,66.460342,618.45905
7/25/20,United States,USA,4176892,147184,.035237685,.078288957,53352250,161120,326687501,,326.6875,450.53455
7/25/20,Uruguay,URY,1174,34,.028960818,.011616861,101060,29086,3449299,1,3.4492991,9.8570747
7/25/20,Venezuela,VEN,14929,138,.0092437537,.010007796,1491737,52470,28870195,1,28.870195,4.7800159
7/26/20,Argentina,ARG,162526,2939,.018083261,.25520536,636844,14082,44494502,1,44.494503,66.053101
7/26/20,Bahamas,BHS,342,11,.032163743,.086232983,3966,10079,385640,1,.38564,28.524012
7/26/20,Bolivia,BOL,69429,2583,.037203476,.47175094,147173,12596,11353142,1,11.353142,227.51411
7/26/20,Brazil,BRA,2419091,87004,.035965577,.49257991,4911063,23093,209469333,1,209.46933,415.35437
7/26/20,Chile,CHL,345790,9112,.026351254,.226817,1524533,79703,18729160,1,18.72916,486.51407
7/26/20,Colombia,COL,248976,8525,.03424025,.17668849,1409124,27673,49648685,1,49.648685,171.70647
7/26/20,Costa Rica,CRI,15229,104,.006829076,.19145378,79544,15605,4999441,1,4.9994411,20.802324
7/26/20,Dominican Republic,DOM,62908,1063,.016897691,.26736483,235289,21675,10627165,1,10.627165,100.02668
7/26/20,Ecuador,ECU,80694,5515,.068344608,.35817358,225293,12757,17084357,1,17.084356,322.80994
7/26/20,El Salvador,SLV,14630,400,.027341081,.064529501,226718,34941,6420744,1,6.4207439,62.298077
7/26/20,France,FRA,206334,30081,.14578789,.069186151,2982302,45682,66977107,,66.977104,449.12363
7/26/20,Germany,DEU,206667,9124,.044148315,.027857156,7418812,88527,82905782,,82.905785,110.05264
7/26/20,Guatemala,GTM,45053,1734,.038488004,.32065964,140501,7833,17247807,1,17.247807,100.53452
7/26/20,Haiti,HTI,7315,157,.021462748,.43936571,16649,1459,11123176,1,11.123176,14.114675
7/26/20,Honduras,HND,39276,1116,.0284143,.41094857,95574,9639,9587522,1,9.5875216,116.40131
7/26/20,Italy,ITA,246118,35107,.14264296,.037514716,6560572,108520,60421760,,60.421761,581.03241
7/26/20,Jamaica,JAM,842,10,.011876484,.023773894,35417,11957,2934855,1,2.934855,3.4073234
7/26/20,Japan,JPN,30548,998,.032669898,.04270757,715283,5657,126529100,,126.5291,7.8875136
7/26/20,Mexico,MEX,390516,43680,.11185201,.42826641,911853,7067,126190788,1,126.19079,346.14255
7/26/20,Nicaragua,NIC,3439,108,.031404477,,,,6465513,1,6.4655132,16.70401
7/26/20,Panama,PAN,60296,1294,.021460794,.2900129,207908,48135,4176873,1,4.1768732,309.80112
7/26/20,Paraguay,PRY,4444,41,.0092259226,.037801329,117562,16469,6956071,1,6.9560709,5.8941321
7/26/20,Peru,PER,375961,17843,.04745971,.16857371,2230247,67578,31989256,1,31.989256,557.78101
7/26/20,Spain,ESP,272421,28432,.10436787,.043098889,6320836,135187,46796540,,46.796539,607.56628
7/26/20,United Kingdom,GBR,299426,41111,.13729936,.020239187,14794369,217848,66460344,,66.460342,618.57941
7/26/20,United States,USA,4231741,147656,.034892496,.078048214,54219575,163736,326687501,,326.6875,451.97934
7/26/20,Uruguay,URY,1192,34,.02852349,.011572478,103003,29645,3449299,1,3.4492991,9.8570747
7/26/20,Venezuela,VEN,15463,142,.0091832113,.010365768,1491737,52471,28870195,1,28.870195,4.9185672
7/27/20,Argentina,ARG,167416,3059,.01827185,.25847211,647714,14322,44494502,1,44.494503,68.750069
7/27/20,Bahamas,BHS,382,11,.028795812,.095166914,4014,10200,385640,1,.38564,28.524012
7/27/20,Bolivia,BOL,71181,2647,.037186891,.47818375,148857,12740,11353142,1,11.353142,233.15132
7/27/20,Brazil,BRA,2442375,87618,.035874099,.19382243,12601096,59252,209469333,1,209.46933,418.28558
7/27/20,Chile,CHL,347923,9187,.026405267,.2250331,1546097,80829,18729160,1,18.72916,490.51852
7/27/20,Colombia,COL,257101,8777,.034138333,.17861232,1439436,28268,49648685,1,49.648685,176.78212
7/27/20,Costa Rica,CRI,15841,115,.0072596427,.19492777,81266,15942,4999441,1,4.9994411,23.002571
7/27/20,Dominican Republic,DOM,64156,1083,.016880728,.26224336,244643,22536,10627165,1,10.627165,101.90865
7/27/20,Ecuador,ECU,81161,5532,.068160817,.36024642,225293,12756,17084357,1,17.084356,323.80499
7/27/20,El Salvador,SLV,15035,408,.027136682,.065601736,229186,35321,6420744,1,6.4207439,63.544037
7/27/20,France,FRA,208665,30096,.14423119,.069967762,2982302,45682,66977107,,66.977104,449.3476
7/27/20,Germany,DEU,207112,9125,.044058286,.027917137,7418812,88526,82905782,,82.905785,110.0647
7/27/20,Guatemala,GTM,45309,1761,.038866449,.32151145,140925,7856,17247807,1,17.247807,102.09994
7/27/20,Haiti,HTI,7340,158,.021525886,.42851305,17129,1501,11123176,1,11.123176,14.204576
7/27/20,Honduras,HND,39741,1166,.029339977,.41581392,95574,9639,9587522,1,9.5875216,121.61642
7/27/20,Italy,ITA,246286,35112,.14256597,.037394688,6586123,108943,60421760,,60.421761,581.11511
7/27/20,Jamaica,JAM,853,10,.011723329,.023567442,36194,12219,2934855,1,2.934855,3.4073234
7/27/20,Japan,JPN,31142,998,.032046754,.043222703,720501,5698,126529100,,126.5291,7.8875136
7/27/20,Mexico,MEX,395489,44022,.1113103,.43063718,918381,7118,126190788,1,126.19079,348.85272
7/27/20,Nicaragua,NIC,3439,108,.031404477,,,,6465513,1,6.4655132,16.70401
7/27/20,Panama,PAN,61442,1322,.021516226,.29068047,211373,48935,4176873,1,4.1768732,316.5047
7/27/20,Paraguay,PRY,4548,43,.0094547058,.038136445,119256,16706,6956071,1,6.9560709,6.1816506
7/27/20,Peru,PER,389717,18418,.047259934,.17318785,2250256,68182,31989256,1,31.989256,575.7558
7/27/20,Spain,ESP,278782,28434,.10199367,.044105243,6320836,135187,46796540,,46.796539,607.60901
7/27/20,United Kingdom,GBR,300111,41114,.13699597,.020032072,14981525,220601,66460344,,66.460342,618.62457
7/27/20,United States,USA,4288334,148776,.034693193,.077943869,55018236,166145,326687501,,326.6875,455.40768
7/27/20,Uruguay,URY,1202,35,.029118136,.0114522,104958,30207,3449299,1,3.4492991,10.146989
7/27/20,Venezuela,VEN,15988,146,.0091318488,.010640245,1502597,52853,28870195,1,28.870195,5.0571184
7/28/20,Argentina,ARG,173355,3179,.018338092,.26261452,660112,14596,44494502,1,44.494503,71.447029
7/28/20,Bahamas,BHS,447,11,.0246085,.10886507,4106,10434,385640,1,.38564,28.524012
7/28/20,Bolivia,BOL,72327,2720,.037606981,.47394598,152606,13061,11353142,1,11.353142,239.58125
7/28/20,Brazil,BRA,2483191,88539,.035655331,.19706151,12601096,59251,209469333,1,209.46933,422.6824
7/28/20,Chile,CHL,349800,9240,.026415095,.22370119,1563693,81747,18729160,1,18.72916,493.34833
7/28/20,Colombia,COL,267385,9074,.033936083,.18181874,1470613,28879,49648685,1,49.648685,182.76416
7/28/20,Costa Rica,CRI,16344,125,.0076480666,.20111732,81266,15942,4999441,1,4.9994411,25.002794
7/28/20,Dominican Republic,DOM,64690,1101,.017019631,.26195267,246953,22748,10627165,1,10.627165,103.60242
7/28/20,Ecuador,ECU,82279,5584,.067866646,.35693556,230515,13051,17084357,1,17.084356,326.84872
7/28/20,El Salvador,SLV,15446,417,.026997281,.066668391,231684,35706,6420744,1,6.4207439,64.945747
7/28/20,France,FRA,209342,30109,.14382684,.070194766,2982302,45681,66977107,,66.977104,449.54169
7/28/20,Germany,DEU,207707,9131,.043960962,.027997339,7418812,88525,82905782,,82.905785,110.13707
7/28/20,Guatemala,GTM,46451,1782,.038363006,.32147801,144492,8055,17247807,1,17.247807,103.31748
7/28/20,Haiti,HTI,7340,158,.021525886,.42447373,17292,1515,11123176,1,11.123176,14.204576
7/28/20,Honduras,HND,40460,1214,.030004943,.41568208,97334,9816,9587522,1,9.5875216,126.62292
7/28/20,Italy,ITA,246488,35123,.14249375,.03715362,6634293,109740,60421760,,60.421761,581.29718
7/28/20,Jamaica,JAM,855,10,.011695907,.023236852,36795,12422,2934855,1,2.934855,3.4073234
7/28/20,Japan,JPN,32116,1001,.031168265,.043037727,746229,5902,126529100,,126.5291,7.9112239
7/28/20,Mexico,MEX,402697,44876,.11143862,.43564999,924359,7164,126190788,1,126.19079,355.62024
7/28/20,Nicaragua,NIC,3672,116,.031590413,,,,6465513,1,6.4655132,17.941345
7/28/20,Panama,PAN,62223,1349,.021680087,.29131028,213597,49448,4176873,1,4.1768732,322.96887
7/28/20,Paraguay,PRY,4674,45,.0096277278,.038646303,120943,16941,6956071,1,6.9560709,6.4691691
7/28/20,Peru,PER,395005,18612,.047118392,.17395607,2270717,68799,31989256,1,31.989256,581.82037
7/28/20,Spain,ESP,280610,28436,.10133637,.04201746,6678414,142835,46796540,,46.796539,607.65179
7/28/20,United Kingdom,GBR,300658,41135,.13681658,.019783907,15197099,223772,66460344,,66.460342,618.94055
7/28/20,United States,USA,4354155,150150,.034484304,.078023881,55805416,168520,326687501,,326.6875,459.61356
7/28/20,Uruguay,URY,1218,35,.028735632,.01134913,107321,30887,3449299,1,3.4492991,10.146989
7/28/20,Venezuela,VEN,16571,151,.009112305,.010963768,1511433,53164,28870195,1,28.870195,5.2303076
7/29/20,Argentina,ARG,178996,3288,.018369125,.26517493,675011,14925,44494502,1,44.494503,73.896767
7/29/20,Bahamas,BHS,484,11,.022727273,.11682356,4143,10528,385640,1,.38564,28.524012
7/29/20,Bolivia,BOL,73534,2808,.038186416,.47138992,155994,13350,11353142,1,11.353142,247.33241
7/29/20,Brazil,BRA,2552265,90134,.035315298,.20254309,12601096,59250,209469333,1,209.46933,430.29688
7/29/20,Chile,CHL,351575,9278,.026389817,.22239998,1580823,82640,18729160,1,18.72916,495.37726
7/29/20,Colombia,COL,276055,9454,.034246799,.18369268,1502809,29511,49648685,1,49.648685,190.41794
7/29/20,Costa Rica,CRI,16800,133,.0079166666,.20672852,81266,15942,4999441,1,4.9994411,26.602974
7/29/20,Dominican Republic,DOM,66182,1123,.01696836,.26427978,250424,23067,10627165,1,10.627165,105.67258
7/29/20,Ecuador,ECU,83193,5623,.067589819,.35571262,233877,13241,17084357,1,17.084356,329.1315
7/29/20,El Salvador,SLV,15841,430,.027144751,.067671709,234086,36075,6420744,1,6.4207439,66.970436
7/29/20,France,FRA,209211,30108,.14391212,.070150845,2982302,45681,66977107,,66.977104,449.52676
7/29/20,Germany,DEU,208546,9135,.043803286,.026048275,8006135,95532,82905782,,82.905785,110.18532
7/29/20,Guatemala,GTM,47605,1835,.038546372,.32129937,148164,8259,17247807,1,17.247807,106.39034
7/29/20,Haiti,HTI,7378,159,.021550555,.4266713,17292,1515,11123176,1,11.123176,14.294479
7/29/20,Honduras,HND,40944,1259,.030749315,.41397718,98904,9974,9587522,1,9.5875216,131.31653
7/29/20,Italy,ITA,246776,35129,.14235176,.036885578,6690311,110667,60421760,,60.421761,581.39648
7/29/20,Jamaica,JAM,856,10,.011682243,.023004569,37210,12562,2934855,1,2.934855,3.4073234
7/29/20,Japan,JPN,33382,1001,.029986219,.043616872,765346,6053,126529100,,126.5291,7.9112239
7/29/20,Mexico,MEX,408449,45361,.11105671,.43447909,940089,7285,126190788,1,126.19079,359.46365
7/29/20,Nicaragua,NIC,3672,116,.031590413,,,,6465513,1,6.4655132,17.941345
7/29/20,Panama,PAN,63269,1374,.021716796,.29192543,216730,50171,4176873,1,4.1768732,328.95419
7/29/20,Paraguay,PRY,4866,46,.0094533497,.039616052,122829,17205,6956071,1,6.9560709,6.6129284
7/29/20,Peru,PER,400683,18816,.046959817,.17469519,2293612,69490,31989256,1,31.989256,588.19751
7/29/20,Spain,ESP,282641,28441,.10062588,.042321574,6678414,142835,46796540,,46.796539,607.75861
7/29/20,United Kingdom,GBR,301455,41169,.13656765,.019475438,15478728,227916,66460344,,66.460342,619.45215
7/29/20,United States,USA,4425482,151582,.034252089,.078072339,56684379,171171,326687501,,326.6875,463.99695
7/29/20,Uruguay,URY,1237,35,.02829426,.011316336,109311,31459,3449299,1,3.4492991,10.146989
7/29/20,Venezuela,VEN,17158,156,.0090919686,.011275636,1521688,53525,28870195,1,28.870195,5.4034967
7/30/20,Argentina,ARG,185373,3441,.018562574,.26833647,690823,15274,44494502,1,44.494503,77.335396
7/30/20,Bahamas,BHS,508,14,.027559055,.12191024,4167,10588,385640,1,.38564,36.303288
7/30/20,Bolivia,BOL,75234,2894,.038466651,.47467145,158497,13564,11353142,1,11.353142,254.90741
7/30/20,Brazil,BRA,2610102,91263,.034965299,.20713294,12601096,59249,209469333,1,209.46933,435.68671
7/30/20,Chile,CHL,353536,9377,.026523465,.2208057,1601118,83699,18729160,1,18.72916,500.66312
7/30/20,Colombia,COL,286020,9810,.034298301,.1860064,1537689,30195,49648685,1,49.648685,197.58832
7/30/20,Costa Rica,CRI,17290,140,.0080971662,.20385545,84815,16637,4999441,1,4.9994411,28.00313
7/30/20,Dominican Republic,DOM,67915,1146,.016874034,.26596203,255356,23521,10627165,1,10.627165,107.83685
7/30/20,Ecuador,ECU,84370,5657,.067049898,.35416245,238224,13487,17084357,1,17.084356,331.12164
7/30/20,El Salvador,SLV,16230,439,.027048675,.068625502,236501,36447,6420744,1,6.4207439,68.372139
7/30/20,France,FRA,210465,30123,.14312594,.070571326,2982302,45681,66977107,,66.977104,449.7507
7/30/20,Germany,DEU,209535,9144,.043639489,.026171805,8006135,95532,82905782,,82.905785,110.29387
7/30/20,Guatemala,GTM,48826,1867,.038237825,.32954025,148164,8259,17247807,1,17.247807,108.24565
7/30/20,Haiti,HTI,7412,161,.021721533,.42260107,17539,1537,11123176,1,11.123176,14.474284
7/30/20,Honduras,HND,41426,1312,.031670932,.4188506,98904,9973,9587522,1,9.5875216,136.84454
7/30/20,Italy,ITA,247158,35132,.14214389,.036604237,6752169,111691,60421760,,60.421761,581.44617
7/30/20,Jamaica,JAM,864,10,.011574074,.023023423,37527,12668,2934855,1,2.934855,3.4073234
7/30/20,Japan,JPN,35144,1007,.02865354,.044756655,785224,6210,126529100,,126.5291,7.9586434
7/30/20,Mexico,MEX,416179,46000,.11052936,.43646869,953514,7389,126190788,1,126.19079,364.5274
7/30/20,Nicaragua,NIC,3672,116,.031590413,,,,6465513,1,6.4655132,17.941345
7/30/20,Panama,PAN,64191,1397,.021763176,.2918542,219942,50913,4176873,1,4.1768732,334.46072
7/30/20,Paraguay,PRY,5207,47,.0090263104,.041536044,125361,17559,6956071,1,6.9560709,6.7566881
7/30/20,Peru,PER,400683,18816,.046959817,.17283827,2318254,70234,31989256,1,31.989256,588.19751
7/30/20,Spain,ESP,285430,28443,.099649653,.04273919,6678414,142835,46796540,,46.796539,607.80133
7/30/20,United Kingdom,GBR,302301,41169,.13618545,.019207451,15738735,231741,66460344,,66.460342,619.45215
7/30/20,United States,USA,4493302,152791,.03400417,.078115657,57521144,173695,326687501,,326.6875,467.69772
7/30/20,Uruguay,URY,1243,35,.028157683,.011203144,110951,31931,3449299,1,3.4492991,10.146989
7/30/20,Venezuela,VEN,17859,158,.0088470802,.011736308,1521688,53526,28870195,1,28.870195,5.4727721
7/31/20,Argentina,ARG,191302,3543,.018520454,.27038845,707508,15642,44494502,1,44.494503,79.627815
7/31/20,Bahamas,BHS,574,14,.024390243,.13392441,4286,10891,385640,1,.38564,36.303288
7/31/20,Bolivia,BOL,76789,2977,.038768575,.47421402,161929,13857,11353142,1,11.353142,262.21817
7/31/20,Brazil,BRA,2662485,92475,.034732591,.21128996,12601096,59247,209469333,1,209.46933,441.47275
7/31/20,Chile,CHL,355667,9457,.026589477,.21900785,1623992,84893,18729160,1,18.72916,504.93454
7/31/20,Colombia,COL,295508,10105,.034195352,.18778163,1573679,30900,49648685,1,49.648685,203.53006
7/31/20,Costa Rica,CRI,17820,150,.0084175086,.21010435,84815,16637,4999441,1,4.9994411,30.003353
7/31/20,Dominican Republic,DOM,69649,1160,.01665494,.2677047,260171,23964,10627165,1,10.627165,109.15423
7/31/20,Ecuador,ECU,85355,5702,.066803351,.35233825,242253,13714,17084357,1,17.084356,333.75562
7/31/20,El Salvador,SLV,16632,448,.026936026,.069614135,238917,36819,6420744,1,6.4207439,69.773849
7/31/20,France,FRA,213093,30150,.14148752,.071452521,2982302,45681,66977107,,66.977104,450.15384
7/31/20,Germany,DEU,210399,9147,.04347454,.026279721,8006135,95531,82905782,,82.905785,110.33006
7/31/20,Guatemala,GTM,49789,1924,.038643073,.3180024,156568,8727,17247807,1,17.247807,111.55042
7/31/20,Haiti,HTI,7424,161,.021686422,.41775927,17771,1557,11123176,1,11.123176,14.474284
7/31/20,Honduras,HND,42014,1337,.031822726,.40837076,102882,10374,9587522,1,9.5875216,139.4521
7/31/20,Italy,ITA,247537,35141,.14196262,.036292486,6820613,112823,60421760,,60.421761,581.59509
7/31/20,Jamaica,JAM,878,10,.011389522,.023396488,37527,12668,2934855,1,2.934855,3.4073234
7/31/20,Japan,JPN,36234,1008,.027819175,.044951599,806067,6375,126529100,,126.5291,7.966547
7/31/20,Mexico,MEX,424637,46688,.10994802,.43843183,968536,7505,126190788,1,126.19079,369.97946
7/31/20,Nicaragua,NIC,3672,116,.031590413,,,,6465513,1,6.4655132,17.941345
7/31/20,Panama,PAN,65256,1421,.021775775,.29264092,222990,51616,4176873,1,4.1768732,340.20663
7/31/20,Paraguay,PRY,5338,49,.0091794683,.041830577,127610,17873,6956071,1,6.9560709,7.0442066
7/31/20,Peru,PER,407492,19021,.046678215,.17577539,2318254,70231,31989256,1,31.989256,594.6059
7/31/20,Spain,ESP,288522,28445,.098588668,.043202173,6678414,142834,46796540,,46.796539,607.84412
7/31/20,United Kingdom,GBR,303181,41189,.13585614,.018925266,16019907,235878,66460344,,66.460342,619.75305
7/31/20,United States,USA,4560455,154047,.033778865,.077835351,58591052,176923,326687501,,326.6875,471.54239
7/31/20,Uruguay,URY,1264,35,.027689874,.011132935,113537,32675,3449299,1,3.4492991,10.146989
7/31/20,Venezuela,VEN,18574,164,.0088295471,.012206182,1521688,53526,28870195,1,28.870195,5.6805987
8/1/20,Argentina,ARG,196543,3596,.018296251,.27186251,722950,15983,44494502,1,44.494503,80.81897
8/1/20,Bahamas,BHS,599,14,.023372287,.13735382,4361,11081,385640,1,.38564,36.303288
8/1/20,Bolivia,BOL,78793,3064,.038886704,.47629496,165429,14156,11353142,1,11.353142,269.88126
8/1/20,Brazil,BRA,2707877,93563,.034552161,.20676921,13096132,61574,209469333,1,209.46933,446.66681
8/1/20,Chile,CHL,357658,9533,.026653955,.21697414,1648390,86167,18729160,1,18.72916,508.9924
8/1/20,Colombia,COL,306181,10330,.033738215,.19020656,1609729,31607,49648685,1,49.648685,208.0619
8/1/20,Costa Rica,CRI,18187,154,.0084675867,.20466797,88861,17430,4999441,1,4.9994411,30.803442
8/1/20,Dominican Republic,DOM,71415,1170,.016383113,.27449253,260171,23963,10627165,1,10.627165,110.09521
8/1/20,Ecuador,ECU,86232,5736,.066518232,.35049668,246028,13927,17084357,1,17.084356,335.74576
8/1/20,El Salvador,SLV,17050,459,.026920822,.070641659,241359,37195,6420744,1,6.4207439,71.487045
8/1/20,France,FRA,213031,30150,.1415287,.071431734,2982302,45680,66977107,,66.977104,450.15384
8/1/20,Germany,DEU,211005,9154,.043382857,.026355414,8006135,95530,82905782,,82.905785,110.41449
8/1/20,Guatemala,GTM,50979,1959,.038427588,.317377,160626,8952,17247807,1,17.247807,113.57966
8/1/20,Haiti,HTI,7468,165,.022094268,.41863334,17839,1563,11123176,1,11.123176,14.833893
8/1/20,Honduras,HND,42685,1368,.032048728,.40962133,104206,10507,9587522,1,9.5875216,142.68547
8/1/20,Italy,ITA,247832,35146,.14181381,.03605618,6873496,113698,60421760,,60.421761,581.67786
8/1/20,Jamaica,JAM,883,10,.011325029,.022797098,38733,13075,2934855,1,2.934855,3.4073234
8/1/20,Japan,JPN,37804,1012,.026769655,.04583703,824748,6523,126529100,,126.5291,7.9981604
8/1/20,Mexico,MEX,434193,47472,.10933387,.44112393,984288,7627,126190788,1,126.19079,376.19229
8/1/20,Nicaragua,NIC,3672,116,.031590413,,,,6465513,1,6.4655132,17.941345
8/1/20,Panama,PAN,66383,1449,.021827878,.29295751,226596,52448,4176873,1,4.1768732,346.91022
8/1/20,Paraguay,PRY,5485,52,.0094804009,.042615514,128709,18027,6956071,1,6.9560709,7.4754844
8/1/20,Peru,PER,407492,19021,.046678215,.17351928,2348396,71142,31989256,1,31.989256,594.6059
8/1/20,Spain,ESP,288522,28445,.098588668,.043202173,6678414,142834,46796540,,46.796539,607.84412
8/1/20,United Kingdom,GBR,303942,41202,.13555875,.0186694,16280223,239707,66460344,,66.460342,619.94867
8/1/20,United States,USA,4618362,155162,.033596762,.077977426,59226909,178841,326687501,,326.6875,474.95541
8/1/20,Uruguay,URY,1278,35,.027386541,.01109375,115200,33153,3449299,1,3.4492991,10.146989
8/1/20,Venezuela,VEN,19443,169,.0086920746,.01257718,1545895,54378,28870195,1,28.870195,5.8537879
8/2/20,Argentina,ARG,201919,3648,.01806665,.27434385,736007,16272,44494502,1,44.494503,81.987656
8/2/20,Bahamas,BHS,648,14,.021604938,.14693877,4410,11205,385640,1,.38564,36.303288
8/2/20,Bolivia,BOL,80153,3153,.039337266,.47660473,168175,14390,11353142,1,11.353142,277.72049
8/2/20,Brazil,BRA,2733677,94104,.034423966,.20873927,13096132,61573,209469333,1,209.46933,449.24954
8/2/20,Chile,CHL,359731,9608,.026708847,.21498439,1673289,87466,18729160,1,18.72916,512.99683
8/2/20,Colombia,COL,317651,10650,.033527363,.19282006,1647396,32346,49648685,1,49.648685,214.50719
8/2/20,Costa Rica,CRI,18975,162,.0085375495,.20473672,92680,18179,4999441,1,4.9994411,32.403622
8/2/20,Dominican Republic,DOM,72243,1178,.016306078,.27767506,260171,23962,10627165,1,10.627165,110.848
8/2/20,Ecuador,ECU,86232,5736,.066518232,.34949946,246730,13966,17084357,1,17.084356,335.74576
8/2/20,El Salvador,SLV,17448,467,.026765246,.071554534,243842,37577,6420744,1,6.4207439,72.733002
8/2/20,France,FRA,213028,30150,.14153069,.071430728,2982302,45680,66977107,,66.977104,450.15384
8/2/20,Germany,DEU,211220,9154,.043338697,.026382267,8006135,95529,82905782,,82.905785,110.41449
8/2/20,Guatemala,GTM,51306,1995,.038884342,.31747583,161606,9006,17247807,1,17.247807,115.66689
8/2/20,Haiti,HTI,7468,165,.022094268,.41863334,17839,1563,11123176,1,11.123176,14.833893
8/2/20,Honduras,HND,43197,1377,.031877212,.40821207,105820,10670,9587522,1,9.5875216,143.62419
8/2/20,Italy,ITA,248070,35154,.14171,.035865031,6916765,114415,60421760,,60.421761,581.81024
8/2/20,Jamaica,JAM,894,12,.013422819,.022891967,39053,13183,2934855,1,2.934855,4.088788
8/2/20,Japan,JPN,39116,1013,.025897332,.046766873,836404,6615,126529100,,126.5291,8.0060635
8/2/20,Mexico,MEX,439046,47746,.10874943,.43917906,999697,7747,126190788,1,126.19079,378.36359
8/2/20,Nicaragua,NIC,3672,116,.031590413,,,,6465513,1,6.4655132,17.941345
8/2/20,Panama,PAN,67453,1471,.021807777,.29348958,229831,53195,4176873,1,4.1768732,352.17731
8/2/20,Paraguay,PRY,5644,52,.0092133237,.043507755,129724,18168,6956071,1,6.9560709,7.4754844
8/2/20,Peru,PER,428850,19614,.045736272,.17838676,2404046,72825,31989256,1,31.989256,613.14337
8/2/20,Spain,ESP,288522,28445,.098588668,.043202173,6678414,142834,46796540,,46.796539,607.84412
8/2/20,United Kingdom,GBR,304685,41207,.13524459,.018466573,16499272,242929,66460344,,66.460342,620.02386
8/2/20,United States,USA,4665695,155565,.033342298,.077845253,59935508,180977,326687501,,326.6875,476.18903
8/2/20,Uruguay,URY,1286,36,.02799378,.010986476,117053,33686,3449299,1,3.4492991,10.436903
8/2/20,Venezuela,VEN,20206,174,.0086113038,.013070745,1545895,54379,28870195,1,28.870195,6.0269771
8/3/20,Argentina,ARG,206743,3813,.018443188,.27642876,747907,16534,44494502,1,44.494503,85.695976
8/3/20,Bahamas,BHS,679,14,.020618556,.15231045,4458,11327,385640,1,.38564,36.303288
8/3/20,Bolivia,BOL,81846,3228,.039439924,.47685522,171637,14686,11353142,1,11.353142,284.32657
8/3/20,Brazil,BRA,2750318,94665,.034419656,.2084185,13196132,62042,209469333,1,209.46933,451.92773
8/3/20,Chile,CHL,361493,9707,.026852526,.21294883,1697558,88733,18729160,1,18.72916,518.28271
8/3/20,Colombia,COL,327850,11017,.033603784,.19450855,1685530,33094,49648685,1,49.648685,221.89912
8/3/20,Costa Rica,CRI,19402,171,.0088135246,.20934398,92680,18178,4999441,1,4.9994411,34.203823
8/3/20,Dominican Republic,DOM,73117,1183,.016179549,.27228716,268529,24732,10627165,1,10.627165,111.3185
8/3/20,Ecuador,ECU,87041,5767,.066256136,.35156292,247583,14014,17084357,1,17.084356,337.56027
8/3/20,El Salvador,SLV,17843,477,.026733173,.072443582,246302,37955,6420744,1,6.4207439,74.290459
8/3/20,France,FRA,212884,30149,.14162172,.071382441,2982302,45680,66977107,,66.977104,450.13889
8/3/20,Germany,DEU,212111,9154,.04315665,.026493559,8006135,95528,82905782,,82.905785,110.41449
8/3/20,Guatemala,GTM,51542,2013,.039055526,.31893617,161606,9006,17247807,1,17.247807,116.71049
8/3/20,Haiti,HTI,7511,166,.022100918,.42104378,17839,1563,11123176,1,11.123176,14.923796
8/3/20,Honduras,HND,43794,1384,.031602502,.4138537,105820,10669,9587522,1,9.5875216,144.35431
8/3/20,Italy,ITA,248229,35166,.14166757,.035763741,6940801,114813,60421760,,60.421761,582.00885
8/3/20,Jamaica,JAM,905,12,.013259669,.022756418,39769,13425,2934855,1,2.934855,4.088788
8/3/20,Japan,JPN,40099,1018,.025387166,.047224462,849115,6716,126529100,,126.5291,8.0455799
8/3/20,Mexico,MEX,443813,48012,.10818069,.44138625,1005498,7791,126190788,1,126.19079,380.47153
8/3/20,Nicaragua,NIC,3672,116,.031590413,,,,6465513,1,6.4655132,17.941345
8/3/20,Panama,PAN,68456,1497,.021868061,.29441667,232514,53814,4176873,1,4.1768732,358.40207
8/3/20,Paraguay,PRY,5724,55,.0096086655,.044124451,129724,18168,6956071,1,6.9560709,7.9067626
8/3/20,Peru,PER,433100,19811,.045742322,.17912556,2417857,73241,31989256,1,31.989256,619.3017
8/3/20,Spain,ESP,297054,28472,.09584789,.044479724,6678414,142834,46796540,,46.796539,608.42108
8/3/20,United Kingdom,GBR,305623,41208,.13483278,.018281421,16717684,246141,66460344,,66.460342,620.03894
8/3/20,United States,USA,4710542,156092,.03313674,.077301152,60937541,184000,326687501,,326.6875,477.80219
