Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020
Mali,MLI,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ml/flat/64.png,19077690,19.07769012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.2857142985,.2857142985,.4285714328,.4285714328,.4285714328,.4285714328,.571428597,.4285714328,.4285714328,.571428597,.571428597,.571428597,.571428597,.571428597,.7142857313,1.142857194,.8571428657,.8571428657,.8571428657,.8571428657,.7142857313,.571428597,.1428571492,.2857142985,.400000006,.400000006,.400000006,.3285714388,.3285714388,.3444444537,.2492063493,.1444444507,.1444444507,.1444444507,.0809523836,.0968253985,.1013605446,.0537414998,.0442176871,.4727891088,.4791383147,.4890589714,.4796794355,.4711760581,.4875025749,.5053597093,.0767882913,.0767882913,.0890063345,.0825128332,.0795366392,.0681362152,.1395647824,.1554377973,.1530568451,.1380192637,.1548259854,.159290269,.1543641537,.080116041,.0721795335,.0860684216,.0829355866,.0839860067,.0705931485,.0756951943,.1014739275,.1041194275,.1010406092,.089135848,.0916868672,.1022688821,.1066906527,.0748028904,.0901949108,.0847333521,.0847333521,.0643251911,.0537431799,.0552083813,.0462798066,.024770068,.0214056782,.0214056782,.0271199644,.0271199644,.0202125851,.0221173465,.0176530611,.0117006805,.0259863939,.030476192,.0341391936,.0300575625,.030750202,.030750202,.0367025845,.0267458744,.0165417921,.0128787877,.0414502174,.0388528146,.0472561754,.0413037948,.0369747914,.0369747914,.0369747914,.0084033618,.0084033618,0,0,0,0,.0178571437,.0246598646,.0246598646,.0246598646,.0246598646,.0246598646,.1675170064,.1496598572,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,.0052910051,.0052910051,.0052910051,.0052910051,.0052910051,.0052910051,.0052910051,0,0,0,0,0,0,0,0,0,0,0,0,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,0,0,0,0,.0054945056,.0054945056,.0054945056,.1483516544,.1483516544,.1483516544,.1483516544,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,.1428571492,.1485714316,.1485714316,.1485714316,.1485714316,.1485714316,.1485714316,.0176190473,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,0,0,0,0,.0095238099,.0095238099,.0095238099,.0095238099,.0095238099,.0095238099,.0095238099,0,0,0,0,0,0,0,0
North Macedonia,MKD,Europe,Southern Europe,,.,.,.,,,2082958,2.082957983,0,0,0,0,0,0,0,0,.1428571492,.2857142985,.2857142985,.4285714328,.4285714328,.4285714328,.571428597,.7142857313,.7142857313,.7857142687,.928571403,.928571403,.9489796162,1.520408154,1.377551079,1.413265347,1.395408154,1.15731287,1.16830194,1.162931323,.4645186663,.3216615319,.1703009903,.1881581247,.1454651803,.140428558,.1492004842,.1333274692,.1492004842,.1384731233,.0702913031,.0710794777,.0651270971,.0444231629,.049813997,.0379092358,.0595209599,.0858308598,.0959895849,.1084119454,.1172111183,.1147357374,.1149691641,.082368426,.0554572791,.0439132676,.0328260213,.024889512,.0246694796,.0204677973,.0149732921,.0361373127,.0471144319,.0457793176,.0528000779,.0535889789,.0761453658,.1091124043,.0982898921,.1101946533,.1164058298,.1103429273,.1187633723,.0962069854,.063239947,.1038243622,.1095805094,.1120273396,.1581216455,.1660581529,.1803438663,.2257984132,.1865126938,.1821170896,.1833112985,.1490976065,.1422433555,.137481451,.1091697663,.1013775542,.1254377067,.1334426254,.1290582716,.1732141078,.1984393448,.2153100818,.2850070596,.283804059,.2885032892,.2925644517,.2803195715,.257091254,.2375238836,.16885221,.1287390441,.1133855358,.0992962718,.0646840259,.0648516044,.0639036894,.0629530326,.0562090464,.0613214374,.0650621504,.0591946989,.0536792278,.0473237708,.0457858108,.0474595018,.037499018,.0368585549,.0386178978,.0409316234,.0385506712,.0384894311,.0365087055,.0417729653,.0406605788,.0422049798,.0402865633,.0465988554,.0416299105,.0492702797,.0441574976,.0450663827,.0462113693,.0396432243,.0395580381,.0455104224,.0380148292,.0389509052,.0378410853,.0340245925,.0382262729,.0322206505,.0315592773,.0314791091,.0372533575,.0348250233,.0321554691,.0324532278,.0289579332,.0245433524,.0212725475,.0143978791,.0159932449,.0177833047,.0179831143,.0198695976,.0217942931,.0222558491,.0236733276,.0234533716,.0255388785,.0217160545,.0260634832,.0329148732,.0396052971,.044936806,.0464168414,.0444460399,.0502923056,.0467311852,.0380918458,.0320138633,.0229229536,.0210271366,.0219174046,.0201781038,.0245037805,.032281816,.0341927484,.037824709,.0413778946,.0400114357,.0371135548,.0359529965,.0373658724,.0420183949,.0494975485,.0504196621,.0532035455,.0665620565,.1501451433,.1462067217,.1424371749,.1330897361,.137697503,.1322289556,.1214433163,.0459782444,.0512565933,.0505948775,.0535537601,.0478372425,.0508233793,.0505832545,.0510122553,.0511300527,.0503713563,.0479529537,.0478679314,.0478385687,.0490382835,.0490382835,.0423025861,.0458612517,.0492335483,.0492335483,.0482131392,.0523798987,.0746021196,.0747780576,.0766890049,.0816603005,.0813805833,.0866875574
Mexico,MEX,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/mx/flat/64.png,126190788,126.1907883,0,0,0,0,0,.1428571492,.2857142985,.2857142985,.4285714328,.571428597,.7142857313,.8571428657,1,1.428571463,2,2.428571463,3.428571463,3.428571463,4.428571224,4.607142925,4.137754917,3.747278929,3.354421854,2.364274025,2.429208994,1.474923372,1.072749496,1.113565803,1.051661015,.9236389995,.8717700243,.9421732426,.8413569331,.8272970915,.7493749857,.7437406778,.7286592126,.6645939946,.5575909615,.5688717961,.6279627085,.685018003,.6310106516,.6215167046,.62479949,.5093461275,.4691124856,.4317498207,.3498161733,.3243150115,.3283991516,.3356904984,.3675210178,.3715375662,.3833446503,.3924723268,.4028946161,.3937788606,.376622498,.3582279086,.3356775045,.2878039479,.272056669,.2686721981,.2703131735,.266109556,.2359486818,.2535325885,.261924088,.2736543715,.2528325319,.2524575889,.2502778471,.27516675,.2584224343,.2485357225,.2311752737,.2378863394,.2294880152,.2316226661,.2013414651,.244014293,.2601857185,.2690163553,.265250057,.2643831074,.2593881786,.2571496069,.2183610797,.1981773525,.1858641207,.1809937358,.1819537729,.1862416863,.1850423962,.171814397,.1718242317,.176142171,.1771102548,.2105239034,.2244165242,.2233473361,.2261652052,.2216192782,.2166112363,.221383512,.1850146204,.1684161723,.1613474339,.1484439075,.1450242698,.1392813921,.1367295682,.1351859421,.1326637864,.1384188086,.1394001842,.1375681907,.1385635436,.1335038692,.1314789653,.1266075969,.1177996174,.1103527397,.1075679883,.1080054864,.110405229,.1134666651,.1096297875,.114700444,.1193529367,.1189352199,.1152320653,.1115709916,.1104647517,.1091306061,.1045619026,.0946012214,.091924414,.0905662999,.0938824266,.0932810903,.0914253071,.0892935544,.0986483321,.1043732092,.1057405323,.100399971,.0995209441,.1108829379,.1128060892,.111038506,.1033896208,.099360764,.0997597501,.0974841565,.0856524333,.0812502429,.0813171268,.0822524279,.0791637152,.0753540099,.0764280185,.0783764943,.0785958692,.0756040514,.0752826408,.0785099193,.0836850554,.0880991817,.0850894079,.0876559615,.0871110111,.0858243108,.0873580426,.0832500309,.0796343535,.0819754601,.0825451165,.0824582577,.0851673782,.0847624242,.0833462775,.0837471709,.084024474,.0840631351,.0782645792,.0703780875,.0728155002,.0744175389,.0746961087,.0733339489,.0694161579,.0787263289,.0857517347,.0797834322,.0779233649,.075582549,.0748359263,.0754256845,.0734459758,.0738931224,.0745204017,.0752688572,.0762200132,.1885992736,.1877518594,.1844356805,.188809365,.1906777173,.1849178076,.1837830096,.0723459125,.0727329478,.0748495385,.0684611946,.0677103475,.0728013888,.0711654872,.0703186244,.0736615732,.0741516203,.0639286712,.0796822608,.0832434669
Maldives,MDV,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/mv/flat/64.png,515696,.5156959891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.2857142985,.1428571492,.190476194,.190476194,.190476194,.190476194,.190476194,.0476190485,.095238097,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,0,0,0,0,0,0,.0044642859,.0044642859,.0044642859,.0044642859,.0044642859,.0044642859,.0067684329,.0227123108,.0227123108,.0227123108,.0227123108,.0257518254,.0257518254,.0234476775,.0030395135,.0030395135,.0030395135,.0030395135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0054945056,.0054945056,.0156985875,.0156985875,.0156985875,.0221920945,.026953999,.0214594938,.026953999,.0167499166,.0167499166,.0167499166,.0102564106,.0054945056,.012297227,.0068027214,.0157312918,.0157312918,.0157312918,.0157312918,.0157312918,.0089285718,.0089285718,0,0,0,0,0,0,0,.0039682542,.0039682542,.0070077674,.0091399634,.0091399634,.0128029678,.0128029678,.0088347131,.0088347131,.0057951999,.0036630037,.0036630037,.0031746032,.0055959108,.0055959108,.0081933131,.0081933131,.0081933131,.0103255091,.0081936587,.0057723513,.0057723513,.007035953,.007035953,.007035953,.0060111764,.0059021306,.0059021306,.0059021306,.0020411266,.0020411266,.0020411266,.0009337068,.0021645022,.0021645022,.0021645022,.0021645022,.0021645022,.0021645022,.0021645022,0,.0019569471,.0019569471,.0019569471,.0019569471,.0031574273,.0042315414,.0042315414,.002274594,.002274594,.002274594,.002274594,.0010741139,.0010427529,.0010427529,.0010427529,.0010427529,.0010427529,.0010427529,.0010427529,0,0,0,0,0,0,0,0,0,0,0,0,0,.001904762,.001904762,.001904762,.001904762,.001904762,.001904762,.0065130568,.0073037124,.0073037124,.0073037124,.0073037124,.0073037124,.0073037124,.0026954177
Madagascar,MDG,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/mg/flat/64.png,26262368,26.26236725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.1428571492,.1428571492,0,0,0,.4285714328,.571428597,.571428597,.571428597,.571428597,.571428597,.5793650746,.1507936567,.0111111114,.0179138333,.0179138333,.0179138333,.0210884362,.0131519279,.0131519279,.0099773249,.0031746032,.0031746032,.0096681099,.0064935065,.0097402604,.0097402604,.0097402604,.0207292717,.0233266745,.0168331675,.0191007406,.015853988,.015853988,.015853988,.015853988,.0200593062,.0200593062,.0296964943,.0366651341,.0443871431,.0801014304,.0905409902,.0916747749,.0916747749,.0797700137,.0728013739,.068650797,.0329365097,.0130440351,.0116010336,.0150023941,.0240726899,.0580862947,.0560509637,.0577721335,.0640638247,.0647131726,.0669509098,.064301163,.0317161307,.0380437262,.0376453064,.0345123559,.030143423,.0257913265,.0278573446,.0305299349,.0230619647,.0220676195,.0208329931,.0207418315,.0221707448,.0158652067,.0138301607,.0138123631,.0157277845,.0172675774,.018705694,.0163514428,.0151010826,.0169488601,.017364582,.0174064673,.0137384692,.0099792536,.0103077209,.0093770558,.0067889816,.007185807,.0049000927,.0035680914,.0032064277,.0025162965,.0038269125,.0039108666,.0050751786,.0070778485,.0079489285,.0091804555,.0129071642,.0133822626,.0131153455,.0119411945,.0117021929,.0122180749,.0158291627,.016748216,.0149625009,.0173910726,.0184425786,.0191002171,.0205703974,.0195373055,.0168484934,.0186568107,.0188447814,.0179862641,.0185724758,.0267043449,.0371805355,.0367433466,.0349350274,.0328967981,.0332868397,.0320214815,.0210324712,.0067467559,.0052269991,.0069076712,.0079337535,.0061700852,.0044279252,.0044279252,.0163326878,.0205343682,.0209545363,.0182072837,.0244184639,.0244184639,.0244184639,.0125137009,.0083120205,.0062111802,.0062111802,0,.0039682542,.0039682542,.0039682542,.0039682542,.0039682542,.0039682542,.0039682542,.0238095243
Moldova,MDA,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/md/flat/64.png,2706049,2.706048965,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.2857142985,.4285714328,.571428597,.5238095522,.6190476418,.6580086946,1.229437232,1.147804618,1.719233155,1.591413617,1.496175528,1.411141515,1.382384539,.8490511775,.8324695826,.1538981348,.1796768755,.1926638931,.1869240999,.2213628739,.1955125332,.1560644805,.1264726371,.0943671092,.0880246162,.0924334452,.0503416061,.0465832725,.0429583266,.0465211086,.0440214872,.0431296043,.0365984105,.0354479477,.0469613858,.0479655303,.0469759516,.0434858613,.0442267321,.0556692705,.0664267614,.0577049591,.0702824742,.0642000586,.0701662302,.0698839054,.0597813278,.0531177819,.0535812676,.0420694239,.0469749831,.0439566597,.0446301587,.0508689098,.0619375519,.0625693202,.0663830638,.0677138269,.0709042475,.0709882081,.0641508177,.0571114831,.065746434,.0600899644,.0529410876,.048940815,.0479245558,.0508881696,.0527022295,.053671848,.0603614673,.0626849309,.0616101399,.065647766,.0722345263,.0724406689,.0636901632,.0660535097,.0681869984,.0727613643,.0677838847,.0650512502,.0619106032,.0578574017,.0546062775,.0513404869,.0474661291,.0505633913,.0439091548,.0423085131,.0411448851,.0394438729,.0384825282,.0378687382,.0344427824,.0343185924,.0300578121,.0292413756,.0275340788,.0288910847,.0288402811,.027648503,.0263251513,.0249399468,.0238806717,.0221321993,.0204145499,.0192615073,.0197499823,.0203003995,.0225050058,.0310562849,.0353107117,.0362471156,.0375487059,.0369579941,.0383843333,.0380410962,.0435411818,.0398842655,.0399754047,.0447983593,.0452844985,.046538718,.0459836647,.0483537205,.0506248809,.0536212809,.0480188467,.0484907068,.0463176668,.0469268076,.0296614245,.0274088532,.0242227539,.0280139707,.0259337183,.0276314411,.0252527259,.0342474356,.0311893299,.0307936985,.026338961,.0270017888,.024702562,.0268776994,.0185443647,.0249987543,.0254376624,.0264310595,.025079187,.0256617703,.0241098087,.0205252245,.0189324673,.0213036686,.0221806243,.0245703459,.0271485094,.025831854,.0315642022,.0312102009,.0284418762,.026782997,.024904063,.0202165414,.0223277304,.0166765619,.0159425195,.0175516661,.0176011603,.0218965188,.0254533701,.0243074317,.0270532556,.0327042751,.0328006707,.0318227671,.0286483634,.0281419381,.0307040252,.0332611576,.0264028497,.0250729956,.0273463093,.0265219603,.0251639783,.0286712721,.0265338086,.0277625788,.0292063542,.029258851,.0307397377,.0316406898,.0262544081,.032782793,.0327239893,.0323039591,.0313400328,.0312800743,.0312494542,.0358851403,.0309075322,.0300797373,.0284597576,.0268271584,.0249710865,.0241368525
Morocco,MAR,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/ma/flat/64.png,36029138,36.02913666,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.2857142985,.2857142985,.4285714328,.4285714328,.4285714328,.571428597,1.285714269,2.857142925,3.142857075,3.142857075,4.142857075,4.428571224,4.5,4.5,3.357142925,3.228571415,3.228571415,3.657142878,3.387301683,3.211977005,2.538507462,2.069119692,1.942052126,1.851826549,.4640714526,.3053412735,.2689776421,.2367327511,.1448960006,.1198333502,.0746229216,.0375171714,.0422010086,.0550476238,.0623492114,.0573086403,.0534121804,.0487921499,.0465245768,.0485371649,.037802726,.0248157121,.021582704,.0234121401,.0218425468,.027402347,.0229916312,.0203828961,.0174968932,.0170915555,.0141460486,.0145951938,.0075923922,.0053066779,.0032058374,.0055477577,.0040225927,.006078091,.0043974188,.0043974188,.0054796697,.0075500631,.0080092633,.0089877369,.0078250961,.0086461138,.0095984945,.0102374144,.008167021,.0053659002,.0043874267,.0049303197,.0050430084,.0040906272,.0034122099,.0034122099,.006419729,.006419729,.0049839788,.0040502716,.0040502716,.0070316638,.0083303647,.0053228461,.0065034837,.0065034837,.0065034837,.0065034837,.0024793388,.0071330187,.0071330187,.0059523811,.0059523811,.0112433862,.0112433862,.0112433862,.0103930468,.0121567147,.0142575549,.0178289842,.0144949257,.0218209326,.0249955356,.0198934954,.0230559353,.0229120422,.0228249338,.0251112673,.0208908506,.0270330179,.0313620232,.0264359135,.0247440077,.0225239098,.0234566107,.0240140259,.0163583849,.0125368657,.0138626862,.0140819065,.0157450847,.0138344066,.0119721238,.0126625523,.0190898795,.020767061,.0234175958,.0220953319,.0217380598,.0225505792,.0270912517,.0262540001,.0288168602,.0296981279,.0374387875,.0450867005,.0566843785,.0639891326,.0734759867,.0749772638,.0804323927,.0804785863,.0815580636,.0752349645,.0745300427,.0738806948,.0800585896,.0773543119,.0716614574,.0658937842,.0634012297,.0593377352,.0494182371,.0405435935,.0394210778,.0441738069,.0465162396,.0480578952,.0435264818,.0417399555,.040741194,.0408503674,.0351600535,.0307826269,.0290342253,.029563617,.0293842312,.0302718412,.0287842862,.0289989263,.0282717645,.027493244,.0258532669,.0252634063,.0251012035,.0237651262,.0234361291,.0226541739,.023939481,.023959443,.0255629532,.0247419216,.0259837285,.0269831754,.0283825472,.0256859269,.0259575937,.0243720785,.0249680951,.0242249109,.0245286617,.0225961637,.0241326299,.0229248162,.0232286714,.0220035557,.0205738079,.0185383931,.0190960448,.01823356,.0181246698,.0177915245,.0178432893,.0181218982,.0185580216,.0186562967,.018202072,.0185838137,.0185788479,.0186694097,.0191040821,.0199054033,.0203815755,.0219853185,.0223515723,.0229155608,.0232929662,.0247175433,.0242473837
Latvia,LVA,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/lv/flat/64.png,1927174,1.927173972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0204081647,.0204081647,.0204081647,.0204081647,.0299319737,.0299319737,.0394557826,.0190476198,.0190476198,.0380952395,.0380952395,.0285714306,.0285714306,.0190476198,.0190476198,.0190476198,0,0,.0259740259,.0319264084,.0319264084,.0360080414,.0360080414,.0360080414,.0518810563,.0259070303,.0298068654,.0298068654,.0319364145,.0319364145,.0319364145,.0160633978,.0874919668,.0776397511,.0935127661,.0873015895,.0873015895,.0873015895,.0873015895,.0158730168,.0268620271,.0109890113,.0109890113,.0109890113,.0109890113,.0109890113,.0268620271,.0158730168,.0317460336,.0317460336,.0317460336,.0317460336,.0317460336,.0158730168,.0515873022,.0515873022,.0515873022,.0515873022,.0515873022,.0515873022,.0515873022,.0158730168,.012987013,.012987013,.012987013,.012987013,.155844152,.155844152,.155844152,.1428571492,.1714285761,.1803571433,.1803571433,.0375000015,.0375000015,.1089285687,.1089285687,.0803571418,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,.012987013,.012987013,.012987013,.012987013,.012987013,.012987013,.012987013,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,.0079365084,.0079365084,.0079365084,.0079365084,.0079365084,.0079365084,.0079365084,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,.0238095243,.0238095243,.0238095243,.0238095243,.0238095243,.0238095243,.0238095243,0,0,0,0,0,.0476190485,.0476190485,.0476190485,.0606060624,.0606060624,.0606060624,.1082251146,.0891774893,.0891774893,.0891774893,.0761904791,.0761904791,.0761904791,.0285714287,.0042016809,.0042016809,.0042016809,.0088099753,.0137360841,.0202295911,.0202295911,.029420767,.029420767,.0359142721,.0331612676,.0359571651
Luxembourg,LUX,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/lu/flat/64.png,607950,.6079499722,.1428571492,.1428571492,.1428571492,.1428571492,.2857142985,.571428597,.571428597,1,1,1,1,.8571428657,.7142857313,1.571428537,1.428571463,1.857142806,2,2.071428537,2.5,2.369047642,1.521428585,1.092857122,.7535714507,.6503968239,.5857709646,.1617347002,.1563234478,.1487171799,.1548615694,.070040144,.0359234624,.0291207414,.0258065946,.0193130877,.0202150922,.0140706981,.010806893,.0127598271,.0150154661,.0158208068,.0183718279,.0178379938,.0178379938,.0223517995,.0148330024,.0137022221,.0116758803,.0108885281,.0112483157,.0112483157,.0574820824,.0574820824,.0563572235,.0606862307,.062946707,.0603012033,.0628074706,.0108594149,.0108594149,.0132403672,.0128796166,.0088554723,.0136173768,.0111111114,.0468253978,.0468253978,.0682539716,.0642857179,.0642857179,.0595238097,.0595238097,.0357142873,.0357142873,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0095238099,.0095238099,.0095238099,.0095238099,.0095238099,.0095238099,.0095238099,0,0,0,0,.0028571428,.0028571428,.0028571428,.0028571428,.0028571428,.0051990631,.0082385764,.0053814338,.0053814338,.0097770384,.0114982082,.0161065031,.0137645835,.0107250698,.0116014937,.0116014937,.0091363909,.0074152211,.007008607,.0086697368,.0086697368,.0077933124,.0077933124,.0069369241,.0069369241,.0056506954,.0039895657,.0039895657,.0039895657,.0039895657,.0029154518,.0029154518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0021978023,.0021978023,.0021978023,.0021978023,.0055591469,.0091305757,.0091305757,.0079045901,.0087116929,.15156883,.2944259644,.2917861342,.2882147133,.2882147133,.2872428894,.2864357829,.1435786486,.0007215007,.0019980019,.0045954045,.0082584079,.0115806675,.0128338002,.0128338002
Lithuania,LTU,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/lt/flat/64.png,2801543,2.801542997,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.2857142985,.571428597,.571428597,.7142857313,.8571428657,.8571428657,.8571428657,.8571428657,.571428597,.7142857313,.571428597,.4285714328,.5,.5571428537,.4142857194,.4142857194,.2873016,.353235662,.2145801932,.143151626,.0899770185,.1137865409,.115984343,.1115399003,.0480271392,.0438254587,.0481544621,.0534028001,.032698866,.0305010621,.0232741721,.0208528657,.0227576271,.0184286218,.0092120329,.0176894534,.0221537389,.0179520585,.0179520585,.0213383026,.0213383026,.0213383026,.009755291,.0188964475,.022757452,.022757452,.0174664464,.0198877547,.0198877547,.0198877547,.0348537415,.030992737,.030992737,.0399213061,.0494047627,.0883658007,.0883658007,.0597943738,.0740800872,.0740800872,.105967842,.0940630808,.0551020429,.1265306175,.1551020443,.1979591846,.1979591846,.1928571463,.1928571463,.1928571463,.1452381015,.1166666672,.0595238097,.0595238097,.0238095243,.0238095243,.0238095243,.0095238099,.0285714306,.0285714306,.0285714306,.0404761918,.0404761918,.052380953,.042857144,.0238095243,.0238095243,.0238095243,.0119047621,.0119047621,0,.0357142873,.1071428582,.1071428582,.1071428582,.1071428582,.1071428582,.1071428582,.0714285746,0,0,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,0,0,0,0,0,0,0,0,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,0,0,0,0,0,0,0,0,0,0,0,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,0,0,0,0,0,0,0,0,.0075187972,.0185078084,.0264443159,.0264443159,.0407300293,.0407300293,.0407300293,.033211235,.028433403,.0204968955,.0204968955,.0062111802,.0062111802,.0062111802,.0062111802,0,0,0,0,0,0,0,0,0,.0034843204,.0034843204,.0034843204,.0034843204,.0034843204,.0034843204,.0034843204,0,0,0,0,.0142857144,.0142857144,.0142857144,.0209302325,.0293335933,.0293335933,.0293335933,.0150478799,.0182946324,.0209900513,.0143455323,.005942171,.0708772391,.0772264451,.0795305893,.078625761,.0759303421,.0759303421,.0759303421,.0205190834,.0200407188,.0187717676,.0189361144,.0202231146,.0202231146,.0202231146,.0180630758,.0148876514,.0217017494,.0200260468,.0221676175
