Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020
Jordan,JOR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/jo/flat/64.png,9956011,9.956010818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0334806107,.0334806107,.1004418358,.1339224428,.1339224428,.0669612214,0,0,0,0,.0334806107,.0334806107,.0334806107,.0334806107,.0334806107,.0334806107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0334806107,.0334806107,.0334806107,0,.0334806107,.0334806107,.0334806107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,JAM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/jm/flat/64.png,2934855,2.934854984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1135774478,.1135774478,.1135774478,0,0,0,0,0,0,0,0,0,0,.2271548957,.2271548957,.2271548957,0,0,0,0,.1135774478,.1135774478,.1135774478,0,0,0,0,.1135774478,.1135774478,.1135774478,0,0,0,.1135774478,.1135774478,.1135774478,.1135774478,.1135774478,.1135774478,0,0,0,.1135774478,.1135774478,.1135774478,.1135774478,.1135774478,.1135774478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1135774478,.1135774478,.1135774478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/it/flat/64.png,60421760,60.42176056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0055167763,.0110335527,.0165503286,.0331006572,.0441342108,.0496509857,.0551677607,.0606845394,.0937851965,.0937851965,.1710200608,.2758388221,.4027246535,.5296105146,.6509795785,.6951137781,1.202657223,1.46746254,2.195677042,2.543233871,3.050777197,3.503152847,3.38730073,4.374803543,4.920964241,5.858816147,6.449111462,6.879419804,8.4351511,10.18948555,11.42524338,11.28180695,11.00596905,11.18250561,11.79486752,12.7658205,13.90227604,14.14501476,13.55471897,13.26784706,13.10786057,12.8209877,12.42929649,12.17552471,10.87908268,10.16190147,9.737110138,9.830895424,9.687458992,9.49988842,9.92468071,8.937177658,8.915110588,8.821325302,9.632291794,9.406103134,9.25715065,8.727540016,8.219996452,7.552466869,7.839339256,7.861406326,7.916574001,7.287661552,7.166292191,6.04087019,5.560910225,5.378856659,5.726413727,5.46160841,4.838212967,5.671246052,5.058883667,4.650642395,3.337649584,4.413421154,4.849246502,4.887863636,3.922427893,3.321099281,2.968025684,2.846656561,3.012159824,3.470052242,3.856226683,3.624521971,2.979059219,2.190160275,2.239811182,2.328079462,2.642535925,2.465998888,2.234294415,1.649516106,1.439878583,1.213690758,1.583314776,1.461945653,1.51159668,1.478496075,1.506079912,1.357126951,1.048187494,1.026120424,1.180590153,1.346093416,1.351610184,1.158522964,1.048187494,1.086804867,1.18610692,1.119905591,.9930197001,1.031637192,.981986165,.8164829016,.5737447143,.5682279468,.7888990045,.9019929171
Israel,ISR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/il/flat/64.png,8882800,8.882800102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.037525706,.037525706,.037525706,.075051412,.150102824,.2626799345,.3377313316,.2626799345,.2626799345,.150102824,.3002056479,.4127827585,.7505140901,.7505140901,.6754626632,.4878341556,.6379369497,.7880398035,.9006168842,1.088245392,1.125771165,1.050719738,.6379369497,.7880398035,.8255655169,1.013194084,.9756683111,1.050719738,1.275873899,1.125771165,.9756683111,.7505140901,.6379369497,.5628855824,.375257045,.375257045,.3377313316,.375257045,.4127827585,.525359869,.6754626632,.5628855824,.525359869,.375257045,.375257045,.3377313316,.2626799345,.1876285225,.2626799345,.3002056479,.4503084421,.4878341556,.4878341556,.4503084421,.2626799345,.2251542211,.150102824,.2626799345,.375257045,.375257045,.2626799345,.1125771105,.037525706,0,0,.075051412,.075051412,.075051412,.1125771105,.1125771105,.1125771105,.037525706,.037525706,.2251542211,.2251542211,.2251542211,.037525706,.150102824,.2626799345,.2626799345,.150102824,.037525706,.075051412,.037525706,.037525706,0,.075051412,.075051412,.1125771105,.037525706,.0562885553
Iceland,ISL,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/is/flat/64.png,352721,.3527210057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9450339675,.9450339675,.9450339675,0,0,0,0,.9450339675,.9450339675,.9450339675,0,0,0,0,0,0,1.890067935,1.890067935,1.890067935,0,1.890067935,1.890067935,1.890067935,0,.9450339675,1.890067935,1.890067935,.9450339675,0,0,0,.9450339675,.9450339675,.9450339675,.9450339675,.9450339675,.9450339675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,IRQ,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/iq/flat/64.png,38433600,38.43360138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0173459332,.0173459332,.0260188989,.0173459332,.0346918665,.0260188989,.0260188989,.0086729666,.0173459332,.0173459332,.0260188989,.0173459332,.0086729666,.0086729666,.0173459332,.0260188989,.0520377979,.0433648303,.0607107654,.0520377979,.0867296606,.0780567005,.1127485633,.1127485633,.1127485633,.0520377979,.0520377979,.069383733,.0867296606,.069383733,.0346918665,.0346918665,.0607107654,.0867296606,.0780567005,.069383733,.0433648303,.0433648303,.0260188989,.0607107654,.069383733,.0520377979,.0260188989,.0173459332,.0260188989,.0260188989,.0173459332,.0086729666,.0086729666,.0086729666,.0086729666,.0260188989,.0260188989,.0346918665,.0173459332,.0346918665,.0433648303,.0433648303,.0346918665,.0260188989,.0346918665,.0346918665,.0607107654,.0433648303,.0346918665,.0173459332,.0433648303,.0607107654,.0520377979,.0433648303,.0520377979,.0433648303,.0433648303,.0520377979,.069383733,.0867296606,.0867296606,.0954026282,.1127485633,.1387674659,.1561134011,.1734593213,.1387674659,.1474404335,.1300944984,.1387674659,.1387674659,.1734593213,.2254971266,.2601889968,.3469186425,.4423213005,.4856861234,.4336483181,.5377238989,.6504724622,.7372021675,.6417995095,.693837285,.7545480728,.9019885063,1.066774845,1.300944924,1.352982759,1.413693547,1.439712405,1.769285202,1.873360753
Iran,IRN,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/ir/flat/64.png,81800269,81.80027008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0081499321,.0081499321,.0162998643,.0122248987,.0244497973,.0325997286,.0448246263,.0448246263,.0570495278,.0733493939,.0977991894,.1140990555,.1303989142,.138548851,.1548487097,.1670736074,.1915234029,.2159732133,.3545220494,.4604711831,.5949450731,.651994586,.7823935151,.9087174535,1.047266364,1.202115059,1.381413579,1.536262274,1.674811125,1.756310463,1.813359976,1.715560794,1.634061456,1.544412136,1.540337205,1.597386718,1.719635725,1.809284925,1.792985082,1.654436231,1.544412136,1.552562118,1.613686562,1.642211318,1.613686562,1.6951859,1.805209994,1.813359976,1.711485744,1.589236856,1.511812449,1.466987848,1.483287692,1.483287692,1.438463092,1.328438997,1.234714746,1.157290339,1.120615721,1.035041451,1.014666557,1.022816539,1.083940983,1.112465739,1.108390808,1.128765583,1.055416226,.9331672788,.9453921318,.9250172973,1.006516695,.9046424627,.8720427752,.8109182715,.7131190896,.7579436898,.7497937679,.8761177063,.8516679406,.8190681934,.6968191862,.6275447607,.5867951512,.5867951512,.5827201605,.6886692643,.6886692643,.6275447607,.5460454822,.6316197515,.741643846,.7946184278,.7823935151,.7375688553,.7171940207,.6845943332,.6153199077,.6071699858,.5990200043,.7171940207,.6886692643,.6927442551,.6927442551,.8190681934,.8475929499,.8761177063,.7864684463,.7823935151,.8027683496,.8557428718,.8842676878,.880192697,.9168673754,.9494671226,.9535421133,.9127924442,1.030966401,1.185815215,1.365113616,1.418088198,1.312139153,1.265277028
Ireland,IRL,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/ie/flat/64.png,4867309,4.867309093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0684841126,.0684841126,.0684841126,.0684841126,.0684841126,.0684841126,0,0,.0684841126,.0684841126,.0684841126,.0684841126,.2054523379,.2739364505,.3424205482,.8902934194,1.027261615,1.849071026,1.849071026,2.191491604,2.396943808,2.670880318,3.013300896,3.355721474,3.561173677,4.109046459,3.698142052,4.999340057,5.273276329,6.095085621,5.273276329,5.821149349,4.862371922,5.341760635,5.889633656,7.533252239,8.286577225,8.492030144,8.697482109,8.492030144,10.75200558,10.88897324,10.88897324,7.327799797,19.44948769,20.13432884,20.06584358,6.026601791,6.574474812,7.053863525,8.902934074,7.259315491,6.574474812,4.862371922,3.698142052,3.629657745,4.930855751,5.752665043,6.163569927,4.862371922,3.76662612,2.60239625,2.876332521,2.670880318,2.670880318,2.05452323,2.465427876,2.533912182,1.986039162,1.917555094,1.917555094,2.465427876,2.123007536,2.259975672,1.712102771,.9587775469,.7533252239,1.575134516,2.259975672,2.05452323,1.369682193,.8902934194,.3424205482,.4793887734,.4793887734,.9587775469,.8218093514,1.301198125,1.027261615,.8902934194,.8902934194,1.095745802,1.369682193,.9587775469,.6848410964,.2054523379,.0684841126,.2739364505,.2739364505,.547872901,.5136308074
India,IND,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/in/flat/64.png,1352617328,1352.61731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002464358,.0002464358,.0004928716,.0002464358,.0002464358,0,.0002464358,.0002464358,.0004928716,.0004928716,.0002464358,.0007393074,.001232179,.0014786149,.001232179,.002464358,.002464358,.0029572297,.0017250506,.0029572297,.0027107939,.0076395101,.009857432,.0091181248,.0069002025,.0066537666,.0157718919,.0157718919,.0194684286,.0221792217,.0236578379,.0271079391,.0258757602,.0276008099,.0258757602,.0182362497,.0221792217,.0229185298,.0285865534,.0273543745,.0261221956,.0305580404,.0300651677,.0317902192,.0332688317,.035486754,.0394297279,.0391832925,.0450977534,.0487942882,.0529836975,.0529836975,.0601303354,.0584052838,.0845274776,.0911812484,.0970957056,.0795987621,.0719592571,.0778737143,.0795987621,.0761486664,.0773808435,.083541736,.0874847099,.0832953006,.0788594559,.0926598608,.0993136317,.1062138304,.1007922441,.1054745242,.1044887826,.1069531366,.1084317565,.1099103689,.1173034459,.1256822646,.1328288913,.1567331702,.1604297012,.1717657596,.1547616869,.1587046534,.1675763428,.1860590279,.202077359,.2114419192,.2079918236,.2030631006,.1981343925,.2205600441,.2525967062,.279458195,.2693543434,.2518573999,.2503787875,.6673481464,.6695660949,.6587228775,.2476679832
Indonesia,IDN,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/id/flat/64.png,267663435,267.6634216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0012453451,.0012453451,.0049813804,.0049813804,.0049813804,.0012453451,0,.0174348317,.0249069016,.0336243175,.0236615576,.0286429375,.0211708676,.0211708676,.0124534508,.0361150093,.0398510434,.0547951832,.0448324233,.0435870774,.0423417352,.053549841,.0597765669,.0560405292,.0423417352,.0348696634,.0348696634,.0373603515,.0523044951,.0884195045,.1058543324,.1083450243,.1158170924,.1158170924,.1643855572,.1195531338,.120798476,.0759660527,.0821927786,.1070996821,.0871741548,.1008729562,.0660032928,.070984669,.0909101963,.1058543324,.1195531338,.0946462303,.0660032928,.0510591492,.0336243175,.0336243175,.058531221,.0660032928,.0797020867,.0510591492,.062267255,.0821927786,.0884195045,.0797020867,.053549841,.0597765669,.0597765669,.0684939846,.0647579432,.0859288126,.0759660527,.130761236,.1432146877,.1643855572,.117062442,.1083450243,.130761236,.1357426196,.117062442,.0809474289,.0834381208,.1257798523,.130761236,.1270252019,.1245345101,.1457053721,.1506867558,.1120810583,.1058543324,.0996276066,.1332519203,.1282705516,.1618948579,.1407240033,.1519321054,.13449727,.1457053721,.1556681395,.1643855572,.1668762416,.1868017614,.1743483096,.1768390089,.1755936593,.2017459124
Hungary,HUN,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/hu/flat/64.png,9775564,9.775564194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0340986289,.0340986289,.0340986289,0,0,.0681972578,.102295883,.1704931408,.1363945156,.1704931408,.1363945156,.102295883,.0340986289,.0340986289,.102295883,.1704931408,.1704931408,.2386904061,.204591766,.3409862816,.409183532,.443282187,.409183532,.5114794374,.818367064,.9547616243,1.022958875,.9206629992,1.12525475,1.091156125,1.261649251,1.193452001,1.12525475,1.159353375,1.295747876,1.602635503,1.466241002,1.398043752,1.227550626,1.363945127,1.670832753,1.261649251,1.12525475,.6137753129,.9888602495,.9547616243,1.091156125,1.091156125,1.193452001,.9547616243,.9547616243,.9547616243,1.12525475,1.091156125,.9888602495,1.091156125,1.022958875,.9888602495,.6819725633,.5796766877,.5114794374,.5796766877,.6137753129,.5114794374,.6819725633,.6478739381,.6478739381,.3750849068,.3068876565,.409183532,.443282187,.5114794374,.5796766877,.6478739381,.6137753129,.6137753129,.6478739381,.5796766877,.3409862816,.2727890313,.2727890313,.409183532,.3409862816,.3750849068,.2386904061,.204591766,.1704931408,.1704931408,.1704931408,.1704931408,.2727890313,.3068876565,.2727890313,.204591766,.1704931408,.1704931408,.1534438282
Haiti,HTI,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/ht/flat/64.png,11123176,11.12317562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0299674608,.0299674608,.0299674608,0,.0299674608,.0299674608,.0299674608,.0299674608,.0299674608,.0299674608,0,0,0,0,0,0,0,.0299674608,.0599349216,.0599349216,.0599349216,.0299674608,.0299674608,0,0,.0599349216,.0599349216,.0599349216,.0299674608,.0899023861,.1198698431,.0899023861,.0299674608,0,0,.0899023861,.1198698431,.1198698431,.0899023861,.1198698431,.1198698431,.0599349216,0,.0299674608,.0299674608,.0599349216,.1198698431,.1198698431,.1198698431,.0299674608,.0599349216,.2097722292,.2397396863,.2097722292,.0599349216,.2097722292,.2996746004,.2996746004,.1198698431,.1198698431,.1498373002,.1498373002,.0599349216,.0299674608,.1198698431,.1798047721,.2097722292,.2996746004,.2397396863,.3596095443,.1798047721,.3596095443,.2996746004,.3596095443,.2397396863,.1798047721
Croatia,HRV,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/hr/flat/64.png,4087843,4.087842941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0815425962,.0815425962,.0815425962,0,0,0,0,.1630851924,.1630851924,.3261703849,.2446277887,.2446277887,.0815425962,0,.0815425962,.1630851924,.4892555773,.6523407698,.6523407698,.4892555773,.3261703849,.3261703849,.2446277887,.1630851924,.2446277887,.3261703849,.815425992,.815425992,.815425992,.407712996,.4892555773,.9785111547,.8969686031,.7338833809,.0815425962,.2446277887,.2446277887,.4892555773,.407712996,.6523407698,.7338833809,.9785111547,.815425992,.9785111547,.815425992,.815425992,.407712996,.4892555773,.4892555773,.4892555773,.2446277887,.1630851924,.3261703849,.407712996,.3261703849,.3261703849,.2446277887,.3261703849,.0815425962,.0815425962,0,.0815425962,.0815425962,.1630851924,.2446277887,.2446277887,.1630851924,.0815425962,.1630851924,.1630851924,.1630851924,.1630851924,.1630851924,.0815425962,0,0,0,0,0,.0815425962,.0815425962,.0815425962,.1630851924,.1630851924,.1630851924,.0815425962,.0815425962,.0815425962,0,0,0,0,0
Honduras,HND,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/hn/flat/64.png,9587522,9.587521553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0347674154,.0347674154,.0347674154,.0695348307,.2086044848,.2086044848,.2433719039,.2433719039,.278139323,.1738370657,.278139323,.2433719039,.2433719039,0,.0347674154,.0347674154,.0695348307,.0695348307,.0695348307,.0695348307,.2086044848,.3476741314,.5215111971,.5215111971,.3824415505,.1738370657,0,0,.0347674154,.3129067421,.4519763887,.4172089696,.2086044848,.1738370657,.2433719039,.3476741314,.3824415505,.3476741314,.3824415505,.278139323,.5910460353,.5910460353,.764883101,.4867438078,.3129067421,.1043022424,.3129067421,.4519763887,.5215111971,.5910460353,.4519763887,.5215111971,.3129067421,.4172089696,.3129067421,.1738370657,.3476741314,.6953482628,.6953482628,.8344179392,.5215111971,.7301157117,.4867438078,.4867438078,.278139323,.2433719039,.556278646,.7301157117,.8344179392,.764883101,.9039527774,.7996505499,.556278646,.5215111971,.4867438078,.7301157117,1.112557292,1.112557292,1.21685946,.6953482628,.6258134842,.556278646,.6953482628,.8344179392,.7301157117,.6779645681
Guyana,GUY,Americas,Latin America and the Caribbean,South America,1,1,.,Americas,https://www.countryflags.io/gy/flat/64.png,779004,.7790039778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4278968275,.4278968275,.4278968275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4278968275,.4278968275,1.283690453,.8557936549,.8557936549,0,0,.4278968275,.8557936549,.8557936549,.4278968275,0,0,0,0,0,0,0,0,.4278968275,.4278968275,.4278968275,0,0,0,0,.4278968275,.4278968275,.4278968275,0,.4278968275,.4278968275,.4278968275,0,0,.4278968275,.4278968275,.4278968275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4278968275,.4278968275,.4278968275,0,0,.4278968275,.4278968275,.4278968275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/gt/flat/64.png,17247807,17.24780655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0193261281,.0193261281,.0193261281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0193261281,.0193261281,.0386522561,.0193261281,.0193261281,0,0,0,.0386522561,.0386522561,.0386522561,0,0,.0386522561,.0386522561,.0386522561,0,0,.0193261281,.0773045123,.0773045123,.0966306478,.0773045123,.0773045123,.0386522561,.0193261281,.0193261281,.0193261281,.0193261281,.0193261281,.0579783879,.0386522561,.0773045123,.0773045123,.0966306478,.0579783879,.0579783879,.0386522561,.0579783879,.0579783879,.0579783879,.0579783879,.0773045123,.0773045123,.0966306478,.1932612956,.2319135517,.2512396872,.1546090245,.1932612956,.1932612956,.1546090245,.1546090245,.1932612956,.4058487117,.5218054652,.6570883989,.5411316156,.5024793744,.4058487117,.6764144897,.8116974235,1.797330022,1.681373239,1.816656113,.9856325984,1.140241623,1.236872196,1.294850588,1.198220015,.9856325984,.966306448,.9276542068,.9856325984,.9276542068,.966306448,.8986650109
Greece,GRC,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/gr/flat/64.png,10731726,10.73172569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0310605522,.0310605522,.0310605522,.0621211044,.0931816623,.0931816623,.0621211044,.0310605522,.0621211044,.0310605522,.2484844178,.2795449793,.3416660726,.2174238712,.2174238712,.2795449793,.2484844178,.310605526,.372726649,.465908289,.5280293822,.372726649,.310605526,.4348477423,.5590899587,.6212110519,.4969688356,.4037871957,.310605526,.2484844178,.3416660726,.310605526,.3416660726,.2174238712,.2484844178,.1242422089,.1863633245,.2174238712,.2484844178,.2484844178,.2484844178,.3416660726,.2484844178,.2795449793,.2795449793,.2795449793,.2795449793,.1863633245,.2484844178,.155302763,.1242422089,.0621211044,.1242422089,.1242422089,.1863633245,.0931816623,.0931816623,.0621211044,.1242422089,.1242422089,.0931816623,.0310605522,.0310605522,.1242422089,.155302763,.2484844178,.2174238712,.2174238712,.155302763,.0931816623,.0931816623,.0931816623,.1242422089,.155302763,.0931816623,.0931816623,.0621211044,.0621211044,.0931816623,.0621211044,.0621211044,0,.1242422089,.1242422089,.1242422089,.0310605522,.0310605522,.0310605522,0,.0621211044,.0931816623,.0931816623,.0310605522,0,0,0,.0310605522,.0621211044,.1242422089,.1242422089,.1397724897
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/gq/flat/64.png,1308974,1.308974028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2546523809,.2546523809,.2546523809,0,0,0,0,0,0,0,0,0,.5093047619,.5093047619,.7639570832,.2546523809,.2546523809,0,0,0,0,.5093047619,.7639570832,.7639570832,.2546523809,0,0,0,0,.7639570832,1.018609524,1.018609524,.2546523809,.2546523809,.2546523809,.2546523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.093047142,5.093047142,5.093047142,0
Guinea-Bissau,GNB,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gw/flat/64.png,1874309,1.874308944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1778433174,.1778433174,.1778433174,0,0,0,0,0,0,0,.1778433174,.1778433174,.1778433174,.1778433174,.1778433174,.1778433174,0,0,0,0,.1778433174,.1778433174,.1778433174,.3556866348,.3556866348,.3556866348,0,0,0,.1778433174,.1778433174,.1778433174,.1778433174,.1778433174,.1778433174,0,0,0,0,0,.7113732696,.7113732696,.7113732696,0,0,0,0,.5335299969,.5335299969,.5335299969,0,0,0,0,0
Gambia,GMB,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gm/flat/64.png,2280102,2.280102015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1461922824,.1461922824,.1461922824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
