date,country,iso3,confirmed,deaths,death_pos,pos_test,test_wom
7/8/20,Ukraine,UKR,51457,1323,.025710788,.06904079,745313
7/8/20,United Arab Emirates,ARE,53045,327,.0061645773,.014259408,3720000
7/8/20,United Kingdom,GBR,286979,40754,.14201039,.025991643,11041203
7/8/20,United States,USA,3052545,132806,.043506648,.077319868,39479437
7/8/20,Uruguay,URY,974,29,.029774128,.013061903,74568
7/8/20,Uzbekistan,UZB,11092,45,.004056978,.0098926546,1121236
7/8/20,Venezuela,VEN,8008,75,.0093656341,.0059939176,1336021
7/8/20,Zambia,ZMB,1895,42,.022163589,.033347998,56825
7/9/20,Afghanistan,AFG,33908,957,.028223429,.43351188,78217
7/9/20,Albania,ALB,3188,83,.026035132,.11790813,27038
7/9/20,Algeria,DZA,17808,988,.055480681,,
7/9/20,Andorra,AND,855,52,.060818713,.228,3750
7/9/20,Angola,AGO,396,22,.055555556,.0396,10000
7/9/20,Argentina,ARG,90693,1720,.01896508,.20863739,434692
7/9/20,Armenia,ARM,30346,535,.017630002,.23493798,129166
7/9/20,Australia,AUS,9374,106,.011307873,.0032264905,2905324
7/9/20,Austria,AUT,18615,706,.037926402,.027548108,675727
7/9/20,Azerbaijan,AZE,22464,284,.01264245,.041814491,537230
7/9/20,Bahamas,BHS,107,11,.10280374,.042989153,2489
7/9/20,Bahrain,BHR,31528,103,.0032669373,.049245648,640219
7/9/20,Bangladesh,BGD,175494,2238,.012752573,.19332132,907784
7/9/20,Belarus,BLR,64411,449,.0069708591,.059242398,1087245
7/9/20,Belgium,BEL,62210,9778,.1571773,.046574689,1335704
7/9/20,Benin,BEN,1285,23,.017898833,.022697967,56613
7/9/20,Bolivia,BOL,44113,1638,.037131913,.4538281,97202
7/9/20,Bosnia and Herzegovina,BIH,6086,214,.035162669,.057299413,106214
7/9/20,Brazil,BRA,1755779,69184,.039403591,.39289466,4468829
7/9/20,Bulgaria,BGR,6672,262,.039268587,.039763991,167790
7/9/20,Burkina Faso,BFA,1005,53,.05273632,,
7/9/20,Cameroon,CMR,14916,359,.024068115,,
7/9/20,Canada,CAN,108656,8797,.080961935,.035070766,3098193
7/9/20,Cape Verde,CPV,1552,18,.011597938,.039306067,39485
7/9/20,Central African Republic,CAF,4200,52,.012380952,,
7/9/20,Chad,TCD,873,74,.084765181,,
7/9/20,Channel Islands,CHI,577,47,.081455804,.026977744,21388
7/9/20,Chile,CHL,306216,6682,.021821199,.24742088,1237632
7/9/20,China,CHN,84992,4641,.054605138,.00094007299,90410000
7/9/20,Colombia,COL,133973,4714,.035186194,.14173438,945240
7/9/20,Congo,COG,1821,47,.025809994,,
7/9/20,Costa Rica,CRI,6485,25,.0038550501,.12752694,50852
7/9/20,Cote d'Ivoire,CIV,11750,79,.0067234044,.16687022,70414
7/9/20,Croatia,HRV,3416,115,.033665106,.038055345,89764
7/9/20,Cuba,CUB,2403,86,.035788599,.012486815,192443
7/9/20,Cyprus,CYP,1010,19,.018811882,.0060336692,167394
7/9/20,Czech Republic,CZE,12919,352,.027246691,.022109915,584308
7/9/20,Democratic Republic of Congo,COD,7846,189,.024088707,,
7/9/20,Denmark,DNK,12916,609,.04715082,.010841919,1191302
7/9/20,Djibouti,DJI,4955,56,.011301716,.099614009,49742
7/9/20,Dominican Republic,DOM,40790,842,.020642314,.22808352,178838
7/9/20,Ecuador,ECU,64221,4900,.076299027,.37413269,171653
7/9/20,Egypt,EGY,79254,3617,.045638073,.58706665,135000
7/9/20,El Salvador,SLV,8844,243,.027476255,.047849115,184831
7/9/20,Equatorial Guinea,GNQ,3071,51,.016606968,.19193751,16000
7/9/20,Estonia,EST,2011,69,.034311287,.018112712,111027
7/9/20,Eswatini,SWZ,1213,17,.014014839,.085140735,14247
7/9/20,Ethiopia,ETH,6973,120,.017209236,.027824776,250604
7/9/20,Finland,FIN,7273,329,.045235805,.02689719,270400
7/9/20,France,FRA,197964,29889,.15098199,.14297219,1384633
7/9/20,Gabon,GAB,5871,46,.0078351218,.13228038,44383
7/9/20,Georgia,GEO,968,15,.015495867,.0072104284,134250
7/9/20,Germany,DEU,199001,9057,.045512334,.031210683,6376054
7/9/20,Ghana,GHA,23463,129,.0054980181,.072661117,322910
7/9/20,Greece,GRC,3672,193,.052559912,.010236253,358725
7/9/20,Guatemala,GTM,26658,1092,.040963314,.41272643,64590
7/9/20,Guinea,GIN,5881,36,.0061214077,.40820435,14407
7/9/20,Guyana,GUY,286,16,.055944055,.092646584,3087
7/9/20,Haiti,HTI,6486,123,.018963922,.47311985,13709
7/9/20,Honduras,HND,26384,704,.026682839,.53508556,49308
7/9/20,Hungary,HUN,4220,591,.14004739,.014571723,289602
7/9/20,Iceland,ISL,1833,10,.0054555372,.019349527,94731
7/9/20,India,IND,793802,21604,.027215855,.073905073,10740832
7/9/20,Indonesia,IDN,70736,3417,.048306379,.07130149,992069
7/9/20,Iran,IRN,250458,12305,.049129993,.1319726,1897803
7/9/20,Iraq,IRQ,69612,2882,.041400909,.10725445,649036
7/9/20,Ireland,IRL,25565,1743,.068179153,.053004891,482314
7/9/20,Isle of Man,IMN,336,24,.071428575,.048255064,6963
7/9/20,Israel,ISR,34825,348,.0099928211,.029212885,1192111
7/9/20,Italy,ITA,242363,34926,.14410615,.041738737,5806668
7/9/20,Jamaica,JAM,753,10,.013280213,.027524948,27357
7/9/20,Japan,JPN,20617,982,.047630597,.039080951,527546
7/9/20,Jordan,JOR,1169,10,.0085543199,.0026052983,448701
7/9/20,Kazakhstan,KAZ,54747,264,.004822182,.032989204,1659543
7/9/20,Kenya,KEN,8975,173,.019275766,.044805329,200311
7/9/20,Kosovo,XKX,4100,86,.02097561,,
7/9/20,Kuwait,KWT,52840,382,.0072293715,.12495123,422885
7/9/20,Kyrgyz Republic,KGZ,9358,122,.013036974,.039503068,236893
7/9/20,Latvia,LVA,1154,30,.025996534,.0070465105,163769
7/9/20,Lebanon,LBN,2011,36,.017901542,.012556743,160153
7/9/20,Liberia,LBR,957,42,.043887146,,
7/9/20,Libya,LBY,1342,38,.028315946,.040703669,32970
7/9/20,Lithuania,LTU,1857,79,.042541735,.0041085253,451987
7/9/20,Luxembourg,LUX,4719,110,.023310022,.018454572,255709
7/9/20,Madagascar,MDG,3782,33,.0087255416,.14171164,26688
7/9/20,Malawi,MWI,1942,25,.012873326,.10976093,17693
7/9/20,Malaysia,MYS,8683,121,.013935275,.010461597,829988
7/9/20,Maldives,MDV,2553,13,.0050920486,.042885941,59530
7/9/20,Mali,MLI,2370,120,.050632913,.1452473,16317
7/9/20,Mauritania,MRT,5126,144,.028092079,.3703222,13842
7/9/20,Mauritius,MUS,342,10,.029239766,.0017668848,193561
7/9/20,Mexico,MEX,282283,33526,.11876734,.41220993,684804
7/9/20,Moldova,MDA,18666,624,.033429764,.1844831,101180
7/9/20,Montenegro,MNE,1019,19,.018645732,.065245233,15618
7/9/20,Morocco,MAR,15079,242,.01604881,.018052975,835264
7/9/20,Nepal,NPL,16531,35,.0021172343,.02832848,583547
7/9/20,Netherlands,NLD,50798,6137,.12081184,.074491404,681931
7/9/20,New Zealand,NZL,1542,22,.014267186,.0036527819,422144
7/9/20,Nicaragua,NIC,2846,91,.031974703,,
7/9/20,Niger,NER,1097,68,.061987236,.16613661,6603
7/9/20,Nigeria,NGA,30748,689,.022407962,.17883919,171931
7/9/20,North Macedonia,MKD,7572,362,.047807712,.10416839,72690
7/9/20,Norway,NOR,8965,252,.028109314,.024363797,367964
7/9/20,Oman,OMN,51725,236,.0045625907,.22822841,226637
7/9/20,Pakistan,PAK,243599,5058,.020763632,.16333175,1491437
7/9/20,Palestine,PSE,5220,24,.0045977011,,
7/9/20,Panama,PAN,42216,839,.019873982,.27130234,155605
7/9/20,Paraguay,PRY,2638,20,.0075815013,.03103858,84991
7/9/20,Peru,PER,316448,11314,.035753109,.16983402,1863278
7/9/20,Philippines,PHL,51754,1314,.025389342,.056829188,910694
7/9/20,Poland,POL,36951,1551,.041974507,.021477794,1720428
7/9/20,Portugal,PRT,45277,1644,.036309827,.034839343,1299594
7/9/20,Qatar,QAT,102110,142,.0013906572,.25478646,400767
7/9/20,Romania,ROU,30789,1834,.059566729,.038026933,809663
7/9/20,Russia,RUS,706240,10826,.015329067,.031986531,22079294
7/9/20,San Marino,SMR,699,42,.060085837,.12201082,5729
7/9/20,Saudi Arabia,SAU,223327,2100,.009403252,.10509624,2124976
7/9/20,Senegal,SEN,7784,143,.018371018,.088594481,87861
7/9/20,Serbia,SRB,17342,352,.020297544,.036764894,471700
7/9/20,Sierra Leone,SLE,1598,63,.039424282,,
7/9/20,Singapore,SGP,45423,26,.00057239726,.052426439,866414
7/9/20,Sint Maarten,SXM,78,15,.1923077,.14913958,523
7/9/20,Slovak Republic,SVK,1851,28,.015126958,.0082715908,223778
7/9/20,Slovenia,SVN,1776,111,.0625,.015790315,112474
7/9/20,Somalia,SOM,3038,92,.03028308,,
7/9/20,South Africa,ZAF,238339,3720,.01560802,.1191356,2000569
7/9/20,South Sudan,SSD,2021,38,.018802574,.18671471,10824
7/9/20,Spain,ESP,253056,28401,.11223207,.044127934,5734599
7/9/20,Sri Lanka,LKA,2154,11,.0051067779,.018768789,114765
7/9/20,Suriname,SUR,694,17,.024495678,.55787784,1244
7/9/20,Sweden,SWE,72082,5630,.078105494,.12013286,600019
7/9/20,Switzerland,CHE,32586,1966,.06033266,.049271051,661362
7/9/20,Syria,SYR,372,14,.03763441,,
7/9/20,Tajikistan,TJK,6410,54,.008424337,,
7/9/20,Tanzania,TZA,509,21,.041257367,,
7/9/20,Thailand,THA,3202,58,.018113678,.0053043365,603657
7/9/20,Togo,TGO,704,15,.021306818,.020644557,34101
7/9/20,Tunisia,TUN,1231,50,.040617384,.016296217,75539
7/9/20,Turkey,TUR,209962,5300,.025242662,.054782849,3832623
7/9/20,Ukraine,UKR,52285,1344,.025705269,.068773702,760247
7/9/20,United Arab Emirates,ARE,53577,328,.0061220299,.014215176,3769000
7/9/20,United Kingdom,GBR,287621,40785,.14180119,.025482681,11286921
7/9/20,United States,USA,3115816,133806,.042944126,.077582866,40161137
7/9/20,Uruguay,URY,977,29,.029682701,.012849346,76035
7/9/20,Uzbekistan,UZB,11564,51,.0044102385,.010313618,1121236
7/9/20,Venezuela,VEN,8372,80,.0095556621,.0062663686,1336021
7/9/20,Zambia,ZMB,1895,42,.022163589,.033347998,56825
7/10/20,Afghanistan,AFG,34194,971,.028396795,.4330602,78959
7/10/20,Albania,ALB,3278,85,.025930446,.11938233,27458
7/10/20,Algeria,DZA,18242,996,.054599278,,
7/10/20,Andorra,AND,855,52,.060818713,.228,3750
7/10/20,Angola,AGO,458,23,.05021834,.0458,10000
7/10/20,Argentina,ARG,94060,1774,.018860303,.2110232,445733
7/10/20,Armenia,ARM,30903,546,.017668188,.23551244,131216
7/10/20,Australia,AUS,9553,107,.01120067,.0032211305,2965729
7/10/20,Austria,AUT,18709,706,.03773585,.02737299,683484
7/10/20,Azerbaijan,AZE,22990,292,.012701174,.041625097,552311
7/10/20,Bahamas,BHS,108,11,.10185185,.043182727,2501
7/10/20,Bahrain,BHR,32039,104,.0032460438,.049365196,649020
7/10/20,Bangladesh,BGD,178443,2275,.012749169,.19369198,921272
7/10/20,Belarus,BLR,64604,454,.0070274286,.058117297,1111614
7/10/20,Belgium,BEL,62357,9781,.15685488,.046196155,1349831
7/10/20,Benin,BEN,1285,23,.017898833,.022697967,56613
7/10/20,Bolivia,BOL,45565,1702,.037353233,.45926905,99212
7/10/20,Bosnia and Herzegovina,BIH,6402,216,.033739455,.059272289,108010
7/10/20,Brazil,BRA,1800827,70398,.039092038,.39891356,4514329
7/10/20,Bulgaria,BGR,6964,267,.038340036,.040410839,172330
7/10/20,Burkina Faso,BFA,1020,53,.051960785,,
7/10/20,Cameroon,CMR,14916,359,.024068115,,
7/10/20,Canada,CAN,108984,8811,.080846727,.034678441,3142702
7/10/20,Cape Verde,CPV,1591,19,.011942174,.040293783,39485
7/10/20,Central African Republic,CAF,4259,53,.012444235,,
7/10/20,Chad,TCD,874,74,.084668189,,
7/10/20,Channel Islands,CHI,577,47,.081455804,.026977744,21388
7/10/20,Chile,CHL,309274,6781,.021925543,.246363,1255359
7/10/20,China,CHN,84992,4641,.054605138,.00094007299,90410000
7/10/20,Colombia,COL,140776,4925,.034984656,.14535992,968465
7/10/20,Congo,COG,2028,47,.023175543,,
7/10/20,Costa Rica,CRI,6845,26,.0037983931,.12631249,54191
7/10/20,Cote d'Ivoire,CIV,12052,81,.0067208763,.1660078,72599
7/10/20,Croatia,HRV,3532,117,.033125706,.038607001,91486
7/10/20,Cuba,CUB,2413,86,.035640281,.012145463,198675
7/10/20,Cyprus,CYP,1013,19,.01875617,.0060515907,167394
7/10/20,Czech Republic,CZE,13001,352,.02707484,.022076378,588910
7/10/20,Democratic Republic of Congo,COD,7905,189,.023908919,,
7/10/20,Denmark,DNK,12946,609,.047041558,.010726984,1206863
7/10/20,Djibouti,DJI,4968,56,.011272142,.098294489,50542
7/10/20,Dominican Republic,DOM,41915,864,.020613145,.22996987,182263
7/10/20,Ecuador,ECU,65018,4939,.075963579,.37202251,174769
7/10/20,Egypt,EGY,80235,3702,.046139464,.59433335,135000
7/10/20,El Salvador,SLV,9142,249,.027236929,.048805229,187316
7/10/20,Equatorial Guinea,GNQ,3071,51,.016606968,.19193751,16000
7/10/20,Estonia,EST,2013,69,.034277197,.018059319,111466
7/10/20,Eswatini,SWZ,1257,18,.014319809,.088229097,14247
7/10/20,Ethiopia,ETH,7120,124,.01741573,.028411359,250604
7/10/20,Finland,FIN,7279,329,.045198515,.026469091,275000
7/10/20,France,FRA,198450,29912,.15072814,.14332318,1384633
7/10/20,Gabon,GAB,5942,46,.0077415011,.12716961,46725
7/10/20,Georgia,GEO,973,15,.015416238,.0072476724,134250
7/10/20,Germany,DEU,199332,9063,.045466859,.031262595,6376054
7/10/20,Ghana,GHA,23834,135,.0056641772,.073810041,322910
7/10/20,Greece,GRC,3732,193,.051714897,.010269336,363412
7/10/20,Guatemala,GTM,27619,1139,.041239727,.42760488,64590
7/10/20,Guinea,GIN,5969,37,.0061986931,.41431248,14407
7/10/20,Guyana,GUY,290,16,.055172414,.09318766,3112
7/10/20,Haiti,HTI,6617,135,.020401996,.48267561,13709
7/10/20,Honduras,HND,27053,750,.027723357,.54865336,49308
7/10/20,Hungary,HUN,4223,593,.14042149,.014460744,292032
7/10/20,Iceland,ISL,1833,10,.0054555372,.019349527,94731
7/10/20,India,IND,820916,22123,.026949164,.074462935,11024491
7/10/20,Indonesia,IDN,72347,3469,.047949467,.071230255,1015678
7/10/20,Iran,IRN,252720,12447,.049252138,.13145377,1922501
7/10/20,Iraq,IRQ,72460,2960,.040850125,.10960686,661090
7/10/20,Ireland,IRL,25589,1744,.068154283,.052047398,491648
7/10/20,Isle of Man,IMN,336,24,.071428575,.047788367,7031
7/10/20,Israel,ISR,36266,351,.0096784867,.030421663,1192111
7/10/20,Italy,ITA,242639,34938,.14399169,.041444015,5854621
7/10/20,Jamaica,JAM,753,10,.013280213,.0270513,27836
7/10/20,Japan,JPN,21044,982,.046664134,.038940731,540411
7/10/20,Jordan,JOR,1173,10,.008525149,.0025804322,454575
7/10/20,Kazakhstan,KAZ,56455,264,.0046762908,.034018401,1659543
7/10/20,Kenya,KEN,9448,181,.019157493,.045734424,206584
7/10/20,Kosovo,XKX,4307,94,.021824935,,
7/10/20,Kuwait,KWT,53580,383,.0071481895,.12547833,427006
7/10/20,Kyrgyz Republic,KGZ,9910,125,.012613522,.041833233,236893
7/10/20,Latvia,LVA,1165,30,.025751073,.0070345993,165610
7/10/20,Lebanon,LBN,2082,36,.017291067,.012647617,164616
7/10/20,Liberia,LBR,963,47,.048805814,,
7/10/20,Libya,LBY,1342,38,.028315946,.039781824,33734
7/10/20,Lithuania,LTU,1861,79,.042450294,.0040826355,455833
7/10/20,Luxembourg,LUX,4777,110,.023027005,.017929191,266437
7/10/20,Madagascar,MDG,4143,34,.0082066134,.15063263,27504
7/10/20,Malawi,MWI,2069,31,.014983084,.1099713,18814
7/10/20,Malaysia,MYS,8696,121,.013914444,.010398742,836255
7/10/20,Maldives,MDV,2617,13,.00496752,.043630484,59981
7/10/20,Mali,MLI,2404,121,.050332777,.147331,16317
7/10/20,Mauritania,MRT,5203,146,.028060734,.37588498,13842
7/10/20,Mauritius,MUS,342,10,.029239766,.0017668848,193561
7/10/20,Mexico,MEX,289174,34191,.11823677,.41313878,699944
7/10/20,Moldova,MDA,18924,635,.033555273,.18703301,101180
7/10/20,Montenegro,MNE,1019,19,.018645732,.062967308,16183
7/10/20,Morocco,MAR,15328,243,.01585334,.01805212,849097
7/10/20,Nepal,NPL,16649,35,.0021022283,.028297639,588353
7/10/20,Netherlands,NLD,50840,6136,.12069236,.074552998,681931
7/10/20,New Zealand,NZL,1543,22,.01425794,.0036329902,424719
7/10/20,Nicaragua,NIC,2846,91,.031974703,,
7/10/20,Niger,NER,1099,68,.061874431,.16561182,6636
7/10/20,Nigeria,NGA,31323,709,.022635125,.17832012,175656
7/10/20,North Macedonia,MKD,7777,368,.047319017,.10430246,74562
7/10/20,Norway,NOR,8974,252,.028081123,.024098456,372389
7/10/20,Oman,OMN,53614,244,.0045510503,.23188344,231211
7/10/20,Pakistan,PAK,246351,5123,.020795532,.16262317,1514858
7/10/20,Palestine,PSE,5551,27,.0048639886,,
7/10/20,Panama,PAN,43257,863,.019950528,.27262414,158669
7/10/20,Paraguay,PRY,2736,20,.0073099416,.032191645,84991
7/10/20,Peru,PER,319646,11500,.0359773,.1697242,1883326
7/10/20,Philippines,PHL,52914,1360,.025702083,.056546368,935763
7/10/20,Poland,POL,37216,1562,.041971195,.021631826,1720428
7/10/20,Portugal,PRT,45679,1646,.036034063,.03469928,1316425
7/10/20,Qatar,QAT,102630,146,.001422586,.25349003,404868
7/10/20,Romania,ROU,31381,1847,.05885727,.038067892,824343
7/10/20,Russia,RUS,712863,11000,.015430734,.031841021,22388195
7/10/20,San Marino,SMR,699,42,.060085837,.12201082,5729
7/10/20,Saudi Arabia,SAU,226486,2151,.0094972756,.10391898,2179448
7/10/20,Senegal,SEN,7882,145,.018396346,.088832289,88729
7/10/20,Serbia,SRB,17728,370,.020870939,.03690673,480346
7/10/20,Sierra Leone,SLE,1613,63,.039057657,,
7/10/20,Singapore,SGP,45614,26,.00057000044,.052646887,866414
7/10/20,Sint Maarten,SXM,78,15,.1923077,.14913958,523
7/10/20,Slovak Republic,SVK,1870,28,.014973262,.0082761673,225950
7/10/20,Slovenia,SVN,1793,111,.061907418,.015746856,113864
7/10/20,Somalia,SOM,3038,92,.03028308,,
7/10/20,South Africa,ZAF,250687,3860,.015397687,.12185646,2057232
7/10/20,South Sudan,SSD,2021,38,.018802574,.18671471,10824
7/10/20,Spain,ESP,253908,28403,.11186335,.044276506,5734599
7/10/20,Sri Lanka,LKA,2454,11,.0044824774,.021382825,114765
7/10/20,Suriname,SUR,726,18,.024793388,.5836013,1244
7/10/20,Sweden,SWE,72459,5641,.077850923,.12076118,600019
7/10/20,Switzerland,CHE,32690,1966,.060140714,.048755825,670484
7/10/20,Syria,SYR,394,16,.040609136,,
7/10/20,Tajikistan,TJK,6457,55,.0085178874,,
7/10/20,Tanzania,TZA,509,21,.041257367,,
7/10/20,Thailand,THA,3202,58,.018113678,.0053043365,603657
7/10/20,Togo,TGO,710,15,.02112676,.020514302,34610
7/10/20,Tunisia,TUN,1240,50,.040322579,.016226543,76418
7/10/20,Turkey,TUR,210965,5323,.025231674,.054352671,3881410
7/10/20,Ukraine,UKR,53116,1362,.025641991,.068640314,773831
7/10/20,United Arab Emirates,ARE,54050,330,.0061054579,.014164046,3816000
7/10/20,United Kingdom,GBR,288133,40819,.14166722,.024971403,11538519
7/10/20,United States,USA,3183535,134628,.04228884,.07762786,41010213
7/10/20,Uruguay,URY,985,29,.029441625,.012749324,77259
7/10/20,Uzbekistan,UZB,12027,54,.0044898978,.010726555,1121236
7/10/20,Venezuela,VEN,8803,83,.0094286036,.0064372756,1367504
7/10/20,Zambia,ZMB,1895,42,.022163589,.033347998,56825
7/10/20,Zimbabwe,ZWE,942,13,.013800425,.01079483,87264
7/11/20,Afghanistan,AFG,34366,994,.028923936,.43307206,79354
7/11/20,Albania,ALB,3371,89,.026401661,.12091972,27878
7/11/20,Algeria,DZA,18712,1004,.053655408,,
7/11/20,Andorra,AND,855,52,.060818713,.228,3750
7/11/20,Angola,AGO,462,23,.04978355,.0462,10000
7/11/20,Argentina,ARG,97509,1810,.01856239,.21381584,456042
7/11/20,Armenia,ARM,31392,559,.017807085,.23584566,133104
7/11/20,Australia,AUS,9797,108,.011023783,.0032447735,3019317
7/11/20,Austria,AUT,18783,706,.037587181,.027154483,691709
7/11/20,Azerbaijan,AZE,23521,298,.01266953,.042586513,552311
7/11/20,Bahamas,BHS,111,11,.0990991,.043942992,2526
7/11/20,Bahrain,BHR,32470,104,.0032029566,.049447279,656659
7/11/20,Bangladesh,BGD,181129,2305,.012725737,.1942475,932465
7/11/20,Belarus,BLR,64767,459,.0070869424,.057665084,1123158
7/11/20,Belgium,BEL,62469,9782,.15658967,.045871366,1361830
7/11/20,Benin,BEN,1378,26,.018867925,.020377984,67622
7/11/20,Bolivia,BOL,47200,1754,.037161019,.46059117,102477
7/11/20,Bosnia and Herzegovina,BIH,6719,219,.032594137,.061293561,109620
7/11/20,Brazil,BRA,1839850,71469,.038845014,.40234685,4572796
7/11/20,Bulgaria,BGR,7175,267,.037212543,.040968161,175136
7/11/20,Burkina Faso,BFA,1033,53,.051306874,,
7/11/20,Cameroon,CMR,15173,359,.023660449,.12556584,120837
7/11/20,Canada,CAN,109150,8818,.080787905,.034285992,3183516
7/11/20,Cape Verde,CPV,1623,19,.011706716,.041104216,39485
7/11/20,Central African Republic,CAF,4288,53,.012360075,,
7/11/20,Chad,TCD,874,74,.084668189,,
7/11/20,Channel Islands,CHI,577,47,.081455804,.026977744,21388
7/11/20,Chile,CHL,312029,6881,.022052437,.24499245,1273627
7/11/20,China,CHN,85071,4641,.054554433,.0009409468,90410000
7/11/20,Colombia,COL,145632,5119,.035150241,.14475004,1006093
7/11/20,Congo,COG,2028,47,.023175543,,
7/11/20,Costa Rica,CRI,7231,28,.0038722169,.13343544,54191
7/11/20,Cote d'Ivoire,CIV,12443,82,.0065900506,.16617255,74880
7/11/20,Croatia,HRV,3672,118,.032135077,.039565556,92808
7/11/20,Cuba,CUB,2420,87,.035950415,.011979368,202014
7/11/20,Cyprus,CYP,1014,19,.018737672,.0060575646,167394
7/11/20,Czech Republic,CZE,13115,352,.026839497,.022062263,594454
7/11/20,Democratic Republic of Congo,COD,7971,189,.023710953,,
7/11/20,Denmark,DNK,12946,609,.047041558,.010726984,1206863
7/11/20,Djibouti,DJI,4968,56,.011272142,.098294489,50542
7/11/20,Dominican Republic,DOM,43114,880,.020411003,.23654829,182263
7/11/20,Ecuador,ECU,67209,5031,.074856043,.37016699,181564
7/11/20,Egypt,EGY,81158,3769,.046440277,.60117036,135000
7/11/20,El Salvador,SLV,9391,254,.027047172,.049492478,189746
7/11/20,Equatorial Guinea,GNQ,3071,51,.016606968,.19193751,16000
7/11/20,Estonia,EST,2014,69,.03426018,.01801415,111801
7/11/20,Eswatini,SWZ,1311,18,.013729977,.092019372,14247
7/11/20,Ethiopia,ETH,7402,124,.01675223,.02953664,250604
7/11/20,Finland,FIN,7291,329,.045124125,.026512727,275000
7/11/20,France,FRA,198199,29909,.1509039,.1431419,1384633
7/11/20,Gabon,GAB,5942,46,.0077415011,.12716961,46725
7/11/20,Georgia,GEO,981,15,.01529052,.0068804924,142577
7/11/20,Germany,DEU,199709,9070,.045416079,.031321723,6376054
7/11/20,Ghana,GHA,24248,135,.0055674696,.074150868,327009
7/11/20,Greece,GRC,3772,193,.05116649,.010162542,371167
7/11/20,Guatemala,GTM,28598,1172,.040981885,.44276205,64590
7/11/20,Guinea,GIN,6044,37,.0061217737,.41951829,14407
7/11/20,Guyana,GUY,291,17,.058419243,.091914088,3166
7/11/20,Haiti,HTI,6690,139,.02077728,.47192436,14176
7/11/20,Honduras,HND,27583,771,.027951999,.55940211,49308
7/11/20,Hungary,HUN,4229,595,.1406952,.014422618,293220
7/11/20,Iceland,ISL,1833,10,.0054555372,.019349527,94731
7/11/20,India,IND,849522,22673,.026689127,.075132385,11307002
7/11/20,Indonesia,IDN,74018,3535,.047758654,.071240477,1038988
7/11/20,Iran,IRN,255117,12635,.049526297,.13102314,1947114
7/11/20,Iraq,IRQ,75194,3055,.040628243,.11198282,671478
7/11/20,Ireland,IRL,25611,1746,.068173833,.051162858,500578
7/11/20,Isle of Man,IMN,336,24,.071428575,.047788367,7031
7/11/20,Israel,ISR,37464,354,.0094490713,.030672245,1221430
7/11/20,Italy,ITA,242827,34945,.14390904,.041153267,5900552
7/11/20,Jamaica,JAM,758,10,.013192612,.027230924,27836
7/11/20,Japan,JPN,21430,982,.045823611,.03884653,551658
7/11/20,Jordan,JOR,1176,10,.0085034017,.002554395,460383
7/11/20,Kazakhstan,KAZ,58253,264,.0045319553,.034375947,1694586
7/11/20,Kenya,KEN,9726,184,.018918363,.046762537,207987
7/11/20,Kosovo,XKX,4512,97,.021498227,,
7/11/20,Kuwait,KWT,54058,386,.0071404786,.12586235,429501
7/11/20,Kyrgyz Republic,KGZ,10410,129,.01239193,.041640665,249996
7/11/20,Latvia,LVA,1173,30,.025575448,.0070038214,167480
7/11/20,Lebanon,LBN,2168,36,.016605167,.012645529,171444
7/11/20,Liberia,LBR,998,47,.047094189,,
7/11/20,Libya,LBY,1389,38,.027357811,.041175075,33734
7/11/20,Lithuania,LTU,1865,79,.042359248,.0040596076,459404
7/11/20,Luxembourg,LUX,4842,110,.022717886,.017680179,273866
7/11/20,Madagascar,MDG,4578,34,.007426824,.16126533,28388
7/11/20,Malawi,MWI,2261,33,.014595312,.12017646,18814
7/11/20,Malaysia,MYS,8704,122,.014016544,.010331452,842476
7/11/20,Maldives,MDV,2664,13,.0048798798,.044239998,60217
7/11/20,Mali,MLI,2406,121,.050290938,.14745358,16317
7/11/20,Mauritania,MRT,5275,147,.027867299,.38108656,13842
7/11/20,Mauritius,MUS,342,10,.029239766,.0017668848,193561
7/11/20,Mexico,MEX,295268,34730,.11762196,.41279194,715295
7/11/20,Moldova,MDA,19208,640,.033319451,.18983988,101180
7/11/20,Montenegro,MNE,1164,23,.01975945,.071927331,16183
7/11/20,Morocco,MAR,15542,245,.015763737,.017976068,864594
7/11/20,Nepal,NPL,16719,38,.0022728632,.028241506,592001
7/11/20,Netherlands,NLD,50921,6137,.12052002,.074671775,681931
7/11/20,New Zealand,NZL,1544,22,.014248705,.0036178229,426776
7/11/20,Nicaragua,NIC,2846,91,.031974703,,
7/11/20,Niger,NER,1099,68,.061874431,.16561182,6636
7/11/20,Nigeria,NGA,31987,724,.022634195,.1794351,178265
7/11/20,North Macedonia,MKD,7975,376,.047147334,.10695796,74562
7/11/20,Norway,NOR,8977,252,.028071739,.024106512,372389
7/11/20,Oman,OMN,54697,248,.0045340694,.23270962,235044
7/11/20,Pakistan,PAK,248872,5197,.020882221,.16177043,1538427
7/11/20,Palestine,PSE,5931,33,.005563986,,
7/11/20,Panama,PAN,44332,893,.020143462,.27455935,161466
7/11/20,Paraguay,PRY,2820,21,.0074468087,.031563394,89344
7/11/20,Peru,PER,322710,11682,.036199685,.16946901,1904242
7/11/20,Philippines,PHL,54222,1372,.025303382,.056499846,959684
7/11/20,Poland,POL,37521,1568,.04178993,.021083442,1779643
7/11/20,Portugal,PRT,46221,1654,.035784598,.035111003,1316425
7/11/20,Qatar,QAT,103128,146,.0014157164,.25202408,409199
