Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020,10/26/2020,10/27/2020
Sri Lanka,LKA,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/lk/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,2,0,-1,1,4,0,2,2,4,2,4,0,3,3,6,5,4,2,5,5,0,2,0,5,2,5,9,9,10,2,4,3,2,2,9,2,6,8,2,18,8,10,12,10,19,2,17,8,20,61,22,23,16,63,32,43,18,21,10,15,20,16,40,14,21,17,20,13,9,27,20,10,12,13,3,19,33,50,49,67,65,28,46,56,35,55,29,26,24,25,26,26,28,22,14,40,17,20,22,17,33,37,79,36,22,18,14,38,12,12,1,0,1,0,7,13,6,5,11,12,6,7,16,13,17,9,3,15,175,21,16,58,48,75,3,7,13,4,23,12,3,14,29,16,8,12,8,4,6,79,5,5,24,9,7,6,5,3,11,12,7,11,8,11,4,0,24,11,7,1,9,11,9,14,14,13,9,11,5,22,17,10,18,12,18,11,13,16,28,22,2,20,0,3,12,9,4,1,7,8,4,18,10,1,10,11,29,23,5,10,8,37,17,44,60,83,70,89,130,110
Spain,ESP,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/es/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,151,0,10,324,0,13,498,53,26,481,537,450,0,1219,1573,1648,2342,2928,2424,2071,2479,3388,4096,3770,3706,3861,2357,2771,4813,4144,3503,3441,3282,2336,2777,3349,3944,0,0,2560,3230,1927,3401,3335,3105,3353,2664,2503,1673,6399,3103,0,5198,1654,2441,2143,2516,2509,2637,2804,2214,973,1841,1843,2551,1409,1663,0,3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan,SSD,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/ss/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,33,0,1,0,0,9,31,28,5,0,47,21,27,7,0,0,0,22,0,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/za/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,19,0,0,0,0,19,0,45,0,0,0,0,0,0,315,0,0,0,0,0,493,0,0,0,152,0,0,418,0,0,0,0,600,0,0,309,167,0,197,0,407,0,0,830,190,184,0,388,931,407,395,528,292,662,990,0,1154,0,996,817,824,710,919,723,1023,693,482,1022,1369,1629,1777,1170,106,1735,2907,2499,1747,1754,1844,1681,1336,2196,2268,589,2905,2501,1282,1836,1601,1829,3100,4137,2983,1831,1689,2929,2482,5974,4299,4929,2088,4533,4451,4543,6219,5171,9483,7159,3367,8038,14414,4898,12592,4047,8829,3806,13279,21031,7085,9511,17283,2023,9848,12388,10654,11634,16570,16290,4766,10810,5714,13515,10050,7443,9809,6906,5726,8925,5904,5588,24117,5207,5436,5294,7797,5973,5728,2933,4025,2343,10024,3887,4861,6096,2597,2759,1910,2319,9070,3463,1431,2931,3386,2687,2664,1174,2206,3068,1584,1836,1483,1383,3837,1069,1108,1541,2590,637,1137,1696,1325,1687,3233,2669,1903,757,2042,1592,1472,1460,1719,2018,903,1173,1270,644,1310,2072,1612,894,915,1324,1403,959,1176,4107,714,4311,2138,854,963,1118,1529,551,1112
Somalia,SOM,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/so/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,0,0,2,0,9,1,11,0,3,10,17,14,12,19,0,4,8,3,5,4,5,0,13,4,11,15,10,16,0,0,0,31,18,12,45,0,17,21,13,0,45,12,0,13,10,29,19,17,26,0,27,18,45,27,36,39,0,27,31,36,0,11,39,0,0,19,23,0,22,19,0,22,41,37,45,51,62,0,55,0,79,37,45,19,0,8,5,5,2,31,4,0,22,0,22,19,0,0,0,0,36,0,0,130,0,0,0,0,0,0,0,0,540,0,106,0,0,22,0,0,0,0,47,0,0,0,0,38,0,0,0,0,0,215,0,0,0,42,0,0,53,0,12,0,9,0,0,0,0,65,0,0,0,0,0,66,3,0,0,0,55,0,0,9,0,0,0,0,0,69,10,0,0,0,0,0,0,0,0,77,0,0,0,0,19,0,0
Solomon Islands,SLB,Oceania,Melanesia,,.,.,.,Oceania,https://www.countryflags.io/sb/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
Slovenia,SVN,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/si/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,60,0,9,0,23,0,18,8,9,11,2,2,0,13,9,0,16,2,1,4,8,6,0,8,2,0,2,7,3,0,6,2,0,3,2,1,5,3,1,0,3,1,7,3,2,1,1062,3,2,0,0,0,0,6,0,8,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,39,6,0,0,0,40,4,15,13,21,0,46,0,35,22,23,13,17,0,0,55,9,19,19,17,24,5,5,23,30,25,18,0,0,33,0,0,0,67,15,9,1,0,27,0,0,0,0,43,17,31,29,37,32,15,13,27,36,43,38,43,0,47,3,54,33,42,37,31,0,59,55,53,42,42,42,25,0,120,77,108,104,98,45,82,122,102,135,0,224,0,134,136,120,187,182,158,37,95,201,174,235,224,165,72,187,350,377,360,359,406,158,386
Slovakia,SVK,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/sk/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-5,0,0,0,5,-4,0,2,5,0,0,-2,5,3,7,0,0,0,84,6,38,16,8,38,16,22,7,26,4,67,31,8,9,20,61,40,34,50,11,24,98,21,44,99,14,22,18,24,77,52,19,20,12,22,7,39,14,11,24,21,6,15,5,5,6,18,10,2,4,3,1,3,0,10,7,6,2,5,0,1,0,0,16,11,6,4,0,0,0,1,0,4,3,0,6,3,0,2,0,0,0,0,0,7,0,4,4,12,0,0,0,14,7,9,0,7,8,0,18,0,21,0,0,39,28,16,15,20,47,0,4,25,6,47,22,15,3,2,8,10,55,5,25,0,0,11,17,17,31,102,1,5,14,25,14,19,29,24,99,101,45,94,76,104,5,34,77,34,54,80,33,10,5,85,6,68,102,129,29,23,97,220,90,58,62,80,35,116,66,225,136,37,35,37,162,173,153,99,101,78,400,357,321,217,256,115,62,177,468,400,359,96,1061,40,170,878
Sint Maarten,SXM,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/sx/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-5,0,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,10,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,7,9,0,0,5,0,0,0,26,13,0,1,0,0,0,32,0,0,0,0,21,41,61,0,0,0,0,19,0,12,0,54,43,0,0,38,9,0,11,0,0,17,7,5,0,15,0,0,17,8,0,10,5,0,0,20,0,0,28,2,0,0,10,13,12,0,2,5,5,6,0,6,0,21,3,0,5,4
Singapore,SGP,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/sg/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,6,0,2,1,0,6,5,5,0,3,0,14,0,2,9,0,0,10,0,6,0,0,0,0,0,0,0,0,18,0,1,8,0,4,5,0,0,10,16,4,0,12,4,12,11,15,14,16,12,5,21,16,15,23,24,33,29,54,32,36,32,26,25,41,31,25,32,28,33,38,57,28,32,46,58,35,33,60,56,24,79,61,49,62,115,78,328,256,425,504,626,958,1164,1275,1094,998,495,530,842,910,878,887,994,862,706,832,1018,1337,1096,972,767,709,407,322,305,350,327,482,509,655,754,754,768,781,777,797,775,774,747,765,718,648,405,304,305,221,338,345,477,515,511,418,340,348,324,276,285,321,322,135,246,259,256,196,251,268,321,256,253,285,213,211,220,157,180,169,171,201,205,210,183,249,186,253,275,314,263,281,271,332,694,519,392,216,313,472,432,397,183,277,309,532,269,244,423,229,155,168,198,110,139,72,91,142,137,146,93,66,75,53,31,66,49,92,65,38,82,71,84,32,71,39,60,21,29,42,8,18,8,26,73,22,24,22,28,13,22,15,12,44,7,23,7,23,12,12,12,20,14,9,12,0,2,8,3,12,14,21,4
Sierra Leone,SLE,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/sl/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,2,0,9,0,0,8,8,6,11,0,0,4,9,5,0,25,0,0,9,35,7,19,38,0,25,11,0,52,4,0,64,25,29,39,21,5,11,0,89,20,8,3,10,16,5,6,22,10,3,3,21,3,22,14,42,0,65,16,0,45,23,6,18,13,25,8,35,9,11,24,2,34,1,10,8,13,21,15,10,13,6,18,0,24,12,15,4,5,0,16,4,19,19,7,0,0,13,0,22,4,26,8,7,3,2,31,5,13,6,3,1,0,23,2,5,6,3,5,7,12,8,4,0,10,3,0,0,6,0,2,0,9,0,2,9,0,0,12,2,0,4,6,0,3,1,0,0,2,13,1,12,1,2,0,4,2,8,2,7,2,0,4,6,5,2,2,11,0,2,5,3,4,3,7,0,5,6,6,5,2,3,0,3
Seychelles,SYC,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/sc/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,74,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0
Serbia,SRB,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/rs/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,103,116,117,107,48,42,27,58,30,27,51,32,51,0,83,125,23,149,248,189,293,279,0,558,310,224,260,217,178,234,86,105,163,303,171,158,158,63,147,210,161,86,82,92,28,40,86,58,21,4125,292,-159,79,80,14,49,54,46,50,63,73,72,53,67,58,50,57,57,43,78,106,126,117,81,110,140,152,112,91,99,81,115,89,68,61,96,64,51,56,370,382,380,385,-15564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,SEN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/sn/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,1,0,2,7,9,0,13,5,10,11,6,10,10,13,8,10,14,15,19,7,5,7,4,4,13,9,15,7,11,4,5,14,7,1,12,19,19,22,12,4,43,55,23,69,49,32,7,65,27,40,60,48,59,24,103,57,53,65,60,105,40,59,50,21,100,52,23,40,57,96,109,99,114,236,76,111,110,76,109,106,128,116,80,101,81,110,72,71,60,34,93,26,90,31,62,36,50,90,114,54,67,47,157,0,153,74,72,142,70,65,68,66,25,130,74,50,89,54,42,64,62,121,73,45,68,114,64,70,51,46,16,63,19,68,113,85,143,23,38,59,74,49,43,22,40,51,39,110,173,115,0,290,140,120,137,122,117,142,155,51,45,22,47,170,128,71,115,0,139,31,143,23,147,43,129,64,167,128,102,107,198,163,97,100,92,118,85,118,104,102,101,156,57,54,65,66,62,70,68,62,99,93,118,63,66,67,52,58,51,57,53,51,56,79,93,62,121
Saudi Arabia,SAU,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/sa/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,2,8,0,0,12,1,4,2,2,29,49,50,99,64,23,69,68,63,64,16,35,19,35,41,44,84,42,59,59,280,69,92,150,172,113,124,166,142,174,253,169,210,392,210,369,342,955,1352,1015,1322,1024,1313,1280,2520,2365,1429,2818,1797,2056,3026,2886,1844,2562,2963,2233,2284,2148,2782,2572,3531,2460,1870,3559,1864,1484,2369,806,1651,1175,1026,1707,1815,1615,2065,1010,1519,2172,3170,1650,2122,2253,1849,3153,2213,4045,4710,2912,5085,2589,1657,2627,2363,3648,1994,4909,2945,2642,1980,4398,5205,3211,3046,1930,2370,1742,2704,7718,5488,4574,3539,3057,3517,5524,4000,3139,3092,2241,2051,2541,2613,2688,2945,2629,4460,1890,2533,1974,1658,1601,1775,1859,1492,1599,1439,1640,2151,3124,2566,1528,2466,1432,4526,1180,1385,1591,1374,1702,2745,1044,1013,1310,1148,1038,1226,1129,718,996,1454,1099,779,895,886,623,720,1032,935,903,1034,1060,1092,982,1203,1145,1078,1009,1060,1185,1102,1007,843,769,600,841,696,612,592,602,626,511,570,557,596,561,513,455,593,509,500,481,507,468,370,373,357,375,445,466,397,417,335,361,426
Sao Tome and Principe,STP,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/st/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,8,59,11,10,20,1,0,5,6,3,8,4,0,0,5,3,3,5,0,0,16,1,16,8,7,0,1,1,10,4,0,1,0,2,0,0,36,3,0,12,114,85,52,13,3,6,52,34,38,25,7,5,7,4,5,0,7,1,2,2,1,0,0,4,3,1,1,6,3,3,0,5,3,1,1,0,1,1,9,4,2,0,3,0,2,2,2,2,0,0,0,0,3,4,0,0,4,0,1,0,2,0,3,2,2,0,0,1,0,2,0,2,0,1,0,0,0,1,1,0,0,2,0,0,2,3,0,1,0,0,0,2,0,0,0,0,0,2,2,0,0
San Marino,SMR,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/sm/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,8,0,6,8,0,5,0,9,1,3,0,0,0,0,2,2,3,0,1,1,0,1,1,0,0,0,0,5,9,4,1,3,0,6,5,9,8,12,0,4,31,0,11,17,9,3,2,8,9,15,19,12,0,4,5,19,28,22,13,0,2,25,7,17,20,0,0,50,5,13,0,24,0,0,55,15,1,18,1,0,0,17,5,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,0,2,21,5,0,0,0,0
Saint Vincent and the Grenadines,VCT,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/vc/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,5,0,1,0,0,1,0,3,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
