Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020
Colombia,COL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/co/flat/64.png,49648685,49.64868546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00287736,.00287736,.00287736,.00287736,.00287736,.0086320797,.0086320797,.0143868001,.0201415196,.0201415196,.02589624,.02589624,.0201415196,.0345283188,.0719339997,.0891981572,.1352359205,.1294811964,.215801999,.2244340777,.2100472748,.1985378414,.2416982353,.3424058557,.4085851312,.3711794317,.5236795545,.6646701694,.7308494449,.9466514587,1.081887364,1.257406354,1.208491206,1.268915772,1.395519614,1.294811964,1.202736497,1.084764719,1.061745882,1.245896935,1.214245915,1.168208122,1.335095048,1.556651831,1.473208308,1.576793313,1.723538637,1.694765091,1.717783928,2.143633127,2.12061429,2.477406979,2.511935234,2.598256111,2.828444958
Congo (Brazzaville),COG,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cg/flat/64.png,5244363,5.244362831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0544802658,.0544802658,.0544802658,.0544802658,.0544802658,.0544802658,.0544802658,.0817203969,.0817203969,.0817203969,.0817203969,.0817203969,.0817203969,.2451612055,.1634407938,.1634407938,.1634407938,.1634407938,.2996414602,.2996414602,.1362006664,.1362006664,.2179210633,.2179210633,.2179210633,.0817203969,.0817203969,.0817203969,.0817203969,.1634407938,.1634407938,.1634407938,.190680936,.190680936,.2996414602,.2996414602,.2179210633,.2179210633,.2179210633
Congo (Kinshasa),COD,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cd/flat/64.png,84068091,84.06809235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0033986056,.0033986056,.0033986056,.0033986056,.0033986056,.0050979084,.0050979084,.0016993028,.0016993028,.0016993028,.0050979084,.0118951192,.0101958169,.0101958169,.0169930272,.0220909361,.0220909361,.0203916337,.0186923314,.0203916337,.0237902384,.0203916337,.0169930272,.0169930272,.0169930272,.0254895408,.0407832675,.0407832675,.0390839651,.0390839651,.0407832675,.0390839651,.0356853567,.0237902384,.0441818722,.0458811745,.0441818722,.0424825698,.0509790815,.0577762946,.0560769923,.0509790815,.0934616551,.0934616551,.1036574692
Cameroon,CMR,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cm/flat/64.png,25216237,25.21623611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0113305682,.0113305682,.0113305682,.0113305682,.0283264201,.0283264201,.0283264201,.0453222729,.0453222729,.0849792659,.0849792659,.0679834113,.0679834113,.2152808011,.2832642198,.2832642198,.4588880241,.4588880241,.4588880241,.4588880241,.4928797185,.5948548317,.5891895294,.3739087582,.4475574493,1.172713876,1.172713876,1.127391577,1.314345956,2.855303288,2.855303288,2.945947647,2.725001574,2.832642078,3.319856405,3.042257547,1.506965637,1.506965637,1.450312734,.9461024404,.8384620547,.2152808011,.3739087582,.3852393329,.3852393329,1.580614328,2.900625467
Cote d'Ivoire,CIV,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ci/flat/64.png,25069229,25.06922913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0056985058,.0056985058,.0056985058,.0056985058,.0056985058,.0056985058,.0056985058,.0056985058,.0113970116,.0113970116,.0113970116,.0113970116,.0170955174,.0284925289,.0284925289,.0341910347,.0683820695,.0911760926,.1253671199,.1880506873,.1994476914,.1937491894,.2222417146,.2108447105,.1880506873,.1880506873,.2735282779,.2735282779,.4159909189,.3761013746,.5356595516,.8034892678,1.031429529,.9972384572,.9744444489,1.077017546,1.11690712,1.213781714,1.287862301,1.025730968,1.185289145,1.361942887,1.265068293,1.407530904,1.225178719,1.014333963,1.156796694,1.054223537,1.105510116,1.002936959,.9345549345,.9573489428,.8946653605,.8376803398,.8034892678
China,CHN,Asia,Eastern Asia,,.,.,.,Asia,https://www.countryflags.io/cn/flat/64.png,1392730000,1392.72998,.0094367592,.0107702138,.018258078,.0242073387,.0424654149,.0570308492,.0761095136,.1020606011,.1376535892,.1830936372,.2380730212,.2826924622,.3389027417,.3890611529,.4069089293,.4861982465,.6131842136,.6874473691,.7729936242,.8763877153,.9816280603,1.115999341,1.210059166,1.100305557,1.374587059,1.275193334,1.28760469,1.381664634,1.448542476,1.529985785,1.807857394,1.704873562,1.946331501,2.034955025,2.028287649,2.042955637,1.986027479,1.806831598,1.663639069,1.561783552,1.430899858,1.305862784,1.194262862,1.08820188,1.051583171,1.038146019,.9876798987,.9340339899,.8838755488,.8319733739,.7830458283,.7251943946,.6356477737,.5482552052,.5030202866,.4597342908,.4121401906,.3739828467,.3542887568,.3326457441,.3302865624,.318900913,.30012995,.2699733675,.2445351481,.209249869,.1893506199,.1666818857,.1422694027,.1234984547,.1191903651,.1142668426,.105753243,.0954958946,.0768275261,.0747760609,.0810330361,.0763146579,.074058041,-.0245150588,-.0269768219,-.0272845421,-.0301565994,-.0411319621,-.0461580604,-.0428757109,.0571334213,.0575437136,.0602106266,.0645187125,.0639032722,.0628775358,.0553896725,.0475940891,.0421576947,.0417474024,.0428757109,.0459529124,.0466709286,.0465683527,.0430808552,.0554922447,.0495429859
Chile,CHL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/cl/flat/64.png,18729160,18.72916031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0457651503,.0457651503,.0610202029,.0610202029,.1296679229,.1678055525,.1678055525,.2822184265,.4195138812,.5110442042,1.128873706,1.060225964,1.617035389,2.387415409,2.928969622,3.562054396,4.141746044,4.362944603,5.659623623,6.719849586,7.162246227,8.725889206,10.19037342,10.99126339,12.50151348,13.33291435,13.89735126,15.44573879,15.63642693,16.55935669,17.38312912,17.61195564,17.71874046,18.67980957,19.10695076,20.64008331,20.67822075,20.48753357,20.22056961,20.90704727,20.37311935,21.17400932,20.52567101,21.55538559,23.01224327,23.55379868,22.88257599,23.88940811,23.52328873,23.96568489,23.60719109,23.42412949
Switzerland,CHE,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/ch/flat/64.png,8513227,8.513227463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0335612185,.0503418259,.0503418259,.0503418259,.0503418259,.0503418259,.0503418259,.0167806093,.0167806093,.0167806093,.0167806093,.0167806093,.0167806093,.0167806093,.0167806093,.1845867038,.1845867038,.1845867038,.1845867038,2.131137371,2.131137371,2.131137371,1.946550608,1.946550608,25.42262268,25.42262268,24.56681252,28.39278984,28.39278984,47.58980942,65.14232635,55.64450073,81.97327423,80.88253784,104.5935364,115.4673691,114.6619034,110.5338745,104.9459305,95.39776611,105.4661255,94.70975494,83.83592224,93.97141266,88.93722534,88.93722534,83.90304565,85.58110809,82.22498322,95.6494751,75.51274109,78.86886597,77.19080353,70.4785614,67.12243652,60.4101944,53.69794846,45.30764389,46.98570633,48.66376495,48.66376495,45.30764389,50.34182739,46.98570633,52.01988983,41.95152283,36.91733932,36.91733932,35.2392807
Canada,CAN,Americas,Northern America,,.,.,.,Americas,https://www.countryflags.io/ca/flat/64.png,37057765,37.05776596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0038549853,.0038549853,.0038549853,.0038549853,.0038549853,.0038549853,.0038549853,0,0,.0077099707,.0077099707,.0077099707,.0077099707,.0077099707,.0077099707,.0192749258,.011564956,.011564956,.011564956,.011564956,.011564956,.011564956,0,0,.0077099707,.0077099707,.0077099707,.0077099707,.0077099707,.0077099707,.0077099707,0,0,.0038549853,.0038549853,.0038549853,.0038549853,.0038549853,.0077099707,.0077099707,.0038549853,.3893535137,.6707674265,.6746224165,.9521813393,1.757873297,1.757873297,1.757873297,5.713088036,4.398538113,5.979082108,7.397716999,8.13787365,9.814792633,10.75540924,8.47711277,10.90960884,13.21103477,14.18634605,15.46620083,15.84784412,17.3551445,17.03517914,18.55018997,17.48621368,18.07988167,16.86556053,18.21095085,18.44610405,19.19011688,21.15615845,19.51778984,17.74835205,19.46382141,19.41370583,22.06978989,23.29567528,22.64032936,25.68576622,29.35571289,30.07274055,30.98637199,29.92239571,29.97251129,30.28862,30.20766449,28.81601524,28.71193123,27.70963478
Central African Republic,CAF,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cf/flat/64.png,4666377,4.666377068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0918424353,.1224565804,.1224565804,.1224565804,.1224565804,.1224565804,.1224565804,.0306141451,.1836848706,.1836848706,.1836848706,.1836848706,.1836848706,.1836848706,.1836848706,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/bw/flat/64.png,2254126,2.254126072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3168792129,.3168792129,.5070067644,.5070067644,.5070067644,.5070067644,.5070067644,.1901275367,.2535033822,.0633758456,.2535033822,.2535033822
Bhutan,BTN,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bt/flat/64.png,754394,.7543939948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1893667579,.3787335157,.3787335157,.3787335157,.3787335157,.3787335157,.3787335157,.1893667579,0,0,0,0,0,0,0,0,0,0,0,0,0,.1893667579,.1893667579,.1893667579,.3787335157,.3787335157,.5681002736,.5681002736,.3787335157,.3787335157,.3787335157,.1893667579,.1893667579,0,0,0,0,0,0
Brunei,BRN,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/bn/flat/64.png,428962,.4289619923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3330298364,.6660596728,.6660596728,.6660596728,.6660596728,.6660596728,1.665149212,3.330298424,7.659686089,10.65695477,11.98907375,14.32028294,16.65149117,16.98452187,17.98361206,13.65422344,12.98816395,14.65331268,13.3211937,12.98816395,11.98907375,11.32301426,12.6551342,10.98998451,8.325745583,7.326656342,5.66150713,5.328477383,4.329387665,2.997268438,2.997268438,2.997268438,2.997268438,2.997268438,3.663328171,2.664238691,2.664238691,2.664238691,2.664238691,2.664238691,2.331208944,1.665149212,1.332119346,1.665149212,1.665149212,1.998179078,2.331208944,2.331208944,2.331208944,2.664238691,1.998179078,1.998179078
Barbados,BRB,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bb/flat/64.png,286641,.2866410017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.990300894,2.990300894,2.990300894,3.987067938,5.482218266,5.482218266,5.482218266,2.491917372,3.488684416,3.488684416,3.488684416,1.993533969,1.993533969,2.990300894,2.990300894,2.990300894,5.980601788,4.983834743,7.475752354,7.974135876,6.977368832,10.96443653,9.967669487,6.977368832,6.977368832,4.485451221,3.987067938,6.47898531,2.491917372,3.488684416,3.987067938,3.987067938,6.977368832,6.977368832,6.47898531,6.47898531
Brazil,BRA,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/br/flat/64.png,209469333,209.4693298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0006819955,.0013639911,.0013639911,.0013639911,.0013639911,.0013639911,.0013639911,.0006819955,0,0,.0027279821,.0027279821,.0027279821,.0027279821,.0804754719,.0852494389,.0852494389,.0825214535,.0825214535,.0825214535,.0825214535,.0047739684,0,0,.0313717946,.0313717946,.0313717946,.0313717946,.0313717946,1.990744948,9.479055405,9.447684288,9.447684288,9.447684288,14.97457504,14.97457504,13.60240078,7.701093197,8.556997299,9.294917107,10.32132053,5.47096777,6.146143436,6.51510334,6.011108398,6.384841919,7.081841469,8.031861305,8.756140709,10.00691986,10.69164371,11.75623894,13.24094296,14.49786091,14.15004253,14.98071384
Bolivia,BOL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/bo/flat/64.png,11353142,11.35314178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.012583049,.012583049,.012583049,.012583049,.025166098,.025166098,.025166098,.012583049,.012583049,.012583049,.012583049,0,0,.0503321961,.0629152432,.1509965956,.3019931912,.364908427,.364908427,.364908427,.3900745213,.465572834,.3774914742,.3523253798,.2894101441,.6165693998,.8430643082,.9185625911,.9185625911,1.107308388,1.006643891,1.32122016,1.082142234,.9563117623,.9688947797,1.019227028,1.094725251,1.296054125,1.245721936,1.346386313
Belize,BLZ,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/bz/flat/64.png,383071,.3830710053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7458520532,.7458520532,.7458520532,.7458520532,1.864630103,1.864630103,1.864630103,1.11877799,1.491704106,2.610481977,2.610481977,1.491704106,2.983408213,2.983408213,2.983408213,2.983408213,2.610481977,2.610481977,2.610481977,1.11877799,1.11877799,1.11877799
Belarus,BLR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/by/flat/64.png,9483499,9.483498573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0150637599,.0451912805,.0451912805,.0451912805,.0451912805,.0451912805,.0451912805,.0301275197,0,.0301275197,.0301275197,.0301275197,.1807651222,.1807651222,.1807651222,.286211431,.3615302444,.3615302444,.4067215025,.2560839057,.2560839057,.2560839057,.3765939772,.3615302444,.3615302444,.3163389564,.3163389564,.3012751937,.3163389564,.1054463163,.3615302444,1.295483351,1.747396111,1.792587399,2.274627686,2.259563923,2.24450016,1.898033738,.9640806317,2.606030464,2.560839176,4.383553982,4.684829235,5.633846283,8.526087761,11.07186317,11.71960545,18.54348755,18.09157562,18.46817017,21.33028412,19.62807846,21.81232452,27.0846405,23.25844574,22.61070251,22.8818512,26.78336525,34.88766861,40.38594055,38.65360641,44.18200684,48.35466766
Bosnia and Herzegovina,BIH,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/ba/flat/64.png,3323929,3.323929071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.085956797,.085956797,.085956797,.085956797,.085956797,.085956797,.085956797,0,0,0,.1289351881,.1289351881,.2578703761,.6446759701,.6446759701,.7306327224,.7736111283,.9455247521,1.07445991,.9455247521,1.28935194,2.191898346,2.57870388,3.481250048,4.383796692,4.684645176,7.005478859,6.833565235,7.22037077,7.478240967,7.564198017,8.208873749,8.552700996,6.618673325,7.521219254,8.63865757,8.896528244,8.939506531,9.369290352,10.91651249,11.90501595,11.94799423,10.52970695,10.74459934,10.40077209,9.326312065,8.036960602,8.63865757,8.423766136,9.84205246,9.369290352,9.756095886,8.810571671,12.03395081,12.07692909
Bahamas,BHS,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bs/flat/64.png,385640,.3856399953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.370441705,.370441705,.370441705,.370441705,.370441705,.370441705,.370441705,0,0,0,0,-.370441705,-.370441705,1.111325145,1.48176682,1.48176682,1.48176682,1.48176682,1.852208614,1.852208614,.74088341,.370441705,.370441705,.370441705,.370441705,1.852208614,1.852208614,1.852208614,2.22265029,2.22265029,2.96353364,3.333975554,1.852208614,4.445300579,4.074859142,4.074859142,4.074859142,4.074859142,3.333975554,3.333975554,.74088341,1.111325145,1.111325145,1.111325145,.370441705,2.593091965,4.815742493,4.815742493
Bahrain,BHR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/bh/flat/64.png,1569439,1.569439054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.364097327,.364097327,.364097327,1.27434063,2.002535343,3.185851574,3.185851574,3.64097333,3.64097333,5.097362518,5.734532833,5.370435715,4.824289799,5.916581631,5.097362518,7.372971058,8.101165771,6.553751945,8.738335609,8.101165771,9.4665308,11.56009007,12.7434063,11.19599247,11.83316326,10.74087143,14.56389332,16.11130714,14.10877132,14.38184452,14.47286892,16.29335594,14.83696651,12.7434063,12.5613575,14.29082012,12.01521206,11.56009007,12.10623646,17.02155113,16.93052673,16.74847794,16.93052673,18.20486641,18.29589081,16.20233154,12.6523819,33.04183197,34.49822235,35.31744003,36.86485672,39.14046478,40.86992645,47.87879944,39.04943848,38.048172,40.23275375,37.13792801,48.15187073,47.87879944,41.14299774,36.86485672,45.51216507,43.05450821,44.32884979,32.04056549
Bulgaria,BGR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/bg/flat/64.png,7025037,7.025036812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.061006289,.061006289,.061006289,.061006289,.0813417211,.1626834422,.1830188632,.1626834422,.2236897349,.2846960127,.2846960127,.3253668845,.3457023203,.427044034,.4677148759,.4677148759,.4473794699,.5083857179,.4473794699,.4677148759,.4880503118,.5693920255,.6303983331,.6507337689,.7930817604,1.281132102,1.504821777,1.769182444,1.850524068,1.89119494,1.952201247,1.809853196,1.403144598,1.382809281,1.138784051,.8947589397,.8947589397,.7930817604,1.057442307,1.403144598,1.545492649,1.606498957,1.830188632,2.094549179,2.338574409,2.440251589,2.379245281,2.399580717,2.541928768,2.745283127,2.765618563
Bangladesh,BGD,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bd/flat/64.png,161356039,161.3560333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0017707072,.0026560607,.0026560607,.0026560607,.0026560607,.0026560607,.0026560607,.0008853536,.0017707072,.0035414144,.0070828288,.0070828288,.0106242429,.0106242429,.0141656576,.0177070722,.0159363654,.0123949498,.0132803041,.0132803041,.0159363654,.0123949498,.0070828288,.0070828288,.0070828288,.0061974749,.0053121215,.0053121215,.0079681827,.0079681827,.0141656576,.0141656576,.0221338402,.0265606083,.0318727307,.0380702056,.0398409106,.0380702056,.0522358604,.0478090942,.0416116193,.0416116193,.0407262668,.0460383855,.0513505079,.0460383855,.0548919216,.0566626303,.8331177235,.954411149,1.119086981,1.109348059,1.549368739,1.706076384,1.980535984,1.405056119
Burkina Faso,BFA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bf/flat/64.png,19751535,19.75153542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0361635536,.0361635536,.0361635536,.050628975,.0723271072,.0723271072,.0867925286,.1157233715,.1301887929,.1880504787,.180817768,.2603775859,.2893084288,.2748430073,.3254719973,.4845916331,.5569187403,.6871075034,.6364785433,.694340229,.694340229,.6437112689,.5135224462,.383333683,.361635536,.6654093862,.8028308749,1.070441246,1.20062995,1.280189753,1.417611361,1.338051438,1.178931832,1.106604695,.9474850893,.8751580119,.8317617178,.8100636005,.8245290518,.7883654833,.694340229,.6654093862,.6726421118,.6292458177,.5496860147,.5207551718,.4122645259,.4050318003,.3544028401,.2459121644,.2676103115
Benin,BEN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bj/flat/64.png,11485048,11.48504829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.012438532,.012438532,.012438532,.0248770639,.0248770639,.0621926598,.0621926598,.0497541279,.0497541279,.0497541279,.0373155959,.0373155959,0,0,.1617009193,.1617009193,.1617009193,.1617009193,.1617009193,.1617009193,.2736476958,.1119467914,.1119467914,.1119467914,.1119467914,.1119467914,.1865779757,.0746311918,.0746311918,.0746311918,.0746311918,.1865779757,.1865779757,.1119467914,.2114550471,.2114550471,.2114550471,.2487706393,.2487706393,.2487706393,.2487706393
Belgium,BEL,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/be/flat/64.png,11433256,11.43325615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0124948779,.0124948779,.0124948779,.0124948779,.0124948779,.0124948779,.0124948779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3748463392,.3748463392,0,3.273658037,3.273658037,3.273658037,5.747643948,6.447357178,8.046701431,10.70811081,9.995903015,13.69438648,15.7935257,15.43117428,19.80438232,22.74067879,25.1646843,27.28881454,29.88774872,30.72490501,30.7498951,31.84944534,33.34883118,33.68619156,34.2234726,33.8861084,33.99856186,33.87361526,30.31257439,29.96271706,29.90024376,29.51290321,28.66324997,27.3387928,26.66407013,29.06308746,27.96353722,27.00143242,25.85190392,25.33961296,24.77734375,24.25255775,23.11552429,22.19090271,22.11593437,22.41581154,19.04219437,18.7423172,18.71732712,18.0925827,17.54280853,16.35579491,14.99385357,16.65567207
Burundi,BDI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/bi/flat/64.png,11175378,11.17537785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0511328205,.0511328205,.0511328205,.0511328205,.0511328205,.0511328205,.0511328205,0,0,0,0,0,.0383496135,.0383496135,.0383496135,.0383496135,.0383496135,.0383496135,.0383496135,0,0
Azerbaijan,AZE,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/az/flat/64.png,9939800,9.939800262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0431167036,.0431167036,.0431167036,.0431167036,.0862334073,.0862334073,.0862334073,.0431167036,.0431167036,.0431167036,.1149778813,.0574889407,.0574889407,.0574889407,.0574889407,.1293501109,.1293501109,.0574889407,.0718611702,.2299557626,.2299557626,.2299557626,.1580945849,.2443279922,.2443279922,.2443279922,.2587002218,.2587002218,.5317726731,1.077917576,1.825273871,2.414535522,3.13314724,3.521197557,4.412276268,4.900931835,5.159632206,5.30335474,5.60517168,6.639972687,7.21486187,7.387328625,7.229234219,7.013650417,6.970533848,7.042395115,6.136944294,5.332098961,5.116515636,5.174004555,5.418332577,5.059026718,4.757209778,4.340415001,4.570370674,4.1248312,3.866131067,3.248125076,3.032541513,3.003797054,3.003797054
