Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020
Cambodia,KHM,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/kh/flat/64.png,16249798,16.24979782,0,0,0,0,0,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.061539229,.123078458,.123078458,.123078458,.1846176833,.1846176833,.3076961339,.4307745993,.4307745993,.4307745993,2.030794382,2.153872967,2.276951313,3.13850069,3.261579037,5.169295311,5.35391283,5.600069523,5.907765865,5.907765865,6.092383385,6.092383385,6.338540554,6.584697247,6.707775593,6.707775593,6.769314766,7.015471935,7.015471935,7.015471935,7.015471935,7.077011108,7.200089455,7.323167801,7.323167801,7.384707451,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.507785797,7.56932497,7.56932497,7.630864143,7.630864143,7.630864143,7.630864143,7.630864143,7.630864143,7.630864143,7.692403316,7.692403316,7.692403316,7.692403316,7.692403316,7.692403316,7.692403316,7.692403316,7.75394249,7.75394249,7.75394249,7.75394249,7.75394249,7.75394249,7.877021313,7.877021313,7.877021313,7.877021313,7.877021313,7.938560486,7.938560486,7.938560486,7.938560486,8.000099182,8.000099182,8.000099182,8.000099182,8.553952217,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,8.677030563,9.600119591,9.600119591,10.15397263,10.15397263,10.21551132,10.52320766,10.52320766,10.52320766,10.52320766,10.52320766
Kyrgyzstan,KGZ,Asia,Central Asia,,.,.,.,Asia,https://www.countryflags.io/kg/flat/64.png,6322800,6.322800159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4744733274,.4744733274,.9489466548,2.214208841,2.214208841,2.530524492,6.642626286,6.958941936,6.958941936,9.173151016,9.173151016,13.28525257,14.86683083,16.92288208,17.55551338,18.34630203,20.56051064,22.77471924,23.24919319,34.16207886,36.05997086,42.70259857,44.28417587,47.13101578,53.61548615,59.62548065,66.26810455,68.00784302,71.01284027,73.70152283,77.33914948,80.02783203,87.61940765,89.83361816,93.31308746,96.79255676,99.79755402,105.1749191,105.1749191,107.8636017,109.9196548,111.9757004,115.29702,117.9857025,119.567276,121.6233292,125.7354279,131.2709503,133.3270111,137.7554169,141.5512085,143.2909393,147.2448883,158.4740906,160.6882935,164.009613,165.1167145,171.126709,175.7132874,176.6622314,179.983551,192.3198547,196.5901184,200.8603668,207.6611633,213.5130005,215.8853607,221.8953552,226.6400909,232.1756134,240.3998108,252.1034851,262.8582153,272.3476868,276.4597778,287.3726807,291.8010864,295.913208,300.3416138,306.1934509,312.2034607,317.4226379,321.3765869,325.0142212,331.024231,342.5697327,342.5697327,349.0541992,361.3905029,390.9660034,405.2002258,420.2252197,420.2252197,441.1020203,471.4683228,530.7774658,530.7774658,589.2958374,625.355835,664.8952637,703.1694946,713.7660522,793.4775391,837.6035767,870.8167114,990.2258301,1070.253662,1087.809204,1121.971191,1166.729858,1287.5625,1309.388184,1399.221802,1480.040405,1567.343506,1646.422485,1758.23999,1809.95752,1809.95752,1942.493774,1976.655884,2072.024902,3891.630127,4292.876465,4292.876465
Kenya,KEN,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/ke/flat/64.png,51393010,51.39300919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.019457899,.019457899,.0583736971,.0583736971,.0583736971,.0583736971,.1362053007,.1362053007,.1362053007,.2918684781,.3113263845,.4864474833,.5448212028,.6031948924,.6031948924,.7394001484,.8172317743,.9728949666,1.148016095,1.576089859,2.140368938,2.373863697,2.451695204,2.763021708,3.074348211,3.346758604,3.482964039,3.580253363,3.677542925,3.716458797,3.833206177,4.047243118,4.202906132,4.378027439,4.55314827,4.786643028,5.097969532,5.253633022,5.467669487,5.759538174,5.89574337,6.226527691,6.537854195,6.674059391,6.90755415,7.06321764,7.277254581,7.471833229,7.705327988,7.997196674,8.464186668,9.047923088,9.534370422,10.40997601,11.32449722,11.81094456,12.0833559,12.62817669,13.07570839,13.62052917,13.91239834,14.34047222,14.74908733,15.19661903,16.15005684,17.25915718,17.74560356,18.737957,20.02217865,21.57880974,22.59062195,23.19381523,23.62188911,25.02285767,26.22924805,28.62257004,31.48288155,33.9540329,36.73651505,38.17639923,39.3244133,40.72538376,43.11870575,45.5314827,48.13884354,50.59053802,53.84000778,55.88308716,58.15966034,60.20273972,62.55714798,64.30835724,67.26596069,69.93169403,72.51959229,75.10749054,78.68774414,82.83227539,85.10884857,87.13247681,92.19152832,93.3395462,96.35551453,101.297821,104.7613297,107.6605606,113.0698547,118.1094513,120.444397,123.868988,129.8425598,135.0572815,139.8633881,147.4325104,153.4449921,156.9668732,160.5276642,165.9369659,174.6346436,183.8382263,189.2475281,196.6220703,200.2996216,209.9701843,218.9402771,227.1320648,234.7011871,248.0882111,259.8213196,267.9547424
Kazakhstan,KAZ,Asia,Central Asia,,.,.,.,Asia,https://www.countryflags.io/kz/flat/64.png,18272430,18.27243042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2189090252,.3283635378,.4925453067,.547272563,1.805999517,1.91545403,2.407999277,2.681635618,2.900544643,3.283635378,3.39309001,3.940362453,4.432908058,6.074725628,8.209088326,12.47781467,15.5425415,16.52763176,18.77145004,20.79635811,23.80635643,25.39344788,29.06017303,31.96071815,36.2294426,38.14489746,39.78671646,42.74198914,44.43853378,47.339077,52.04561996,59.70743942,67.42398071,70.87179565,76.72761536,84.6083374,88.38452148,91.72288513,101.3548813,109.1808777,116.8426971,125.2706909,135.8330536,142.3455963,148.6939545,155.1517792,165.6594086,171.7341309,186.1821289,196.8539429,211.0830383,214.5308533,221.5906677,230.1281128,242.0039368,250.5413818,264.5515747,272.2680969,278.5617371,284.9648132,288.9051819,296.45755,304.8855591,311.3433533,320.1544495,336.955719,369.4637146,369.4637146,381.3942566,395.8969727,433.3851624,433.3851624,466.8782349,490.8487854,490.8487854,509.1824036,524.0682373,543.5511475,568.1784058,594.2285767,618.855835,633.2490845,660.3937988,660.3937988,673.802002,684.692688,694.7078247,703.737793,715.5041504,728.9123535,759.1765137,759.1765137,779.206665,793.3262939,831.4165039,850.5710449,868.9046631,868.9046631,918.2686768,942.677002,970.4237061,997.732605,1026.957031,1055.415161,1080.863281,1112.003174,1112.003174,1167.168213,1194.093994,1220.855713,2247.374756,2329.958252,2502.075439,2581.539551,2658.321777,2719.014404,2794.319092,2794.319092,2996.153076,3089.627197,3188.026855,3188.026855,3379.681885,3475.947021,3567.560547,3660.97998,3759.926758,3759.926758,3931.496826,4020.702148
Japan,JPN,Asia,Eastern Asia,,.,.,.,Asia,https://www.countryflags.io/jp/flat/64.png,126529100,126.5290985,.0158066414,.0158066414,.0158066414,.0158066414,.0316132829,.0316132829,.0553232431,.0553232431,.086936526,.1185498089,.1580664068,.1580664068,.1580664068,.173873052,.1817763746,.1817763746,.1817763746,.1896796823,.1896796823,.2054863274,.21338965,.2212929726,.2608095706,.3398427665,.4267793,.4741992354,.5295224786,.6243622899,.6717822552,.7508154511,.8851718903,1.08275485,1.177594781,1.264531255,1.367274404,1.517437458,1.722923875,1.865183592,1.93631351,2.046959877,2.197123051,2.355189562,2.631805658,2.884711981,3.319394588,3.682947397,3.943756819,4.16505003,4.623442173,5.058125019,5.500710964,5.793133736,6.283139706,6.528142452,6.662498951,7.057664871,7.334281445,7.65041399,8.07719326,8.369616508,8.725265503,9.041398048,9.618340492,10.38496304,11.19110203,12.09208012,13.6569376,15.07163239,15.81454372,17.82198715,20.03491783,22.27155685,24.92707253,27.85920334,30.63327026,32.48264694,35.44639206,39.67466736,44.36923981,49.39575195,54.93597794,59.06151199,61.43251038,65.41577911,69.82583618,74.27540588,78.70126343,83.36421967,86.25683594,88.97557831,92.00255585,95.13227081,98.54650116,101.5892792,104.2131805,105.9440079,107.2954788,109.5400238,111.247139,112.8910294,115.0565414,117.4512405,119.0319061,120.3596649,121.34758,122.145813,122.9203415,123.607933,124.5168152,125.0621414,125.3545609,126.0421524,126.4373169,127.2118454,127.622818,128.0495911,128.2392731,128.5000916,128.7213745,128.990097,129.3141327,129.4959106,129.6934814,130.0175171,130.1834869,130.4205933,130.6260834,131.179306,131.7720642,132.111908,132.3885193,132.6730347,133.0682068,133.3052979,133.6530457,134.0245056,134.3564453,134.6646729,134.8306427,135.2337189,135.5103302,135.8343658,136.3322754,136.6721191,137.2727661,137.826004,138.1816559,138.5452118,139.0036011,139.5568237,140.0863495,140.5210419,140.8371735,141.3034668,141.9673462,142.6944427,143.5401001,144.2672119,145.1523743,146.0217438,147.1203156,148.8827515,150.5977631,151.6251984,153.8065186,155.4425049,156.865097,158.5010834,160.1291809,162.942749,166.3174744,169.3681488,172.6164246,174.8609619,177.3267975,183.1357422,185.8070679,190.5016327,197.1562347,201.1078949,203.1627502
Jordan,JOR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/jo/flat/64.png,9956011,9.956010818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1004418358,.1004418358,.1004418358,.1004418358,.1004418358,.1004418358,.1004418358,.1004418358,.1004418358,.1004418358,.1004418358,.1004418358,.8035346866,1.707511187,3.415022373,5.222975254,6.930486679,8.537555695,8.537555695,11.24948597,12.75611305,15.46804237,17.27599525,21.29366875,23.60383224,24.70869064,26.01443481,26.91841125,27.52106285,27.92283058,30.03210831,31.13696861,32.44271469,34.65243149,35.05419922,35.45596695,35.95817566,37.36436462,37.36436462,38.26834106,39.07187271,39.27275848,39.87540817,40.2771759,40.37761688,40.87982559,41.4824791,41.88424683,42.68777847,42.98910522,43.69219971,43.89308167,44.2948494,44.59617615,44.89749908,45.09838486,45.09838486,45.29926682,45.50015259,46.10280228,46.20324326,46.30368423,46.70545197,47.30810547,47.50898743,49.61826706,51.02445221,52.43063736,54.23859024,56.44831085,57.854496,58.45714951,58.85891724,59.86333466,60.96819305,61.57084656,63.17791367,65.18675232,67.4969101,68.7022171,70.30928802,70.71105194,71.11281586,71.41414642,72.11724091,72.31812286,73.12165833,73.32254028,73.7243042,74.22651672,74.92961121,75.83358765,76.0344696,76.83800507,78.74639893,79.85125732,81.15700531,83.46716309,84.87335205,86.68130493,89.39323425,91.90428162,95.72106934,96.5246048,98.33255768,98.53343964,99.13609314,100.5422745,101.245369,101.9484634,103.7564163,104.6603928,105.1626053,107.573204,109.079834,110.8877869,111.5908813,112.5952988,113.2983932,113.7001572,113.8005981,114.1019287,115.2067871,115.50811,116.914299,117.2156219,117.4165039,117.4165039,117.4165039,117.8182755,118.1195984,118.4209213,118.8226929,120.3293152,120.6306458,121.1328506,121.4341812,121.9363861,122.3381577,122.8403625
Jamaica,JAM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/jm/flat/64.png,2934855,2.934854984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.340732336,.6814646721,2.725858688,2.725858688,3.40732336,3.40732336,4.088788033,4.429520607,5.110985279,5.451717377,5.451717377,6.473914623,6.473914623,7.155379295,8.859041214,8.859041214,8.859041214,10.22197056,10.90343475,12.2663641,12.2663641,14.99222279,16.01441956,16.01441956,18.0588131,19.76247597,19.76247597,21.46613693,21.46613693,21.46613693,21.46613693,22.14760208,23.51053047,24.87346077,24.87346077,42.59154129,48.72472382,48.72472382,55.53937149,58.94669342,75.98331451,75.98331451,79.39063263,87.56821442,98.13091278,103.9233627,119.2563171,124.0265732,124.0265732,134.9300079,143.7890472,147.1963654,157.759079,159.8034668,160.4849243,161.1663971,162.8700562,166.2773743,166.958847,166.958847,171.0476379,172.0698242,172.751297,173.4327545,173.4327545,174.1142273,176.1586151,177.1808167,177.1808167,177.1808167,180.247406,181.9510651,185.3583984,187.4027863,188.0842438,189.4471741,192.1730347,193.8766937,193.8766937,195.9210968,197.9654846,199.6691437,200.3506165,201.032074,201.372818,201.372818,202.7357483,203.0764771,203.7579346,204.0986633,206.1430664,206.1430664,208.1874542,209.2096558,209.5503845,210.2318573,211.5947876,211.5947876,213.2984467,217.3872375,222.157486,223.861145,224.5426178,226.5870056,228.2906647,231.0165253,233.0609131,233.7423859,235.1053162,237.149704,237.8311768,239.1941071,240.8977661,243.6236267,245.6680145,248.0531464,249.4160767,251.1197357,253.8455963,255.8899841,256.5714417,256.5714417,258.275116,258.275116,258.6158447,259.638031,259.9787598,260.6602478,261.6824341,263.7268372,269.1785583,275.6524658
Italy,ITA,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/it/flat/64.png,60421760,60.42176056,0,0,0,0,0,0,0,0,0,.0331006572,.0331006572,.0331006572,.0331006572,.0331006572,.0331006572,.0331006572,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.0496509857,.3310065866,1.026120424,2.565300941,3.790025234,5.32920599,7.497298717,10.84046555,14.69669151,18.66877174,28.03625679,33.69646835,41.4089241,51.12396622,63.85116959,76.72732544,97.36558533,122.0586777,151.7996216,167.9692841,206.2501984,250.1251221,292.2788086,350.155304,409.5709839,463.078186,521.4346313,591.0618896,679.1427612,778.2130127,886.7335205,978.7533569,1058.012817,1144.885498,1231.112793,1333.774414,1431.570313,1530.442017,1616.785034,1683.813843,1750.892334,1830.036011,1907.292969,1983.17627,2062.700684,2134.131836,2193.696533,2243.99292,2307.47998,2377.057617,2442.447754,2520.13501,2587.859131,2640.042236,2689.229736,2733.369629,2796.029053,2853.839355,2911.616699,2962.04541,2999.383057,3044.548828,3100.323486,3144.115723,3194.114258,3233.123291,3271.586182,3300.367188,3334.973877,3369.498047,3400.480225,3433.001709,3464.447266,3487.435547,3507.643555,3525.435059,3549.33374,3572.520752,3594.483154,3612.407227,3625.68042,3637.993896,3661.19751,3675.894287,3692.312256,3705.370361,3719.851807,3731.023438,3738.487549,3751.942871,3762.948975,3773.574219,3784.36499,3795.437256,3804.225342,3809.190674,3815.760986,3825.426514,3835.240723,3843.780762,3850.665771,3856.177002,3859.487061,3864.75,3870.062744,3872.992188,3881.565186,3886.033691,3889.294189,3893.928223,3898.612061,3901.955078,3908.227783,3910.925537,3916.651855,3922.24585,3927.227539,3930.703125,3936.131592,3941.609619,3939.1604,3943.529541,3947.236816,3950.894531,3952.764648,3962.314209,3967.213135,3971.43335,3974.329834,3977.209473,3979.294922,3981.64502,3984.657227,3987.983643,3991.674561,3995.563721,3998.741455,4002.183838,4004.451416,4007.645508,4011.187256,4015.755127,4018.866699,4022.739502,4025.536377,4027.423096,4030.104248,4033.910889,4037.734131,4041.85498,4045.463135,4048.607666
Israel,ISR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/il/flat/64.png,8882800,8.882800102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1125771105,.1125771105,.1125771105,.1125771105,.1125771105,.2251542211,.3377313316,.4503084421,.7880398035,1.125771165,1.125771165,1.350925326,1.688656688,2.25154233,4.165353298,4.840816021,6.867204189,6.867204189,8.443283081,8.893591881,11.25771141,14.18471622,17.44945335,23.9789257,24.54181099,28.14427757,34.22344208,48.07042694,59.55329514,80.15490723,99.40559387,120.5700912,139.3704681,266.6951904,303.170166,341.6715393,407.4165649,478.1149902,528.5495605,603.1881714,685.8197632,771.9412842,836.2227783,883.8428955,949.0250854,1002.386597,1041.113159,1058.675171,1122.168701,1171.702637,1209.415894,1254.671875,1304.318481,1356.103882,1407.326538,1436.258789,1461.476074,1493.335449,1518.777832,1543.77002,1569.550171,1632.142944,1666.479004,1695.186157,1722.204712,1738.52832,1751.136963,1770.612793,1782.546021,1795.154663,1812.604126,1822.060547,1824.649902,1828.927734,1833.768555,1836.13269,1844.125732,1850.317505,1852.343872,1854.933105,1858.197876,1860.787109,1862.926025,1866.416016,1867.541748,1869.680664,1870.693848,1873.62085,1875.422119,1876.322754,1878.124023,1878.911987,1881.388672,1881.95166,1883.865479,1886.454712,1890.507446,1899.401123,1912.347412,1915.161865,1921.803955,1932.836426,1945.895386,1956.252563,1969.536621,1977.079224,1998.468872,2010.964966,2029.990479,2046.651978,2066.353027,2090.444336,2115.886963,2135.812988,2145.156982,2165.645996,2194.690918,2227.113037,2255.594971,2289.705811,2322.803711,2339.127197,2373.35083,2421.758789,2481.649902,2521.727295,2566.758301,2636.668701,2674.269287,2751.497314,2841.896729,2955.937256,3044.873291,3158.35083,3283.874512,3372.585205,3461.633789,3627.459717,3777.750244,3920.498047,4082.72168,4217.588867,4353.356934,4574.233398,4768.766602,4974.557617,5185.189453,5342.797363,5557.369141,5661.390625,5854.347656
Iceland,ISL,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/is/flat/64.png,352721,.3527210057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.835101843,2.835101843,8.50530529,17.01061058,31.18612099,73.71264648,96.39346313,121.9093857,141.7550964,141.7550964,164.4359131,195.6220398,240.9836578,292.0155029,379.903656,442.2759094,484.8024292,510.3183594,623.7224121,708.7754517,935.5836182,1159.556641,1341.003174,1610.337891,1667.039917,1837.145996,2089.470215,2273.751709,2523.240723,2730.203125,2891.803955,3078.920654,3217.840576,3458.824463,3739.499512,3867.079102,4017.339355,4212.961426,4428.429199,4496.47168,4581.524902,4672.248047,4748.795898,4788.487305,4822.508301,4850.859375,4876.375488,4896.221191,4930.242188,4972.768555,4989.779297,5020.965332,5026.635742,5040.811035,5060.656738,5071.997559,5071.997559,5074.83252,5080.502441,5080.502441,5089.007813,5094.678223,5094.678223,5097.513184,5097.513184,5100.348145,5100.348145,5100.348145,5100.348145,5106.018555,5106.018555,5106.018555,5106.018555,5106.018555,5106.018555,5108.853516,5108.853516,5108.853516,5108.853516,5108.853516,5108.853516,5108.853516,5111.688965,5111.688965,5111.688965,5114.523926,5114.523926,5114.523926,5114.523926,5117.358887,5117.358887,5117.358887,5120.193848,5120.193848,5120.193848,5120.193848,5120.193848,5120.193848,5120.193848,5120.193848,5123.029297,5123.029297,5123.029297,5123.029297,5123.029297,5123.029297,5125.864258,5131.534668,5131.534668,5137.20459,5145.709961,5148.544922,5157.050293,5165.555664,5168.390625,5168.390625,5171.226074,5171.226074,5188.236328,5193.906738,5205.24707,5210.91748,5216.587402,5222.257813,5236.433105,5244.938477,5259.114258,5273.289551,5281.794922,5290.300293,5310.145996,5329.991699,5335.661621,5347.002441,5352.672363,5375.353027,5386.693848,5400.869141,5417.879883,5426.385254,5432.055176,5449.065918,5471.746582,5471.746582
Iraq,IRQ,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/iq/flat/64.png,38433600,38.43360138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0260188989,.0260188989,.1300944984,.1821322888,.1821322888,.3382456899,.494359076,.6764913797,.8326047659,.910661459,.910661459,1.040755987,1.405020595,1.561133981,1.561133981,1.847341895,1.847341895,1.847341895,2.627908707,2.862078905,3.018192291,3.226343393,4.006910324,4.26709938,4.995628834,5.411931038,5.568044662,6.062403679,6.921027184,8.221972466,9.002538681,9.939219475,11.91665554,13.16556263,14.23233795,16.39190674,18.05711555,18.94175911,20.08658981,21.3354969,22.84459305,25.00416183,26.82548523,29.19320488,31.27471733,32.05528259,33.27817154,34.29290771,35.17755127,35.85404205,36.42646027,36.81674194,37.31110001,38.560009,39.36659622,40.04308701,40.9537468,41.68227768,42.4368248,43.6336937,44.44028091,45.87131882,47.35439682,48.05690765,50.16443634,52.11585617,54.24940491,56.0186882,57.73593903,59.73939133,61.04033661,63.2519455,64.52687073,66.1660614,67.72719574,69.70462799,71.99429321,73.32125854,75.79305267,78.88930511,81.77739716,83.07834625,84.8216095,88.56833649,92.47116852,93.95424652,96.89437866,100.8752747,103.138916,111.1527405,116.2784576,120.5195389,126.1396255,133.6070404,141.9851379,152.8089905,160.7707825,167.5356903,178.6977997,192.2016144,212.5223694,230.0070648,256.1820679,288.7577515,321.7496948,350.7607727,371.2376404,401.0552979,433.8651428,462.355835,493.058136,525.815918,554.5928345,590.6290283,631.0623779,669.1280518,711.6689453,760.3242798,803.1513672,850.1935425,897.7040405,954.9456177,1018.353699,1071.796509,1125.629639,1181.310059,1226.817139,1277.762085,1340.597778,1397.423096,1457.578735,1518.306885,1573.597046,1620.326904,1683.448853,1754.766602,1811.227661,1885.329468,1956.465088,2016.62085,2074.616943,2127.227051,2182.126953,2241.476074,2294.112305,2347.425049,2407.528809,2463.807617
Iran,IRN,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/ir/flat/64.png,81800269,81.80027008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0244497973,.0611244924,.2200481743,.3422971666,.5256706476,.7457188368,1.16136539,1.69926095,2.995100021,4.74326086,7.249364853,11.95595074,18.34957314,28.55736351,35.72115326,42.94606781,58.03159332,71.18558502,80.26868439,87.54249573,98.31263733,110.024086,123.1658554,138.9237518,155.610733,170.3906403,183.2634583,197.6643829,212.2364655,225.0237122,240.1459045,251.9551544,264.5223389,281.771698,303.3119507,330.2800903,359.4853516,395.2554321,432.8591919,468.3236389,507.2721558,545.291626,581.8195801,616.9661865,650.1567993,681.4525146,711.8069458,739.6063843,765.144165,789.557312,809.5327759,833.6402588,856.0974121,876.3540649,896.1217651,915.3637085,933.8477783,953.480957,971.8060913,988.6030884,1005.021118,1020.840149,1036.695801,1051.292358,1063.884033,1078.16272,1092.025757,1106.121094,1118.235962,1131.829956,1144.947266,1156.964355,1169.262695,1179.067017,1190.998535,1205.949585,1222.123047,1242.660889,1260.814941,1279.836792,1298.528687,1315.435791,1336.010254,1354.115356,1378.051636,1400.154297,1425.851074,1447.3302,1469.408325,1497.452271,1523.259033,1551.938599,1581.180542,1609.432373,1632.28064,1658.930908,1683.661865,1705.507813,1730.935547,1758.539429,1793.001465,1820.898682,1851.656494,1888.074463,1926.179443,1964.49231,2008.184082,2043.465088,2071.203369,2100.103027,2125.078613,2150.689697,2175.273926,2202.388916,2231.349609,2261.056152,2291.276123,2321.214844,2352.547363,2384.47876,2416.2146,2448.182617,2476.568848,2505.517334,2536.972168,2566.862061,2597.803223,2629.526855,2661.653809,2691.678223,2722.105957,2753.108154,2783.144775,2814.306152,2846.726563,2878.095703,2908.034424,2939.330078,2971.273926,3003.510986,3036.407959,3061.82373,3089.476318,3118.779541,3145.503174,3174.219238,3205.03833,3234.231445,3264.793701,3293.876709,3320.355713,3347.030518,3376.541504
