Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020
Bulgaria,BGR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/bg/flat/64.png,7025037,7.025036812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1897973418,.1897973418,.1897973418,.1423480064,.1423480064,.9015373588,1.613277435,2.0877707,1.376030803,1.233682752,1.945422769,1.992872119,2.846960068,3.368902922,4.412788391,3.511250973,2.609713554,2.609713554,2.989308119,3.558700323,4.22299099,3.890845537,3.13165617,3.226554871,3.606149435,4.650034904,4.0806427,3.843396187,3.511250973,3.036757469,3.511250973,2.941858768,3.274004221,2.752061605,3.226554871,2.704612255,2.372466803,2.467365503,3.416352272,5.456673622,6.310761929,6.215863228,4.460237503,3.938294888,4.602585793,6.168413639,7.971488476,12.28937817,10.58120155,9.6322155,4.697484493
Bangladesh,BGD,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/bd/flat/64.png,161356039,161.3560333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0061974749,.0061974749,.0061974749,0,0,0,0,.0041316501,.0103291254,.0144607751,.0185924247,.0185924247,.0206582509,.0227240752,.0206582509,.0268557258,.0289215501,.0247898996,.0227240752,.0185924247,.0185924247,.0082633002,.002065825,.0061974749,.0123949498,.0144607751,.0206582509,.0330532007,.0661064014,.1280811578,.1941875517,.2685572505,.4276257753,.537114501,.5453777909,.6011551023,.7829476595,1.094887257,1.260153294,1.588619471,1.706371427,1.886098266,1.82618928,2.293065786,2.557491302,2.718625784,2.557491302,2.700033426,2.532701492,2.540964842,2.252782106
Burkina Faso,BFA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bf/flat/64.png,19751535,19.75153542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.016876325,.03375265,.03375265,.016876325,0,.016876325,.2193922251,.2193922251,.2868975401,.3037738502,.4219081402,.7425583005,.7088056803,.9957031608,.8438162804,1.198219061,.8944452405,1.113837481,1.029455781,1.181342721,1.113837481,.9113215804,1.01257956,.7088056803,.6919293404,.6075477004,.9619505405,1.046332121,1.113837481,1.164466381,1.333229661,.9957031608,1.181342721,.9113215804,.9113215804,.7425583005,.7594346404,.8269399405,.4894134402,.3881554902,.5062897801,.4050318003,.5906713605,.5569187403,.5906713605,.4894134402,.3375265002,.2700212002,.0759434626
Benin,BEN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/bj/flat/64.png,11485048,11.48504829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0290232413,.0290232413,.0580464825,.0290232413,.0290232413,0,0,.0870697275,.116092965,.116092965,.0290232413,0,0,0,0,.0870697275,.203162685,.203162685,.203162685,.0870697275,.2612091899,.29023242,.29023242,.116092965,0,.2612091899,.2612091899,.2612091899,0,0,0,0,0,0,0,.5514416099,.5514416099,.5514416099,0,0,0,.29023242,.43534863
Belgium,BEL,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/be/flat/64.png,11433256,11.43325615,0,0,0,0,0,0,0,0,0,0,0,.0291547161,.0291547161,.0291547161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0291547161,.2040830106,.3498565853,.6122490168,1.224498034,2.798852682,4.256588459,4.373207569,3.790112972,2.857162237,3.323637486,2.186603785,8.513176918,10.93301868,16.67649651,14.54820347,16.15171242,17.49283028,21.48702621,29.56288147,38.74661636,46.82247162,43.32390594,42.39095688,44.78164291,72.65354919,87.90146637,122.3623428,134.1408539,134.5490112,106.1523209,91.19595337,100.5546112,116.4730911,130.2341156,126.618927,117.9016724,109.709198,108.2223053,121.5460129,130.4090424,134.5490112,135.9776001,114.3447952,90.40877533,114.4614105,123.0328979,146.3275146,105.2485275,107.4934387,112.099884,110.0007401,98.92195129,82.04136658,97.28928375,100.1756058,97.28928375,80.51074982
Burundi,BDI,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/bi/flat/64.png,11175378,11.17537785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0596549548,.0596549548,.0894824341,.0298274774,.0298274774,0,0,0,0,0,0,.0596549548,.0596549548,.0596549548,0,0,0,0,0,0,0,0,.1789648682,.1789648682,.1789648682,0,0,0
Azerbaijan,AZE,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/az/flat/64.png,9939800,9.939800262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1006056443,.1006056443,.1006056443,0,.1006056443,.1006056443,.2012112886,.1006056443,.1006056443,.067070432,.067070432,.067070432,.134140864,.134140864,.4024225771,.4359577894,.4359577894,.1676760763,.5365634561,.5365634561,.8383803368,.7042394876,.9389860034,1.140197277,.9389860034,1.676760674,2.615746737,2.984634161,2.917563677,3.621803045,3.890084982,5.030282021,4.258972168,4.862606049,5.432704926,6.170479298,6.639972687,6.572902203,7.981380939,9.557536125,9.188649178,7.914310455,5.76805687,5.265028477,4.661394596,5.197958469,4.527254105,4.795535564,4.024225712,3.85654974,3.219380617,3.588268042,4.024225712,3.755944014,3.755944014,3.319986343,3.252915859,2.66604948
Austria,AUT,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/at/flat/64.png,8840521,8.840520859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0754103363,.0754103363,.1131155044,.0377051681,.2639361918,.4147568643,.565577507,.4524620175,.565577507,.8672189116,1.281975746,1.885258436,2.375425577,2.865592957,3.883632421,5.354134083,6.447583675,12.14106464,15.42141438,21.03948402,19.38045692,25.52639961,29.63626289,37.51664352,39.81665802,44.03963852,59.15940857,78.65298462,93.09406281,75.63656616,91.81208801,89.5120697,101.1629715,70.84801483,73.93983459,71.97916412,72.50704193,56.97251129,50.67574692,40.34453201,34.76416397,29.14609528,32.35103607,33.5953064,35.70679474,34.53793335,32.57726669,26.43132401,18.32471275,15.83617115,14.74272156,16.40174866,13.91320705,12.63123131,10.29351139,7.541033745,7.616444111,6.636109829,7.804969788,7.465623379,8.408252716,8.408252716,8.70989418
Australia,AUS,Oceania,Australia and New Zealand,,.,.,.,Oceania,https://www.countryflags.io/au/flat/64.png,24982688,24.9826889,0,0,.0533702895,.0667128637,.0667128637,.0266851448,.0533702895,.0533702895,.0800554305,.0400277153,.0400277153,.0133425724,.0133425724,.0266851448,.0266851448,.0266851448,.0133425724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1334257275,.1601108611,.2001385838,.1867960095,.3335643113,.3335643113,.2801940143,.1467683017,.2801940143,.4136197269,.5870732069,.6938137412,.4936751723,1.24085927,1.627793789,2.254894733,2.361635208,2.69519949,3.615837097,4.056141853,4.523131847,6.711313725,11.58135319,11.88823223,12.98232269,10.87419605,15.05042171,14.66348743,17.02512169,15.6641798,16.25125313,12.26182365,11.7147789,10.07364178,10.28712368,9.179689407,7.618608952,6.23098135,4.603187561,4.309650898,4.149539948,4.26962328,3.90937376,2.761912584,1.814589858,1.494368076,1.667821527,1.481025577,1.42765522,1.707849264,1.974700689,1.347599745,1.027378082,.5603880286,.520360291,.426962316,.5603880286,.6938137412,.7405127883
Armenia,ARM,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/am/flat/64.png,2951776,2.951776028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1129263639,.1129263639,.1129263639,0,0,0,0,0,0,0,0,.3387790918,.7904845476,1.919748187,2.484380007,4.968760014,6.775581837,6.54972887,7.114360809,6.54972887,8.582403183,8.921182632,11.17971039,10.05044651,8.017771721,6.210949898,9.034109116,16.03554344,15.13213253,17.27773285,14.11579514,16.60017586,20.43967247,23.03697777,22.47234726,17.95529175,10.95385742,9.372888565,6.662655354,9.937520027,9.485814095,9.711667061,10.38922501,11.51848888,11.29263592,11.06678391,13.55116367,15.13213253,15.47091198,14.90627956,15.58383846,17.27773285,20.55259895,20.77845001,22.02064133,23.03697777,25.18257904,25.40843201
Argentina,ARG,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ar/flat/64.png,44494502,44.49450302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.007491562,.007491562,.007491562,.007491562,.0524409339,.0824071839,.0749156177,.0674240589,.0524409339,.0524409339,.1048818678,.112373434,.194780618,.1872890592,.2547131181,.2547131181,.3071540594,.449493736,.5918334126,1.266073942,1.296040297,1.715567708,.906479001,1.505803943,1.513295531,2.269943237,1.820449591,1.730550885,2.726928711,2.314892769,2.344858885,1.58071959,2.974150181,2.382316828,2.165061474,1.326006532,1.977772355,1.805466413,2.599571943,1.94780612,2.599571943,1.745533943,2.262451649,2.254960299,2.719437122,2.936692238,2.359842062,2.00773859,2.037704945,2.045196533,2.284926414,3.700831652,4.315139771,4.764633656,3.423643827,3.202642918
United Arab Emirates,ARE,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/ae/flat/64.png,9630959,9.630958557,0,0,0,0,0,.1384424269,.1384424269,.1384424269,0,.0346106067,.0346106067,.0346106067,0,0,0,.0692212135,.0692212135,.1038318276,.0346106067,.0346106067,0,0,0,.0346106067,.0346106067,.0346106067,0,0,0,.1384424269,.1384424269,.1384424269,0,0,0,.2076636553,.2768848538,.2768848538,.0692212135,.2076636553,.2076636553,.2768848538,.0692212135,.6229909658,.5537697077,.5537697077,1.003707647,1.003707647,1.384424329,.3807166815,.3807166815,.4499379098,.4499379098,.4499379098,.5191591382,1.453645587,1.453645587,1.384424329,.4499379098,2.007415295,3.288007736,6.22990942,4.672431946,5.433865547,4.672431946,8.202713966,7.129785061,6.783679008,8.444988251,14.29418087,20.76636505,23.91592979,26.82322121,28.10381317,29.55745888,29.76512337,31.63409615,34.6452179,37.27562332,39.2138176,40.18291473,41.42889786,42.9863739,45.13223267,47.38192368,32.43014145,33.08774185,33.33001709,50.28921509,50.42765427,51.60441589,52.81578827,54.51170731,55.13470078,55.4461937
Albania,ALB,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/al/flat/64.png,2866376,2.866375923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2325817347,1.162908673,1.395490408,2.442108154,2.67468977,3.023562431,2.209526539,2.093235493,1.976944685,1.976944685,1.511781216,1.74436295,1.976944685,2.907271624,3.95388937,5.465670586,6.62857914,8.140360832,7.326324463,5.930834293,4.419053078,4.302762032,5.349379539,5.465670586,6.279706478,7.093742847,8.605524063,9.768432617,8.489233017,5.814543247,4.535343647,3.721307755,3.837598562,3.837598562,4.302762032,5.930834293,4.884216309,5.581961632,5.930834293,7.442615509,6.279706478,5.116797924,5.23308897,7.093742847,8.372941971,9.18697834,8.024069786,9.070687294,7.326324463,8.372941971
Angola,AGO,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/ao/flat/64.png,30809762,30.80976105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0108190821,.0216381643,.0216381643,.0216381643,.0108190821,.0108190821,.0108190821,.0108190821,.0216381643,.0324572474,.0324572474,.0216381643,.0108190821,.0108190821,.0108190821,.0216381643,.0649144948,.0865526572,.0757335722,.0540954098,.0324572474,.0216381643,0,0,0,0,0,0,0,.0540954098,.0540954098,.0540954098,0,.0108190821,.0108190821,.0108190821,0,.0108190821,.0162286237
Afghanistan,AFG,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/af/flat/64.png,37172386,37.17238617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0089672301,.0089672301,.0089672301,0,0,0,0,0,0,0,0,0,0,.0269016903,.0269016903,.0358689204,.0269016903,.0269016903,.0179344602,.0358689204,.080705069,.1255412251,.0986395255,.0538033806,.0089672301,.0179344602,.0179344602,.161410138,.1434756815,.4483614862,.3945581019,.4842304289,.322820276,.2331479788,.2331479788,.5380337834,.5739027262,1.049165845,.9236246943,.9594935775,.5559682846,.6815094948,.7711817622,1.111936569,.8518868685,1.049165845,.8787885308,.9953625202,1.102969289,1.291281104,1.425789595,1.587199688,1.569265246,1.721708179,1.336117268,1.398887873,1.076067567,1.425789595,1.61410141,2.268709183,2.322512627,2.573595047,2.259742022,2.421152115
