Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21,22May21,23May21,24May21,25May21,26May21,27May21,28May21,29May21,30May21,31May21,01Jun21,02Jun21,03Jun21,04Jun21,05Jun21,06Jun21,07Jun21,08Jun21,09Jun21,10Jun21,11Jun21,12Jun21,13Jun21,14Jun21,15Jun21,16Jun21,17Jun21,18Jun21,19Jun21,20Jun21,21Jun21,22Jun21,23Jun21,24Jun21
CUB,Cuba,https://www.countryflags.io/cu/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11450.94824,9984.506836,9077.302734,8567.84668,8628.3125,9311.518555,9443.387695,11362.83789,13456.63184,15116.08789,15929.83887,16404.08008,16021.28809,15875.16895,14250.4375,12973.25684,11593.50098,10660.05273
CRI,Costa Rica,https://www.countryflags.io/cr/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.00536728,48.00536728,48.00536728,48.00536728,82.84354401,117.6817245,152.5198975,187.358078,222.1962585,277.0105591,331.8248291,351.8009338,371.7770691,391.7531738,411.7292786,431.7053833,413.1808777,394.6563416,376.1318359,390.9538879,405.7759705,420.5980225,435.4200745,468.7666626,502.1132507,535.4598389,498.0434265,460.6269836,423.2105713,385.7941284,348.3777161,310.9612732,273.5448608,305.544342,337.5438538,369.543335,401.5428467,433.5423279,465.5418396,497.5413208,515.5963745,533.6514893,551.706543,569.7616577,587.8167114,605.8718262,623.9268799,552.0820923,480.2373657,408.3925781,336.547821,264.703064,192.8582916,121.0135269,302.2337646,483.4540405,664.6743164,845.8945313,1027.114746,1208.335083,1389.555298,1501.517822,1613.480347,1725.442871,1837.405396,1746.652344,1655.899414,1565.146362,1519.977051,1474.807739,1429.638428,1384.469116,1337.273315,1290.077637,1242.881836,1240.234619,1237.587402,1234.940063,1232.292847,1434.387573,1636.4823,1838.577026,2084.7229,2330.868652,2275.769531,2220.67041,2165.571045,2110.471924,2055.372559,1977.246094,1899.119507,2122.238037,2345.356445,2568.475098,2791.59375,3014.712158,3014.712158,2973.935059,2933.157715,2892.380615,2851.603271,2810.826172,2770.048828,2794.643066,2860.01416,2925.385498,2990.756836,3056.128174,3121.499268,3186.870605,3223.727783,3260.584961,3297.442139,3334.299072,3371.15625,3408.013428,3444.870605,3489.002197,3533.133545,3577.265137,3621.396729,3665.52832,3709.659668,3753.79126,3804.045898,3854.300293,3904.554932,3954.80957,4005.064209,4055.318604,4105.573242,4163.90625,4222.239258,4280.572266,4338.905762,4397.23877,4455.571777,4513.904785,4709.571777,4905.238281,5100.905273,5296.571777,5492.23877,5687.905273,5883.572266,5760.581543,5637.59082,5514.600098,5391.608887,5268.618164,5145.627441,5022.636719,5022.636719,5483.782227,5944.928223,6406.07373,6867.219238,7328.364746,7789.510742,8069.420898,7888.185547,7706.950195,7525.715332,7344.47998,7163.244629,6982.009277,6629.330078,6276.650879,5923.97168,5571.291992,5218.612793,4865.933594,4513.254395,4513.254395,4513.254395,4513.254395
CPV,Cabo Verde,https://www.countryflags.io/cv/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.3637085,683.3230591,690.2824097,697.2416992,704.2010498,711.1604004,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,718.119751,668.6439209,619.1681519,569.6923828,520.2165527,470.7407532,421.2649536,449.684906,527.5806885,605.4764404,571.0166626,536.5568237,502.0970459,467.6372681,355.2817383,427.7176819,500.1536255,684.9451294,869.7366333,1054.528076,1239.31958,1424.111084,1424.111084,1424.111084,1424.111084,1424.111084,1424.111084,1424.111084,1846.197144,2268.283203,2441.247559,2614.21167,2787.175781,2960.139893,3545.11084,3742.569336,3940.027832,4386.608398,4833.188965,5279.769043,5607.115234,5522.45459,5403.220215,5283.98584
COM,Comoros,https://www.countryflags.io/km/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1732.845947,1520.968384,1309.09082,1097.213257,885.3356934,673.4581299,461.5805969,984.3946533,1719.086304,2453.777832,3158.993652,3864.209473,4569.425293,5274.641113,5245.165527,4608.129395,3971.093506,3363.533203,2755.973145,2148.413086,1417.244263,686.0754395,562.4668579,438.8583069,315.2497253,191.6411438,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226,68.03256226
COL,Colombia,https://www.countryflags.io/co/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.3239441,161.7709351,172.7164154,232.7841797,261.123291,299.1504822,349.5100403,405.5811462,403.7453918,456.1133728,449.9299011,485.7616882,480.363739,671.7944946,830.8952637,1101.26062,1305.282715,1472.891846,1564.719849,1720.321777,1648.848145,1565.594604,1402.103027,1261.748291,1150.359863,1069.813965,933.1221313,931.3208618,1039.144165,1150.564209,1335.926636,1567.660645,1737.502563,2091.250977,2364.387207,2468.455566,2372.458252,2128.832031,1882.153076,1695.409546,1480.738403,1335.273438,1289.405396,1473.029907,1755.414063,1899.920776,2012.370972,1996.634644,2200.127441,2197.068604,2042.240845,1852.657349,1915.939087,1904.907349,1995.429077,1810.863647,1944.876709,2020.105347,2095.345459,1995.158569,1961.689087,1931.40918,1858.193359,1679.319458,1724.744385,1922.52832,2048.907715,2212.874023,2466.693848,2720.513428,2967.964111,3157.375488,3194.41626,3197.752197,3254.569336,3116.790283,3172.834961,3179.581787,3231.992432,3202.14917,3310.085205,3187.845459,3046.994873,3006.078613,2910.849609,2774.566406,2626.057129,2477.548096,2431.176514,2554.592285,2575.090576,2818.541016,3183.539063,3643.016357,4102.494141,4377.92334,4795.218262,5092.15332,5338.432129,5365.281738,5341.228027,5250.140625,5149.015625,4722.901855,4588.92334,4340.270508,4254.867188,4220.368164,4120.486328,4055.699463,4124.755859,4280.533691,4482.299805,4614.088867,4844.25,5206.827637,5550.666504,6134.203613,6379.020996,6545.79541,6712.570313
COG,"Congo, Rep.",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,162.4465332,139.7710724,117.0956039,94.4201355,71.74467468,49.06921005,26.39374352,25.46822739,47.2181778,68.96812439,90.71807861,112.4680252,134.2179718,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,155.967926,163.2151031,170.462265,169.5101624,168.5580444,167.6059418,166.6538239,184.851532,184.0888062,183.3260956,190.7626495,198.1992035,205.6357574,224.479126,224.1726685,235.5794678,246.9862823
COD,"Congo, Dem. Rep.",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.888814926,3.150450468,3.412085772,3.673721313,3.935356617,4.19699192,4.458627701,4.720263004,4.720263004,4.720263004,4.720263004,4.720263004,4.720263004,4.720263004,4.720263004,4.720263004,4.720263004,4.720263004,4.813174725,4.906086922,4.998998642,5.091910839,5.184822559,5.277734756,7.028316498,8.685986519,10.34365654,11.14431095,11.94496632,12.74562073,13.16195011,11.92060947,10.71920204,9.517795563,9.173402786,8.829010963,8.484619141,8.867386818,9.250155449,9.592989922,9.935823441,10.27865791,10.62149239,10.96432686,10.96432686,10.50254154,10.04075527,10.6274395,11.21412373,11.80080795,12.38749218,12.52386189,13.12201595,13.72017097,13.2698555,12.81954002,12.3692255,14.42410755,16.92930412,19.43450165,21.93969917
CMR,Cameroon,https://www.countryflags.io/cm/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.46094131,24.72729874,24.72729874,24.72729874,24.72729874,24.72729874,24.72729874,24.72729874,24.72729874,24.72729874,24.72729874,24.72729874,35.74632645,46.76535797,57.78438568,68.80341339,79.82244873,90.84147644,101.8605042,101.8605042,101.8605042,101.8605042,101.8605042,101.8605042,101.8605042,90.23323059,78.60596466,66.97869873,55.35142517,43.72415543,32.09688568,22.48929024,24.50896263,26.52863693,36.63833618,46.74803543,56.85773468,76.08759308,93.2977829,100.1218033,106.9458313,105.6798248,104.413826,103.1478271,84.69741058,66.24700165,58.1827507,50.11850357,42.05425262,33.99000549,25.92575645,25.92575645,39.23492432,52.54409409,52.70555496,52.86701584,53.02847672,53.18993378,57.10134125,47.70357895,38.30581665,42.05576324,45.80570984,49.55565262,52.99164963,52.67769623,52.36374664,52.04979706
CIV,Cote d'Ivoire,https://www.countryflags.io/ci/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66243172,22.51707649,45.46723938,51.86181641,58.25639343,64.65097046,70.92359924,69.84658051,74.56494904,58.75728989,59.43684006,60.25315094,61.36008453,55.28690338,54.40363312,49.18380356,49.99298859,49.97019577,49.3547554,52.56301498,52.72542191,55.04756546,64.32472992,69.90356445,75.16329193,80.59396362,83.04431915,89.75431061,87.796875,71.69290161,64.71508026,58.95673752,88.75992584,105.5819168,109.4170074,136.2436676,163.070343,181.8706512,194.8661041,177.0981598,154.1103821,148.018692,139.8698273,131.7209625,123.5720978,124.2844086,121.5092392,134.9804993,137.0889587,122.0297012,138.3521118,155.7059631,177.753479,204.0805817,237.9353943,252.4494934,277.8363342,326.7694092,370.7333679,425.906311,494.1174316,531.8757324,566.7904663,561.9467163,555.5928955,541.614502,457.5843201,374.6767578,391.504425,405.4714661,416.0877991,487.1424561,561.576355,701.7481689,831.708313,866.6173096,868.6688232,861.0270996,740.9994507,690.1830444,624.7214355,503.1723328,382.6375427,311.2295837,286.6519165,269.7900391,246.577179,224.5439148,255.5067444,304.5167542,351.5579224,373.0127869,467.9441833,505.9190369,543.4094849,539.6968994,529.6362305,512.7686157,501.7135315,451.7262268,390.4844055,315.4065857,266.5704041,216.3494568,190.2901917,218.9650726,174.5224304,139.824234,118.2667847
CHN,China,https://www.countryflags.io/cn/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.6276703,134.6276703,134.6276703,134.6276703,134.6276703,134.6276703,134.6276703,134.6276703,134.6276703,134.6276703,166.6818848,198.736084,230.7902985,262.8445129,294.8987122,326.9529419,359.0071411,359.0071411,359.0071411,333.3637695,307.7203979,282.0770264,256.4336853,278.4136963,300.3937073,322.3737488,369.9971313,417.6205139,465.243927,512.8673096,553.413147,593.9589233,634.5047607,675.0505981,715.5964355,756.1422119,796.6880493,714.4937134,632.2994385,550.1051025,467.9108276,600.2745361,732.6383057,865.0020752,992.7145996,1120.427124,1248.139648,1375.852173,1289.006592,1202.161133,1020.768005,926.220459,831.6729126,737.1253662,642.5778198,548.0302734,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,453.4826965,479.9898376,506.4969788,533.0041504,559.5112915,586.0184326,612.5255737,639.0327148,639.0327148,639.0327148,639.0327148,639.0327148,639.0327148,639.0327148,639.0327148,718.2877808,797.5429077,876.7979736,956.0531006,1035.308228,1114.563232,1305.555054,1417.291748,1491.486572,1630.066772,2022.27002,2479.884521,2816.77002,2964.885986,3128.695801,3266.349365,3483.52832,3617.766113,3726.59668,3514.166992,3421.542969,3265.939209,3203.369385,3000.273926,2926.831299,2802.307129,2850.926758,2807.743408,2987.554688,3046.739746,3092.077148,2911.650391,2691.425049,2599.006348,2542.180664,2368.831543,2392.731201,2561.772217,2839.95166,2946.320313,3128.490723,3361.74292,3535.399658,3797.885254,4073.602539,4332.703125,5024.04834,5138.623047,5173.498047,5171.34375,4987.019531,4689.864258,4541.029785,4427.275879,4839.416016,5022.919922,5442.445313,5959.723633,6630.861816,7095.62207,7427.037109,7734.14209,8475.748047,9131.807617,9538.511719,9768.994141,10235.60059,10535.32031,10696.87402,10659.43457,10797.08789,11388.21875,12022.84082,12068.99902,12272.70996,12688.54297,13161.61133,13766.89746,13867.31738,14165.70313,14270.63574,14513.3252,14574.7666,14227.6582,13608.01172,13032.36914,12311.89355,12494.78125,12209.31934,11842.92676,11784.76758,11283.08105,11790.61426,12338.97266,12447.59766,13000.57129,13536.20996,13996.45703,14935.72266,15167.8457,15463.15527,15795.39063
CHL,Chile,https://www.countryflags.io/cl/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.25554657,38.18339157,16.60512352,16.60512352,17.32211113,25.95646858,25.14795113,24.33943367,23.53091621,22.72239685,21.91387939,20.38837433,10.94549847,17.23820686,68.41127777,93.01766968,92.14051056,91.26334381,173.8847046,319.9594421,383.0695801,353.6730957,330.6455994,333.1016541,335.5577087,262.2037964,119.2639847,48.56445313,25.49118996,22.38678741,19.25187492,16.11696053,5.293502331,101.1791229,1400.375488,2743.574951,4035.334717,4247.78418,4313.647949,6092.684082,7989.329102,8831.37793,9427.102539,9885.417969,9898.369141,9866.570313,10115.40332,9796.496094,9089.279297,8334.330078,7668.233398,7516.361816,7491.152832,6288.085938,5328.657715,4552.412109,4024.671387,3538.424316,3541.025391,3534.869873,3758.859863,4346.415527,6066.956543,7778.626953,9452.09082,9633.595703,9691.586914,11316.40234,12881.24316,13563.12109,14375.41406,14958.69824,15085.84961,15075.36914,15682.22266,15937.10449,15674.33594,15041.73926,14403.08691,14278.62891,14259.06348,13006.25781,11691.28809,10552.97852,9619.125977,9058.113281,8917.073242,8897.035156,8899.789063,9207.345703,9681.015625,10376.22656,8774.972656,8680.246094,8678.15625,8815.49707,8519.816406,8161.047852,7674.007324,9285.710938,9458.871094,9468.969727,9103.291016,9067.40332,9033.995117,8779.296875,8566.389648,8537.664063,8538.984375,8202.381836,7832.477051,7432.95459,7386.3125,7328.549316,7293.714355,7281.693359,7308.961426,7190.925781,7133.162598,6792.410645,6064.081055,5947.181641,5950.377441,5611.036621,5599.763184,5646.039063,5667.365723,6123.636719,6300.396973,6299.977539,6466.333496,6640.736816,6702.016602,6696.593262,6783.585449,6600.578125,6593.194824,6578.359375,6510.802246,6383.308105,6634.86377,5494.449707,5732.756348,5762.07666,6259.330566,6737.949707,7214.761719,7309.633301,8654.556641,8765.24707,8809.387695,8645.304688,8451.130859,8261.59375,7962.937988,7650.895996,7577.473633,7538.64209,7278.57373,7000.550781,6917.769043,7216.562012,7471.908691,7432.512695,7410.263184,7714.631836,7912.0625,8158.69873,8000.335938,7448.003906,7474.700195,7488.666504,5949.484863,6499.826172,6934.053711,7698.873535
CHE,Switzerland,https://www.countryflags.io/ch/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123.368164,2105.731689,2036.276733,1931.95166,1840.212036,1864.711792,1630.420898,1647.486816,1691.46875,1781.244995,1903.86084,2015.099609,2119.122559,2174.867676,2214.302246,2211.986572,2195.944092,2193.175293,2201.599365,2168.054932,2173.978271,2167.383545,2185.238281,2212.053711,2270.987061,2279.44458,2286.744141,2275.618652,2266.791992,2306.880859,2301.880127,2371.335205,2439.984619,2513.785645,2506.637207,2514.457031,2532.378662,2600.054932,2553.958496,2531.556396,2494.269775,2491.484375,2470.726563,2438.038086,2411.625488,2427.2146,2458.393066,2487.574463,2494.555176,2482.187988,2542.967285,2596.967285,2705.755859,2762.977783,2858.895752,2912.123779,3006.665771,3130.288574,3270.541016,3318.130859,3372.567139,2971.779053,2919.322754,2864.802734,2433.003906,2398.368652,2481.58374,2654.390625,3267.587646,3406.950439,3465.246338,4087.622559,4334.750488,4551.13623,4647.910156,4749.030273,4808.315918,4839.964355,4963.721191,5132.265625,5371.574219,5627.931641,5814.162598,5952.384277,6068.976074,6139.320313,6286.637207,6373.661621,6352.971191,6316.959961,6374.517578,6362.149902,6429.171875,6456.087891,6566.470703,6839.911133,7177.251465,7346.819824,7472.741211,7793.268066,8118.241211,8444.556641,7791.069824,7743.496582,7792.160156,7798,7848.224121,7914.625,8060.112793,9016.154297,9334.214844,9380.999023,9473.878906,8937.873047,8971.06543,8915.554688,8893.102539,8927.166992,9037.969727,9107.860352,9790.311523,9883.594727,10084.69336,10088.48633,10195.66406,10518.70703,10539.75,10668.82715,10730.29395,10672.35059,10644.34375,10613.73633,10568.19336,10586.88672,10517.51563,10389.19434,10288.94727,10306.66797,10205.19531,10065.49609,9981.996094,8938.830078,7800.483398,6396.097168,5214.071289
CAN,Canada,https://www.countryflags.io/ca/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.41885376,99.76702118,123.6139603,147.2450256,171.6740723,180.5366821,192.174881,188.477951,208.8207092,228.8396454,240.9096069,225.1003113,232.513443,238.0607605,301.7913818,326.6483459,382.4839478,469.7839355,604.7084351,722.8444824,792.4655151,853.1622314,899.3526611,909.194458,925.3738403,952.3085938,952.3741455,968.137146,985.3997803,1022.187927,1067.95813,1076.974976,1036.678833,994.381897,947.2045898,868.4626465,828.0546875,752.038269,682.9607544,619.0836792,582.0025635,542.6971436,522.5162964,461.6268005,424.6035156,401.0688477,407.4796753,432.3674622,462.8603821,475.1423645,525.4923096,589.0764771,642.3292236,689.8033447,735.1688232,754.0466919,709.3751221,710.8631592,675.0889282,654.3220825,703.2803955,766.7720337,861.5005493,1061.466309,1147.066284,1245.79248,1368.643188,1443.433716,1489.77832,1506.073364,1496.081299,1587.351929,1692.870605,1765.436768,1836.777222,1885.808716,1927.993774,2034.152466,2023.925171,2041.557861,2119.856445,2216.578125,2329.895264,2465.170654,2611.509766,2806.645264,3040.454102,3265.215088,3466.202393,3580.040039,3575.96167,3659.356445,3669.803467,3792.843018,3922.917969,4131.075684,4259.03418,4470.433594,4628.588379,4809.525879,4998.003906,5061.190918,4842.474609,4974.881836,4850.246094,4834.749023,4964.191895,5010.571289,5226.261719,5829.628418,6001.229492,6260.54248,6844.561523,7103.635742,7358.091797,7527.811035,7541.936035,7575.666992,7650.233887,7372.736816,7247.708008,7321.71582,7530.054688,7714.619629,7838.311035,7958.289551,7958.104492,8029.576172,7818.357422,7606.791992,7298.489746,7089.98877,6863.550781,6721.95752,6630.224121,6714.617676,6911.306641,7343.689453,7708.702637,8064.934082,8506.661133,8765.072266,9007.720703,9148.59375,9287.195313,9432.254883,9631.006836,9821.53125,9756.451172,9791.21582,9805.860352,10005.46387,10097.34375,10064.31055,9929.058594,9826.068359,9616.080078,9659.633789,9563.933594,9402.000977,9427.791016,9563.652344,9759.369141,9957.49707,9969.805664,9971.84082,10082.55273,10112.58301,10181.13574,10355.65137,10546.12207,10778.69336,10959.82422,11071.34473,11287.65527,11438.96777,11804.75586,12034.69336,12164.51465,12246.79883,12304.86621,12203.89258,12055.76465,12153.95117,12358.08105,12680.89355
CAF,Central African Republic,https://www.countryflags.io/cf/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,200.098877,202.6364288,205.1739807,207.7115326,210.2490845,212.7866364,215.3241882,217.8617401,217.8617401,203.1478119,188.4338989,173.7199707,159.0060425,144.2921143,129.5782013,492.9795837,871.0948486,1249.210205,1627.325439,2005.440796,2383.556152,2761.671387,2761.671387,2761.671387,2761.671387
BWA,Botswana,https://www.countryflags.io/bw/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.8502808,717.8502808,659.3283691,600.8063965,542.2844849,483.7625427,425.2406006,366.718689,308.1967468,416.9466858,525.6965942,634.4465332,774.3985596,914.3505249,1054.30249,1194.254517,1146.257813,1098.26123,1050.264526,954.1867676,858.1089478,762.031189,665.9533691,587.5997314,509.2460632,430.892395,366.2965393,301.7007141,237.1048889,172.5090637,177.7058716,182.9026947,188.0995178,196.4175873,204.735672,213.0537415,221.3718262,247.3347931,273.29776,299.2607422,511.6173706,723.973999,936.3306274,1148.687256,1458.827515,1768.967773,2079.10791,2328.634521,2578.161133,2827.687744,3077.214111,2978.3479,2879.481445,2780.615234,2446.846436,2113.077393,1779.308594,1445.539673,1258.24292,1070.946167,883.6494141,753.7334595,623.8175049,493.9015503,363.9855957,312.2437439,260.5018921,208.7600403,399.068634,589.3772583,779.6858521,969.9944458,1160.303101,1350.611694,1540.920288,1741.60437,1942.288574,2142.972656,2343.656738,2544.341064,2745.025146,2945.709229,2945.709229,2945.709229,2945.709229
