Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21
THA,Thailand,https://www.countryflags.io/th/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0101431655,.014349238,.0192004498,.0246968027,.0294425096,.0341882184,.0396428667,.0458064601,.0526789986,.0597753339,.0670954734,.0746394098,.0824071467,.0896897465,.0964871943,.1027995124,.1091118231,.1154241338,.1217364445,.1280487627,.1361488551,.1460367292,.1577124,.1711758375,.1864270717,.2034660876,.2220894545,.2405093908,.2618447244,.2830362022,.3042603433,.3304898441,.360019058,.4010052085,.4548595548,.5177192688,.5817403197,.6460547447,.7044191957,.7569534183,.7962366343,.8208576441,.8348245621,.8457556367,.8557414412,.8737821579,.9012112021,.9592712522,1.037212253,1.138073564,1.244170785,1.353447199,1.468842745,1.585530758,1.684256315,1.776188254,1.854713559,1.928872466,1.998263717,2.054145336,2.114507914,2.167427301,2.216844559,2.268986464,2.322310686,2.388768911,2.47104001,2.545626402,2.635859013,2.733173847,2.823867321,2.921411037,3.01491189,3.105969906,3.210924625,3.294316053
TGO,Togo,https://www.countryflags.io/tg/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1067093387,.1422791183,.1778488904,.2134186774,.2489884496,.2845582366,.3201280236,.3556977808,.3912675679,.4268373549,.4622343779,.4974586666,.5325101614,.5673889518,.6020949483,.6366282105,.6709887385,.7053492665,.7397097945,.7740703225,.8084307909,.8427913189,.8771518469,.9115123749,.9458728433,.9815709591,1.018606663,1.056980014,1.096690893,1.137739301,1.20104146,1.286597133,1.39306891,1.520456672,1.648600101,1.77749908,1.907153606,2.016647816,2.10598135,2.175154686,2.224167585,2.273180246,2.322193146,2.371206045,2.420218706,2.469231606,2.518244267,2.567257166,2.616270065,2.665282726,2.714295626,2.763308525,2.812321186,2.861334085,2.910346985,2.959359646,3.008372545,3.057385206,3.106398106,3.155411005,3.204423666,3.253436565,3.302449465,3.351462126,3.393473148,3.428482294
TCA,Turks and Caicos Islands,https://www.countryflags.io/tc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.481389523,3.308519363,4.135649204,4.962779045,5.789908886,6.617038727,7.444168568,8.271298409,9.098428726,9.92555809,10.75268841,11.57981777,12.40694809,13.23407745,14.06120777,14.88833714,15.71546745,16.54259682,17.36972618,18.19685745,19.02398682,19.85111618,20.67824554,21.50537682,22.33250618,23.15963554,23.98676682,24.81389618,25.64102554,26.46815491,27.29528618,28.12241554,28.94954491,29.77667427,30.60380554,31.43093491,32.25806427,33.08519363,33.912323,34.73945236,35.56658554,36.3937149,37.22084427,38.04797363,38.875103,39.70223236,40.52936172,41.35649109,42.18362427,43.01075363,43.837883,44.66501236,45.49214172,46.31927109,47.14640045,47.97353363,48.80066299,49.62779236,50.45492172,51.28205109,52.10918045,52.93630981,53.76343918,54.59057236,55.41770172,56.24483109,57.07196045,57.89908981,58.72621918,59.55334854,60.38047791,61.20761108,62.03474045,62.76527023,63.39919662,63.93652344,64.37725067,64.72138214,64.96890259,65.1198349,65.27075958,65.42168427,65.57260895,65.72353363,65.87445831,66.025383,66.15474701,66.26255798,66.34880066,66.41348267,66.456604,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467,66.47816467
SYR,Syrian Arab Republic,,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0011674265,.0015565687,.0019457107,.0023348529,.0027239951,.0031131373,.0035022795,.0038914215,.0042805639,.0046697059,.0050588478,.0054479903,.0058371322,.0062262747,.0066154166,.0070045586,.007393701,.007782843,.0081719849,.0085611278,.0089502698,.0093394117,.0097285537,.0101176957,.0105068386,.0108959805,.0112851225,.0116742644,.0120634064,.0124525493,.0128416913,.0132308332,.0136199752,.0139535256,.0142314844,.0144538516,.0146206263,.0147318104,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402,.014787402
SYC,Seychelles,https://www.countryflags.io/sc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771651864,2.805115461,3.960429192,5.237593174,6.636607647,8.284687042,10.06025124,11.9633007,13.639431,15.23327732,16.74484062,18.47751617,20.31176758,22.34215355,24.40479851,26.45902824,28.60745239,30.85006905,32.85380554,34.55237579,35.88219833,37.00714874,38.02703094,39.02528,40.00190353,41.20352554,42.82296371,44.89471436,47.17111588,49.65216446,52.11476135,54.55890274,56.85732651,58.8194313,60.51239014,62.16009903,63.53874207,64.78797913,66.23822021,67.7997818,69.49481201,71.23841095,73.04062653,75.12527466,77.22298431,79.00334167,80.46923828,81.65491486,82.63212585,83.39043427,83.92982483,84.51967621,85.15998077,85.95774078,86.91295624,87.85650635,88.75022888,89.59413147,90.38819885,91.13243866,91.69673157,92.08108521,92.38285828,92.7604599,93.21390533,93.74317932,94.34828186,95.04946136,96.02190399,97.06193542,98.07349396,99.05656433,100.0111618,100.9372787,101.8349152,102.5425415,103.2638245,103.9417191,104.5762177,105.1673279,105.7150497,106.2193832,106.787384,107.4190521,108.1714325,109.0445328,110.0314255,111.132103,112.3465652,113.50177,114.5977097,115.6343842,116.6117935,117.5368652,118.4095993,119.2681122,120.1647415,121.0994873,122.0723495,123.0592041,124.0600662,125.0749283,126.0605545,127.0169525,128.0101166,128.8804626,129.6521454,130.3251495,130.8994598,131.4361115,131.9351349,132.2873993,132.6524658,133.0303497,133.4210358,133.8245239,134.184906,134.502182,134.7976532,135.0713196,135.3231964,135.5297394,135.6909637,135.8068542,135.8774261
SXM,Sint Maarten (Dutch part),,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.16186905,62.68439484,63.13227844,63.50551224,63.80410004,64.02804565,64.17733765
SWZ,Eswatini,https://www.countryflags.io/sz/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8916634321,1.177183032,1.451001048,1.713117361,1.937625766,2.124526262,2.273818493,2.385503054,2.471281052,2.531152487,2.565117598,2.599082947,2.633048058,2.667013168,2.700978279,2.744072914,2.784333229,2.821759462,2.85751462,2.896998882,2.940212488,2.978804111,3.003644943,3.026698112,3.047963858,3.066278934,3.076243401,3.077857018,3.079470396,3.081084013,3.08269763,3.084311247,3.085924864,3.087538481,3.089151859,3.090765476,3.092379093,3.09399271,3.095606327,3.096989393,3.098141909,3.099063873,3.099755526,3.100216389,3.100446939
SWE,Sweden,https://www.countryflags.io/se/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0787080675,.0975634083,.1207548156,.1482822895,.1801458299,.2163454443,.2568811178,.3017528653,.3509606719,.4087351263,.4750761986,.5499839187,.6334582567,.7254992723,.8261069059,.9352811575,1.051486731,1.174723506,1.304991722,1.442291141,1.586621761,1.737983823,1.896377087,2.049958706,2.198728323,2.342686176,2.481832266,2.616166353,2.745688915,2.870399475,2.997143507,3.125921249,3.256732464,3.389577389,3.524455786,3.661367655,3.800313234,3.942503691,4.087939262,4.236619473,4.388545036,4.543715477,4.702130795,4.863790989,5.032482624,5.2082057,5.39095974,5.58074522,5.777562141,5.981410027,6.192289352,6.403554916,6.615206242,6.827243328,7.039666176,7.252474785,7.465669632,7.67925024,7.898955345,8.12478447,8.356738091,8.594816208,8.839017868,9.089344978,9.345795631,9.609262466,9.879745483,10.15724373,10.44175816,10.73328781,11.03183365,11.33739567,11.63410473,11.92195892,12.20096111,12.47110844,12.73240376,12.98484421,13.22843266,13.47649288,13.72902584,13.98603249,14.24751186,14.51346397,14.78388882,15.05878639,15.34712791,15.64891434,15.96414471,16.29281998,16.63493729,16.9905014,17.35950851,17.75712204,18.18334007,18.63816452,19.12159348,19.63362885,20.17427063,20.74351692,21.31276321,21.88201141,22.45125771,23.020504,23.58975029,24.15899849,24.72824478,25.30217934,25.88080406,26.46411705,27.0521183,27.64480972,28.24218941,28.84425735,29.43781853,30.02287483,30.59942627,31.16747093,31.72700882,32.27804184,32.82056808,33.34872055,33.86250305,34.36190796,34.84693909,35.31760025,35.77388382,36.21579742,36.65770721,37.09962082,37.54523468,38.08231354,38.71085358,39.32643127,39.92904282,40.51869202,41.09537888,41.66347504
SVN,Slovenia,https://www.countryflags.io/si/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.453949362,.4966571629,.5360653996,.5836294889,.6648982763,.7709996104,.898275733,1.02451849,1.146945238,1.265266538,1.37902081,1.488717794,1.606770396,1.73647809,1.866667986,1.996878505,2.12532568,2.256287098,2.387165785,2.504556894,2.603067398,2.70425725,2.806446075,2.90711236,3.005464315,3.106358051,3.217012405,3.344205856,3.467287064,3.589355469,3.711740971,3.829166651,3.944877148,4.069335938,4.201158524,4.336321831,4.47147131,4.608997345,4.739675999,4.859347343,4.987215996,5.135563374,5.285963535,5.436584473,5.585055828,5.740388393,5.911784172,6.086231709,6.247770786,6.420599461,6.593214989,6.768509388,6.946649075,7.134687424,7.335875988,7.544165611,7.741351604,7.938530922,8.140270233,8.34647274,8.555809975,8.767605782,8.99680233,9.232996941,9.469191551,9.709974289,9.964574814,10.23419857,10.52218628,10.83219051,11.18638897,11.54059505,11.8935957,12.22502899,12.53255939,12.81328106,13.05247879,13.2632761,13.47406673,13.68141937,13.91078854,14.16614628,14.45120716,14.79492188,15.15945339,15.53267193,15.90590954,16.30408478,16.73471069,17.19947433,17.63627815,18.04382706,18.4536705,18.85571671,19.22292709,19.53176689,19.81324577,20.15144348,20.53214836,20.91304779,21.30672264,21.7072258,22.14535332,22.61119843,23.03517723,23.43821335,23.8388958,24.24541855,24.67170525,25.13367844,25.5991745,26.08884621,26.5564003,27.01979256,27.4672184,27.8719101,28.21487427,28.55170631,28.91184998,29.30018806,29.70756531,30.16613007,30.68995476,31.28307724,31.93532753,32.59527206,33.28020859,33.95379257,34.59903336,35.24700546,35.92488098,36.61125946,37.32337189,38.03858185,38.76302338,39.52064514,40.29994583,41.07577515
SVK,Slovakia,https://www.countryflags.io/sk/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2336194068,.3107581735,.4144946039,.5196918845,.6259724498,.7343853116,.8421503305,.9420706034,1.054876566,1.16082406,1.269740462,1.378297567,1.48401165,1.586877227,1.689601302,1.792307019,1.893116355,1.991777778,2.097135067,2.215682268,2.337156773,2.45936799,2.588920593,2.731662989,2.886580467,3.053428888,3.228790998,3.407804012,3.586552143,3.764046669,3.948365688,4.136240959,4.322461128,4.506171703,4.693881989,4.90946722,5.130929947,5.343142033,5.551569462,5.753180504,5.952402115,6.157745361,6.351306915,6.542227268,6.736767292,6.934847832,7.132639885,7.329926014,7.535250664,7.738608837,7.948840618,8.165786743,8.383690834,8.60676384,8.829330444,9.081126213,9.351477623,9.618325233,9.871360779,10.11761665,10.37783432,10.6566782,10.94278431,11.23877907,11.54651833,11.87924576,12.23553467,12.59883499,12.96135712,13.31484318,13.66746044,14.02959919,14.40090656,14.77969265,15.15552139,15.531991,15.89354515,16.23692513,16.57889938,16.91542625,17.25292778,17.59565353,17.89882278,18.1940136,18.47594833,18.70280266,18.92707062,19.15095711,19.37825203,19.66252327,19.97364998,20.32927704,20.74184036,21.15744209,21.56912994,21.98283768,22.39927101,22.82729912,23.23261452,23.63510323,24.0416069,24.4473381,24.84929848,25.24320793,25.62459946,26.02335548,26.43867302,26.85009384,27.26455307,27.68503189,28.11573219,28.57265282,29.03356552,29.48042107,29.93803596,30.40039444,30.86525345,31.33338928,31.84072304,32.37398148,32.93251038,33.50158691,34.08434677,34.67807007,35.28543091,35.87758255,36.47912979,37.07962418,37.6723671,38.28759003
SUR,Suriname,https://www.countryflags.io/sr/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1915863305,.2554484308,.3193105459,.3831726611,.4470347762,.5108968616,.5747590065,.6386210918,.7024831772,.7663453221,.8302074075,.8940694928,.9579316378,1.021793723,1.085655808,1.149518013,1.213380098,1.277242184,1.341104269,1.404966354,1.526249051,1.661598444,1.811014414,1.975290775,2.162240267,2.389484406,2.657023191,2.9173944,3.177567005,3.429728746,3.67308569,3.922568798,4.143752575,4.336637497,4.481441498,4.614548683,4.74377203,4.869111061,4.967823029,5.077373505,5.197762489,5.310361385,5.415171623,5.512191772,5.612848282,5.710394382,5.784167767,5.834168434,5.884602547,5.935469627,5.986770153,6.027078152,6.063140392,6.09977293,6.137223721,6.179739475,6.223731518,6.269199848,6.31614542,6.38874054,6.465825081,6.547150612,6.632717609,6.723897934,6.820692062,6.923099041,7.017421246,7.12000227,7.230842113,7.366434574,7.513857365,7.673110962,7.844195366,8.015068054,8.185730934,8.355611801,8.508218765,8.670071602,8.841172218,9.029096603,9.235412598
STP,Sao Tome and Principe,https://www.countryflags.io/st/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8052418232,1.073655725,1.359419107,1.662532091,1.982994437,2.320806265,2.675967455,3.048478365,3.438338518,3.772504568,4.050976276,4.273753166,4.44083643,4.552225113,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216,4.607919216
SSD,South Sudan,https://www.countryflags.io/ss/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0025883934,.0034511914,.0043139891,.0051767868,.006039585,.0069966293,.0080479207,.0091934586,.0104332436,.0117672747,.0131955529,.0147180781,.0162406024,.0177631266,.0192856528,.0208081771,.0223307014,.0238532275,.0253757518,.0268982761,.0284208022,.0299433265,.0314658508,.0329883769,.0345108993,.0360334255,.0375559516,.039078474,.0406010002,.0421235263,.0436460488,.0451685749,.0466783717,.0481754467,.0496597923,.0511314124,.0525903068,.054036472,.0552651361
SRB,Serbia,https://www.countryflags.io/rs/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1713237166,.2031344026,.2416198403,.2867800295,.3364483714,.3906248212,.4493094385,.5857628584,.7845476866,1.063596249,1.445006371,1.896608233,2.468039513,3.117038012,3.765023947,4.401397228,4.962025166,5.451216221,5.90114069,6.262160301,6.57277298,6.829275608,7.049443245,7.262034893,7.440644264,7.644831181,7.874596119,8.133703232,8.566130638,9.17563343,9.933338165,10.83924389,11.75084686,12.66814709,13.59114361,14.38488102,15.04935932,15.63089275,16.12948036,16.62806892,17.12665749,17.64278603,18.1534729,18.62814903,19.1133728,19.53479004,19.95438385,20.36680984,20.75871468,21.17016792,21.63186264,22.07577133,22.51484489,22.99396133,23.50260544,24.02970695,24.54191208,25.11186218,25.74002457,26.46909523,27.15554237,27.77313614,28.3547554,28.9372921,29.47794342,29.90047836,30.23234749,30.51594543,30.83187103,31.16803932,31.47516823,31.72329712,32.00908661,32.32380295,32.71950531,33.15768433,33.57276535,34.03603363,34.52497864,35.01905441,35.51825714,35.97141647,36.39016342,36.887146,37.44573593,38.0884552,38.78012466,39.47584534,40.16900253,40.84796143,41.45174026,41.98109436,42.40199661,42.7542038,43.08337784,43.40789032,43.7277298,44.0429039,44.36281586,44.67217636,45.07733154,45.4768219,45.85228729,46.32027054,46.88077164,47.46539307,48.12346649,48.68154907,49.2195549,49.84822083,50.45100021,51.02789307,51.54464722,52.04074478,52.57376099,53.13038254,53.63061905,54.109375,54.56664276,55.0494957,55.51844406,55.99952698,56.48941803,57.00090408,57.53152466,58.08128357
SOM,Somalia,https://www.countryflags.io/so/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7913538218,.7940203547,.7966869473,.7993534803,.8020200133,.8046865463,.8073531389,.8100196719,.8126862049,.8153527975,.8176996708,.8197268248,.8214343786,.8228222132,.823890388,.8246388435,.825067699,.8254964948,.8259252906,.826354146,.8267829418,.8272117376,.8276405931,.8280693889,.8284369707,.8287432194,.8289882541
SMR,San Marino,https://www.countryflags.io/sm/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.194972277,3.169200182,4.169009686,5.194401264,6.245163441,7.42277813,8.649442673,9.886678696,10.94082355,12.04465199,13.19901085,14.47683907,15.77496338,17.06209373,18.38009262,19.77589417,21.13448524,22.4550209,23.72227669,24.8736763,25.95467186,26.96315002,28.03621674,29.1738739,30.37611771,31.50721931,32.7250061,33.89247131,35.00962067,36.19537354,37.31611633,38.37184525,39.36256409,40.40106583,41.68122101,43.14298248,44.58656693,46.21605682,48.03145981,50.03277206,52.0761528,54.08507538,56.18955994,58.09277344,59.93946457,61.80088425,63.67703247,65.635849,67.63039398,69.59280396,71.6753006,73.66265869,75.48362732,77.37795258,79.11118317,80.7302475,82.11237335,83.50874329,84.91934204,86.42360687,87.7817688,89.27229309,90.95456696,92.94924927,94.96000671,96.98683167,98.95029449,101.0420914,103.092453,105.0533829,107.0639954,109.0476913,111.0044632,112.9343109,115.1724167,117.0620956
SLV,El Salvador,https://www.countryflags.io/sv/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0608147904,.0889972523,.1219262406,.1533632129,.1833081692,.211761117,.2387220412,.2594444454,.2739283144,.2821736336,.2904189825,.2986643016,.3069096506,.3151549697,.3234003186,.3316456378,.3398909867,.3481363058,.3563816547,.3646269739,.3798525035,.4020581841,.4312440455,.4715158343,.5161631107,.5651859641,.6185842752,.6704993844,.7209311128,.7698796391,.8132390976,.8577198982,.9033221006,.9500456452,1.012236238,1.089893699,1.183018208,1.315348268,1.469602704,1.629050255,1.793690681,1.948057175,2.092149734,2.225968122,2.336155653,2.439993143,2.554212332,2.678812981,2.934295177,3.281666994,3.729932785,4.26571846,4.889956474,5.584163666,6.306797981,6.937359333,7.631802559,8.251057625,8.798116684,9.327659607,9.799864769,10.25627613,10.69689178,11.06458664,11.49657822,11.98246288,12.46562004,12.95584011,13.45312309,13.95746803,14.4090395,14.84496593,15.275177,15.71753597,16.14750099,16.56507492,16.9702549,17.36304092,17.77295303,18.20046616,18.63589478,19.13152313,19.65522385,20.20699883,20.83946037,21.46942139
SLE,Sierra Leone,https://www.countryflags.io/sl/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0380491465,.0507321917,.0634152442,.0760982931,.0887813419,.1014643908,.1179985777,.1383839101,.1626203805,.1907079816,.2226467431,.2640768588,.3047764897,.3408945501,.3724309802,.3993858099,.4217590094,.4395506382,.4471203983,.4546901882,.4622599781,.4698297679,.4785305262,.4883622527,.4993249774,.5114186406,.5260312557,.5419932008,.5593045354,.5768342614,.5945823193,.6125488281,.6307337284,.6477490664,.6647644043,.6817797422,.6987950802,.7152022123,.7310011387,.7448081374,.7566232085,.7672409415,.7766612768,.7846803665,.7919062972,.7983391285,.8053625822,.8129766583,.820386827,.8275930285,.8337697983,.8389170766,.8430348635,.8461232781,.8481822014,.8492116332,.8492116332,.8492116332,.8492116332,.8492116332,.8492116332
